Username,Stars,Time,Text,Images
靖鈞（Roy）,5,1 年前,豚骨醬油拉麵、濃厚雞白擔擔麵兩者湯頭都很濃郁，與黃金雞湯拉麵相比，黃金雞湯拉麵湯頭偏清淡，桌邊有七味粉及蒜泥可做調味，服務人員親切，店面雖然不大但整體還蠻溫馨。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1Bf3fb8UE3hqXEHqRb-ROZZOrJeQr7dO2FxiTMkVVLfDkvsoQNLxeoIetBvzLGkd14tBte3BY2s0EZlLHgXfYXXeXzEY78yUombaoD_oDyPKzdyOU87g57y-1JShJAyvDSHHFUaA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn24Tf3PiIjP_YWhpXFjYpgjjcZbZHBODuYNyClyb-aud56mtDG66zKOXeNhxyDEYttWMVr8gj3ixwNODoigHVPCYBA5aMWplj9EIYly1wSb5EJ6eJ8j25WD4mEushOatLzlsV8=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn38QLwjNss7blXt6Sqq_nVeb4UNj5ap79XA_KbOi5hEnG1Nw7PYMDAqspTKSXfkFx5UoFvVWKyYXx9euTS2UhBJGLos4iuDlY_foQvcm_8-UPWnKFup8LtjhTrG1LnWidXwHqu3qw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2uh_LSQAiw5b4T57lqNo-gckGd7L2nWAds0CetkrHqLb2P-Y7HBA8zUVs8ymaufeEsNKR_ezQ6QzDekRp6uqvTkCqxW5fmCSF-gSLBz__4hNgQgh8Y1eEvWA3FtKemi_Ti8LGR=w300-h225-p-k-no"
邱藝瑄,5,1 年前,"20250323
本次評價『美味』👍👍👍 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2-GNdNMHH_FiqNqelxDGvFkGYE1tEgvE-KyN4ay5zEWtH1kBlT1AGcCMVXcItQPB8BntlQRsZcDYTW-LrdhR5ZtGVUAzF7sXAIZ7Y_YHa6jTOzy_7PoZJBtNKJA0RrYaVAB9R2=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3LtzigfzyInNC5GiEuLEcmAV-RKUBSbvIWdgsgcivzXO_fCYzGElj4HKFvNXTpUXA_QCVLOG25plYmMnLchd13XztesqhJmWgSEKcby26otZGqGLccRxfS_W-Nx5jaYalth2tg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3pkm-gMnoZQ6A1kz3WVbx0Luc5RiigDZmDs8NDniB4IDua2vY5kwf4z80d6sQy7L-qN68ASZJFAvOJHdk-yFTtEA7wcaseIT9lc9n1T2yH_aR-wtdHOfc_0q3eKPh1vJt5FwXb=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1NDMr1ZEe3b_aPpeXAv7UUFpqfMwX0l9TAR4KD7T2gY13YFqG_-jLyyjwx7PGbnS2gF9DZOsjKfWQsHlj5OrY2i9qbViABdEu6XKZZAIxlM_7pxLcrIADgSYs43fMBiAK_Ur6M=w300-h225-p-k-no"
吳可,5,1 年前,"颱風天不用排隊, 太開心了

海老沾麵非常頂尖。 醇郁的蝦膏風味的濃湯，沾著冷麵，在嘴中混和，很有滋味。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2U97NKEsMjy9aoCNi1Mvo4BUO72sg1k6Q-sci_OWVuB3cgRGNZDPZEhI8ijMX6EQ523V8955Rp2e8qslvKcobKPh0YrydiFerv2OJFqGio2cIFTAYnl64KRdjKf3RGjJPXdyqlZA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3BBWEmAsC_NgWpL_5fkO_NruKVrsKgqX8CAzBfGamo7E6x8-VmGgw6qOE4Iiy65F3iNmurmhSSlAE4q_HYrDzXTQYA0SIJo2P4GI-0OY-wNZoUq6xZHt0coELiRdUP-4NeDLZq=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1xFteenpNjXClLP2tEIJaE6x-5VHO88vNUTIcke8o2t-h-pkaBCpahmJYwa2ua4hKAE6zN1MzovniEdVLwHJlxtQjIvk_eQsNu17OK4tB7c3lNQ34jfLFM8Rr2AvWBhI5J1ulnJA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2dH-ISbcmUsaturhfKfZiBR_rDk-asGiTeP7hGLSXb7pj5slCaiz8UENFHVGMIs1Sgr4WoCVKHXhFEqWFFGxGyMvFRIZs9Kee6ew2B0wcQJ0JS4UvQvOqoaDXOHCgprxcwdSRo=w300-h225-p-k-no"
Ryan Lee,1,3 個月前,"與友人同行，她近期打猛建樂吃不下
於是只有點1碗麵，店員堅持要點2碗
但我訂單金額$500，跟隔壁2位一人一碗麵一樣；覺得好笑～ …",
精靈,5,5 個月前,店員很親切，口味上也都可以調整，吃起來跟剛開時一樣～,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0bSyeRIL_fALAjwoU6pVZckcvgjuiHSb-m-8xIRQPSNtBzJA4fbjqUabst1tFIdJHxfPqWbWZkGqVy6l93bfYQOEPTzuuSEhpKWM_2yettbUkyiqtEMocm4t31m1rE1NT3yU4Acn3v6CLd=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn293DIRbCEMRhkf3jXCLk9b2MUMBUlB4EragSvb1Dz9n5o9TKLwjsNXdQx3vo1u3VLD38cSVGD73sgrgm3FUGzhVzPgS5A3CPL9gDMK7kFgbXgsgBWrdoI44lDEgVt1nCL3vbZunxsoIEA4=w300-h450-p-k-no"
*姬子*,5,9 個月前,拉麵湯頭很濃郁！叉燒肉超厚超好吃！口感軟嫩還不會油膩～非常值得嘗試！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0IBusVrA4K-VY7WWlc9pb47EyO3biNj6X7CyN2cwQoBBkJnTWEGnwvc88-v6dPMrYwyRy_Ig6VWhuJXrTci3SADtdcvijBq9dsYdfJgKZQIxvqSMn7F-Nuva2wb2LNujnn7vO5xMX_2t0=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1TAe5-oda1PureAJyeWRsCf3v3ScfT_1Y1dK7Ab5GPiM58I895k0_bNenQE9eRx6OrOeQU0iHfwzr5NOxb0tvmWdIgxDChEYSBcoK_g1iLeHgB_1F9aDMPkBkpQy-9-YweIO1OrrLGolo3=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3L7rKP50Ctqj3eSnXvI_rTQywwlUkGzuxqo0dhel5UJ3l4vowrdC5SUzeUVWVYvPUN5vuJ79KCdjon4ecPRhmIgpd0XNTiXn-45tiH6qJcCAswE7sha27vGDrH3rbuo-ph7XzBZwGZ9H5v=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3M53BPihi9cMyh4G4_0Z1ZoqQZ0JGOp6A5ZcbLjFjl-ZoEaJ5-EeBq2dGhnEmXVBuxFvFCe0R24dDnyY3Wq9Ls0VfEEfUXRoDwAWADcoTv5X-xaeizKQb-UAurIqTjdiw_GytCiphXRa4=w300-h225-p-k-no"
家光（公子光）,5,2 年前,"偶然發現很多人排隊的拉麵店，剛好想吃晚餐前面只有七八個人就過來排隊試試
1.價位方面
平均250-300人均消費屬於中價位 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2RztMEN4piDTdR1uNTU023u6p4oqhHEiuMGiTWsJ9y9TnBqOp6hCGOJ-sQvdkcubuvhdnfDFC__V9lxi5AYi7V71K_4oO5lJPIvvWWnNrDSC93G_6KHN2hEcdoTGB4AA_Btknb=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn219QEgcZ-H67Pg8NsBe9mNgpzA9M9k2SwdgwYAx_4okj6MpnEENw816PJCpDM1lG-FdMCGUr1skauQYZRLe3D-hWaqBxKAsmW4sYyiJysXvpC335z1by3hvHbpZhe0sHwDoS4=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0e_w3l0zKpybYHzcEw1NN9epytV9lJdSVmLHPB4SIwSFGLKMVAl8esBndmDiCL985M4-luyFdj5XXPxlxShxRuq_jsAQKgZNrk7UREAyJq9jjBixs6MjcFCYIiRNbtcXXkjjZchw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2OvdAOf1lluG3iItGeunmnKpBRUfg0wvYPntKTa2isiuuegAKirYCM186quAK6pz0twhGByY74jrYhTC8RYD2jZ5KWrUtMbqT-M3ZzvLkdOXNLzr1fzNFCxJkupj96xZi_PaPe=w300-h225-p-k-no"
bang C,5,3 個月前,難得路過不用排隊所以來嚐鮮 沾麵醬汁比較稀不過還蠻好吃的,https://lh3.googleusercontent.com/grass-cs/ANxoTn3GEynRESrU0jegCtF7RYvVnDZicNaWZYtmQoRnm3fwJMf88u6kRXSiy1lBunYLxYqfALDJIazBU9tmjx6ksxIsYLjxu7iML5bm0l8FNGRrrKiOheSaRcKA98Fh_uJQacvzSRTHsFcy02aJ=w600-h450-p-k-no
Irving Cheung,4,9 個月前,"柚香干貝卷曲拉麵 😋
這是限量版；
推薦：卷曲拉麵、硬些 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Tk53I99HD4UxyesRBf2RfUCoUGcKtWvVUHXsCJvoy60l1KT1nh4wKoD270WWk5wMDkdOiPzl0SRta6_a2vc-sBiaR36UshfLBzgxPkmp6Gw--lc1Nka2vuT3Kwl5eYhNEF39-HAyjyl6o=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1N0QcEc1PUFZqbGabWEXFBsLWLV66e0QFkIGOqhcPldrvZinJe9C1HjW3NMXp14zsY_quGNk7qMiGY9Mr8Wdo654oOJXLmk4VSnN1AqHGPZptHsovQB5-IIt9vjRysJ7cWZ0uLGd-imQpB=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3Rh9xBpfVsf_Ow5sN3ctNa9-Ht7TV6IiDT8WsqfkkHoMt2NqJUfHPHNfr_aU_SFxXtH7RDZ_mmVGfkIlLzL0jzrqNo645d2R0zjeiOG2smhbemU0R8VZa-qJqW1QWOwhjDqLJGx_fywUn5=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1QUatncd1YAzc9Xni2AEpwQzQ1-MQkYxv7v3l5MCfmqRIzidH2Seg-JGdvH-FTdCT21WnZYhPqoJxoluAcmSS-50ge9kIJ0J8qp8zLCWzjBZeyvJmuaDqkCf1q7yPRa1EuAxR6zij_lwyv=w300-h225-p-k-no"
Simon LEE,4,2 年前,"5：20排隊等了大概10分鐘。店內空間不算大，但座位還算寬敞。
湯頭都很濃郁，味道也很棒。麵條的口感也很好，不會太硬也不會太軟。叉燒肉很軟嫩，入口即化。
洗碗的員工很認真，由於廚房是開放的，一直看他用洗碗機洗碗，檯面也擦拭的很乾淨。","https://lh3.googleusercontent.com/grass-cs/ANxoTn1FW9UTzfQFjPCNdbCQNK0y05OgC6N3Vw3K9tDDZA60TZoYgpiKoLiUYZUp5ntm7_9RSMgs6rEcvBjFOoIdw8dlGnUawmb6Rm3kq8BO7FjYFSxve_Ekb6YBQ_DQV1SCFTFW35hj=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1O-mF8WlPO2OOZCvBJJDPP8vVyhEsgvRqkaULRFt2VO6d3FtnX57LtcVxeSovURnSbihzg5zN48H57_z_1HXPECL0tjBwQn9NG3CGUDWFzlH0-tZSPhot8xduBncWgnYNCObQpOw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0uB6LGHiETAepdaT3xKY8UnxaWOl7u1Zb8YwsrX9MCjNQH92MwTiK_nMjAqhCMj-uBEqqQZGWmg8xiuSlBdZwug_hsHQJeR1LZwMoVVf_TTChU8qaI6blzLap_0ffNi3lItFyp=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3dm-X0zhNNAl-XXDIzTuSgYFK5T_AadblOs7pFRydKuOenbuvU_dgLsifdDXUkWq3RccgjpoKtanZOZSGZ69w6ZehqdlCxSa8QYSBCCjBlBJ-gLUOzrI2eIDjKY_bu6VtNufWk-w=w300-h225-p-k-no"
Ming-Shiu Lin,5,1 年前,中午去不會太多人，干貝拉麵湯頭清甜好喝！干貝也還行～ 雞肉叉燒跟厚叉燒也蠻好吃的！推推～,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2kGYqwBORMt5zvfdTyXGmG9GilCg48iLxFfYJ87g96abvKhzMfIfnZBbme_o8kRJk-DVHqedK2cDi_wiYBtl3heoMQhwcB2Wf9Cm0GcBPKwpsY5sz6xpGv3xJG2EoE37a8Nv3h=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0RlWLE23wr5ozcDHzPLjKzxnH_2sntSWDTNPC4hRipd5Hct9_z5SlPJUAx4iTDD5j9svYboCBRZtSDvMLeLArnzuFzV5lptnL8anbY2rZ2KRtMWf5P-_aZ5VLkjDQs9K_OIFWEPw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2O84hc8HCJlfWcqbmFWDwmA41CBl99WtWP7kVvfDC6_HdK40_4Eunp1hxljyB_I5HcSyw34DTUf1UVcNrF8bI9ntDHlTUZ67b3Y4uVu_EbKkX5NkFkPtiss3McPehCJpE7vtUa=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn39ela84mTGt-6fVA5zEv24LHvNkatali9t-MszVD1PVDH78eBcWjOdvVAyvohTqHBTyvjhfkOrJZRBQP4Kh4FD9Ibj3tmjveoByFDuvhWkOr5Jk8nbQgV49R5Q-KlcdL1Hjt6Znw=w300-h225-p-k-no"
misscool,5,1 年前,"二訪，點了辛豚骨拉麵、黃金雞湯拉麵、柚香干貝拉麵（每日限量30碗）⋯
服務人員親切、麵條Q彈、在自助點餐機上可以選擇中卷麵或粗麵。
口味部分有分日本濃與正常。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3V_MCB_RJJkSU7zxtWRBiXM-Z2kioJHEJW8WLaywARffS2ikvnpqiLyluUmPxsaPFfu2UGAaqjUXgjCT5WcYozMJJYwPvZM1XKVmOtH9M0q0eQOoqUyGf3RDsFEuWr8-qjAcEYtg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3iVA6MiBqnDY1XMt8DjNLWoECiIpcuon8TVbYf_JFzSDoiAZCrvV4pRX0gT4Kr-vE1rsuORAdRl2ZDzjPz2QPmpoHCTosDx9cKg8wSy1qAPSjEUzTNNlohSFIS2aImUk0Ndj3p=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0ltp4wdWpxAaIrcH2DvA1ZvkxpAoziMeLbaafLdMszxYxzadCWumUcRePiH_06gR8Otz7LSWi1dsv6kfG0DbEjhc8sBYwM0fnUf8-q0bZ3ifdU-mofhuHWacBjKM1jBgFvSlpQRg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1JZtgKsSVBNk2qvt7iIGEYsXPr2G21GCJneqZ1_a6PFM7x2C0HMBuL2WTfvThnTikY3gr5SNUSUaA18lr_oG_tpRK-9WdhdDX-m0QrD3ijWaNdWMkw_7akoeZN2ZcNAoCQCrEW=w300-h225-p-k-no"
大神一郎,5,5 個月前,好吃，尤其是TKG飯，吃起來像是更濃郁的肉燥飯+半熟蛋,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2Bwbu22aFvTkJtqOXDGGv96lKzV1BNQey3sHoSqCeS-5jHwjQ4MN3CECB_oL6X_Oa_GIbliBttI2ldARWjea98L-W3AKzAodCwGKXbCpXiIUbwx4-tO0ey9LruurRhQSEzDwQ0y0uHPDDw=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1RdYc2_uRj0LOr9ol9cXwAjoFmG8puQqr2cdnYBB1ZiMO-EEaj84K7MKpoCD0c3I6u5rkc7eqHjRZ5hg9UpuBT4bhfwBhzBPNJAlBCdJbABpHUQxBY-z3axkCFAUPiw9EuDGCWQEoY9cU=w300-h450-p-k-no"
徐培倫,5,1 年前,"點了辛拉麵+一份叉燒拼盤
湯頭充滿滿滿奶香味與動物系特有的濃厚韻味
正常口味的湯頭 我可以喝兩碗 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn1IY-EfExnsDJS9G9N6Zl991-RVk8sqpEAb5I3NYUh_i_u3eLCDICpwURUKKHMKsn616X87qIt5cFuwLyFKhihJubTVpuIMAB2iWVaksW1IdOfHjNqAn-pYBzqHvVLFtLQ4fZI=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1dSaf-pKEGfbLoCbXn-tNSah1pzVQ30DMaAwgYHdTwKDAlbmZUP562zYiGhXVoheVsETZ8lf8JmdoaSUMKZP87QlolgTLJi-mDTIdp9iq2Y54CLCLrnX_BdQhB_WRmXIPoN7cMVQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1nMun9AazTEuXoTw1PtaV-cFjStpvpDaOSq7udDxokM3973rRazhOxoalylxdrE4yqGqhE8-bYrwvpvb6pSt15XviimVah5oLrhQ7-a-teyUBPt2nGnPOHK9NChotysVqPxeca=w300-h225-p-k-no"
May- ̫-,3,2 年前,"二訪隱家，第一次是在士林店
本次在公館店，平日六點抵達，大概等候20分鐘入座。
限定口味柚香干貝已售完～ …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0HYWTDfgmMlG8bb3wRz12J9Ao2wHkuxkW90vGsq_jphHo3q22xe0f9r8DDTFCzetJV45XCjMBAd5_vBvFTxlLRcUFniwTEeaUDYMJ2jjW-1zDFnYo5WenTPfsJnyJ1P-7G82Qm=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1etyEQhFsWHGhM_eX7jA0kym6ggnWEGT90dZxgV9VEDVtDoRYycK_DfP3H0tkYrI2M6PM7Mf0zlW7KLqNyvfM7CZECVDat3SOGVSp-QbCAygnneMpEuqTCaamss04nPZhDI7NuJA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0p3hTHvMVtlqO1Z22qX-hrOXlRCNQ6_bJag0cWw_TQZ_wGVbJZomY_6Z9KONDyYvdtuy9eEzPSY-CTtn1cVQkHK9EGdXtKiZHf378zp4BrsuUYh-LOOhKsE4WFnm6FspjA8vSX=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3xMQ6cTyTfCGfmYAaQS67kWbNzDZUzrrPB8opWRT1ZPnp5CBtLg6hGGCPk_6FzWd0JJ9HpNJN9m1epJQlUlQKh9j3FuNlRHxJnA1XQ19sNsQoUDIsOa4M7Hn9hQOtHqTzHq_oN=w300-h225-p-k-no"
小賀Shirley,5,1 年前,"在公館很有名的拉麵店
終於來吃到了
個人覺得價錢不算貴 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0BUlJGtWLBQjJ7MJC1RROju0uBbkVif-zHsXy6SGpXMMOoQoORrZOMWPKKAHXfG5xSpjNw48DlN2NhJjL9EufO175M8rAstd0Kxd_WUwSZokyW6WdwjjMIbgvfbkeBgncvzPtO=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2I6R2ssXA5jy3fzfRKCafJOyIcN125_YzpfwNZYRdCvgXcZs5HOOwIIXcVM7hFGM4MUDW2QCuubytjaKtEkwHXPAfP8ElJ9bkNtjJDp__ZRtzGypvgx3FHIC2nEPG2EskDYTsK-Q=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2jmnNRNw5MkebPaGUI6YHON_daT5YVxPgfF8VGMRbfgxE9dooTap_KSQek8NtdGxD1T0DSXW1fBtWmibu1NSgZ46kcmGSzEq9RHoUIq3b0Xde6siBxqfJodgd2RcRXravk9uOg=w300-h225-p-k-no"
葉蕙茹,4,1 年前,"拉麵、湯頭表現都不錯,價格的話200多一碗,硬要挑毛病就是排隊排太久了,我們排了20分鐘,適合不趕時間的人類。另外有個細節,建議店員頭髮要綁起來，個人對於餐飲業店員的長頭髮沒有綁起來,覺得有些影響衛生。","https://lh3.googleusercontent.com/grass-cs/ANxoTn116LWsjFWcu6c294GksGsc_bDzfcHBONe-rx8OAaJofI4YnSMo5BrnW81FH7InOSNsN2upMBSHIgo8Ewn-9GHg-92kSPWXX-b3X7nhH1yWcG85HHgi3Ujiej7bDFnJgt-Jdx5HGQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3LjttnhetNUZcmBRVw4F-OgmkWfh-rdiPc71XFrcnQBWzk3Ugyc3VqMyN0sQ5i6YyLQGrZcKRLeClEgn2FG2PxBuurmBZnzpolv3MYDuwWRLG2oPcH7eN-TYzVyjE9IPVM4aRDCQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0MgAfoCBnBpf1Bsgy_rNZJ8d2wCTELSbsBttCYM6J9yge9SpOf19ncBjZHKVo716aeD1kA4_AF8eYLh04oMqC3CYWk1pjlePtkfdw6VoR9Xw88hvKX7ozNk4u0bH-Kri_6-opb=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn34SQ27v_2_Sx8Wapk-ks4m9JtJiOo3pZQPKzDYqM4tCReAlV1Kq4xZaNVfVlITZ3-AHbGeSdru3vEsGGkkXpkRD0TB6Djl_NfnYQktcR6HhlsioIfTT1n9UP9JfVBx6pbqDL4ddQ=w300-h225-p-k-no"
Max,2,8 個月前,上胖下細的碗，量超少，這樣240元，超貴的，學生都不敢說實話，聽到他們說吃不飽要吃下一攤，然後員工問了都回有吃飽，真勾以！若不是小鳥胃的人建議換別家吃！,https://lh3.googleusercontent.com/grass-cs/ANxoTn1G1jHw0JV84bTTfl518LUd8kKBixXX3A0VwtxB-WdLR2Ck1DsBT3f3OKYQuqbOj6NdvntXnRrFCDhGKZnwwjb4gWts2G7L7dpDDa7dyYzc2QpfToTeEych-dyIOKGRq83mEuf0R4dJwz-E=w600-h450-p-k-no
Dora,5,2 年前,"點了雞湯拉麵，豚骨拉麵日本味， 一份燒肉 ，豚骨拉麵湯頭濃郁好喝，口感偏鹹，裡面加了很多蔥絲很搭，這次點細麵，麵質口感加， 雞湯拉麵一般般 ，一份燒肉裡肉量肉質都很優。
服務人員熱情，專業，帶位招呼都很到位，訓練有素，真的很棒👍🏻👍🏻 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3dy8fxOZz2yv8q87AcX5npnP-TJFLsnt5m0-7EWutI3t8RtNaNWo03T7SMhWjsxJFqXzNFvaONX0ZUQkuuGVkB0tyle2zJGEi3nIexPUwYG8BBKVK3SLQr_7QEloKn84yzbzL3=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0eoT8WZgfcNNthluBCF52BL150CqGh0rvIOVR6w6X2Uyo45wnXaLT7NS1yYxqjeiSh_YM3uncqY7rnbfq3V_AAEo0NxrrTjRW0W32BoeEaYOk593vTlqySW6xWk_uUZyjaoy3L=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0cR7_M8_BkHR7hHcWZbccxqHjJgYpy4wlWTMDj6f0pJE4DoPMoKnCiyNB35HKi7XbYEJKKI1vIbtify64kjq7XFAtU4n9GxbQ9-dYWFh8iKghcFKFDr4MDvmp2n83XTpTlERsm=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0NV3voU8ELJ9xrOl2CVVi2MFW9DKXQWk3eH9E_tTbWi_fMFmqsP40bVVN6n_IJiFF-whIhCbE9C49TSZP8UmU95Dk223Z7I7ad91DlhEKmT43sbSo4Xh2uOQA4nvhF9-dJ2AFA=w300-h225-p-k-no"
莊純榕,4,7 個月前,"平日晚上點餐後，上餐快速，
辛豚骨湯頭味道不錯👍
服務人員親切可愛❣️
肉片只有一片🤔 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn14BPiB5FJ4ulRBiLSqSup4f5ZzXcli8Vw-R3cTR_FfE5Kj2DZQQaraz0mAJR_r7fj0OZwOaqxlrOUss0H4MdseWZXJX0zGz47Uq62qTmIw4qNQiDUxDIn7jg713cB8LTDzv0mSu4OTVzE=w600-h450-p-k-no
Mili (牛奶),4,2 年前,"奔著海老沾麵來的
不到地雷程度，但有點失望
沾醬不夠熱，也不夠濃稠 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3oRematgRzFFdRNCny-_ZoMeyzzIDsWGJoAFRRP2wzc3T4PTpBkjBb2pzrHLaskjBoBLNO_79ecaNFnHrHmp2u8ggTM-cED6xeQ0AR22L-iO4OxFfr4qB5-nWoUoONwlHTJlWkWg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3t57fZz6a2FgXfZTStI93VO1SguZhUlNyGAUTGraGY_kagPh2C-kl3ZU3yCWc6A1I95Qi6rfO0BtkIHrXWZnD-YBO4UD8rdMMHJNVHNuqu-j6nOBomFlL2nZRjfQzpQYqjB_Oy=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn02aQqj0rCtVBxee5xcSTo4lxDpVdcsI-YCxHjmW4Hd3MTZUX_bz3U-ONk91vjl0iKQzZjs9hBDD8q-n6uQHK5bbnyRo608ZCkmkzs8K-fy6c6zTZKZAY3548Qj7oP2dwOwBtzy-g=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3Iy4m2W6qwbr0dCetAyxqpPDn29n4RZrwX2dXh27tdplIQ7NoOF5mOYsEMf-_EMf9D2Yv45CjMQJTiaQQ7P0hkZd4xKj8ae6hc1qMzW7Kaf8DO1s0du5Ye4wsBAfQ3BtA-8UAM=w300-h225-p-k-no"
小美食家,4,1 年前,"星期五六點初到，沒什麼人排隊，結果出來時大排長龍

拉麵軟硬度選了軟，但還是偏硬 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0AUn1B-n2T6kPxbnHdNC3nixo0dIO1AEmSjIBn2usx9POfbvEGU-Igp_IvuHebPc-3i1CN4YAthTyJD1Y5vj2jNn1ZNotIUj8n4aYY1SpT2GGnV23SpvVNkN-OlHiLQOnhLIRGbQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2y5OksGqpiux6YZ4TfbsAs7yc8QWOwCUum9KXk90a_1ESmnZOReN_keO3muQykk0Z5i7eIA_ecQuCy0rmeY_JFGbc9-wuSd8FYsEB_nVHt-ef47nMfcu3At3xIZpLqGcNrQBY=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn34oRsK47K-c5UAa6e8Sj_q2xWzp14AF2_lTjCGYI_rEZIe1XuNah-py7OrMCtM_cE1Wm1fLSxKxjy1mSDjOB4qwvOczw-86mVChL7x-prDt6AlmJdMBuPoRxnEVOLuo47fZF2d=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1cC9DQWxnZaXsOiZuYedOOep-1HDxiAZUC2NIJ1PLqSTu3dFpB8ZfNZuUBm6GEwK0H-wFg65jY0BQZvVHvQaVvt6pkfqHtuiZRoEdqBqhqZrYDIahkffAs0fH8HCuzSCfbHgEJ=w300-h225-p-k-no"
