Username,Stars,Time,Text,Images
Elio,3,6 個月前,"高情商：淡麗
低情商：平庸
鹽味湯底未有顯著特色，層次感亦無，雞叉燒意外還行，整體表現普通，店內未知是否因為不是用餐期，相當空曠，但考慮到位於臺大學區且價位偏低， 如此水準倒也還能接受。","https://lh3.googleusercontent.com/grass-cs/ANxoTn2eGBvbwYQNnJpK93YlH0FpQ71EgHHTCVOkXF93vcd6dbC7mu407PWXdAOTfBtxno3AEOisioFeQMKAFakktJe9lNrcExql4K2f0rSxAyb4cVAfC-X6L15bpz07Phhlp5TY5Clo65L4Tw1v=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Pl9kKJFMe5QWbVvhZZkQtbs4sXMreHbzwc6SnrUaR6QEkNfld3twQz_gnG8OITpSiTP8AmZZu6iH48r5zlA8sPZvtX4v68LPoU0bkiOX9esThATFW8KBOPljWuDefyoqJrUFooDNeKvw=w300-h450-p-k-no"
歐爸的生活百態,4,3 個月前,算是不錯吃，濃厚麵偏硬的類型，最大碗料真的蠻多的，整體上來說還不錯。,https://lh3.googleusercontent.com/grass-cs/ANxoTn1UF6RcVp1S7iJuDS0Ydgb1VprMlHTnCRgdhBFZp1ZYwGCelqF9Y4m_vDZT5VGUyMjRfLfD5t5SRZgiq-HALIukO1VE2FWGD_NbyEaLfLjIC9LyncYvOXoNf9uB5uqV9LNTJYtCO0hXT8av=w600-h450-p-k-no
YY lcyeh,5,7 個月前,"自助點餐和付款，真的很便利。
餐點多樣化，現做立即品嚐真鮮甜，肉質軟Q湯頭入味～推薦喔！","https://lh3.googleusercontent.com/grass-cs/ANxoTn1LZIrD_K3hptuhU8JfdKd7Dx_dPHWJLJNwlzazcl7tXTUGwihuMtXmch5gTDDUu7pK0RwLTpJ8mZXFRNhkFmTIeP2Wv-BvBaeWug3S69GqlGapBY5-8iwFJvbSVGym6k0EohcBbsFxTtpV=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3pc_lIuojxDM_0i2Mhe_wCMfeaSyGOpm8n1xEJ1yp3u675sryppFzUoXndekx9oJZZtrIXgqqmNUypsNeol3bqlPZxaLqbuCWXVNdB6Zfgzp6FhVNxwJXi1p9MN55DLfYs6xNCiUB-Pm5h=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0dAXgzifzByTD8EnMDxEV9VZeFvBFiG8RtmXqdjjx1_ZmudajJQcbPRtXsaMHHovjE8DQucl2Qslkt34kvCdAgQa_PiswBTblOLSneeX4dGSFs3_9SdZEsiWEPkEHu70qgnNXJQsi2h0mT=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn25PL9dFewLhiTuiPfZd0K2A4z2kFuFsiTWyZ_-PzVwIqy3cxU2sBdJSQdx5ghfLTI3kL-1YBRL4cj-DUmSQ1CyRxwwHlKJCCQ4DOr2W-FzIqooBTkPJVYa6G8bW3FGzx31hD8bvhjAQeRm=w300-h225-p-k-no"
Yun,4,8 個月前,"意外看到「麵」字招牌，發現了一家拉麵店🍜剛好是在暑假期間到店用餐，很順利的就入座了！
店內採自助式點餐，付費方式限現金，低消是小學以上一人一碗。飲用水採自取，是提供冰水🧊
因為點餐機沒有特製，如果有不吃的食物，建議再拿券給店員時主動跟店員說。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn25aWcr9AXHF53cH85f7seQ8d3Cy13knCMjKeMoJrMo_Zw8lihk3lLz7yPSXtkYccGQZa9GbCdZ8oONxB6Y6jBTGnRdNYJnkHvXC1u2f6rgI0IxT2UFpLoa2tfZFV44ROHouCSkZcDeWBbI=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1Jr5KaUsMkwGQEPuRefOVh6NPOnNobgY1ZL9eT28-LlWWpA1L-xkpFrY5A1BQ74UwhDEYb-HechqplPkmeCwL58MBrT8UdgSy-nu-ktdPkCj1YMt-s02tZAdcyCEqlKt6ws5ffZIoZWI0=w300-h450-p-k-no"
Victor Tseng,1,4 個月前,奇怪的帶位邏輯，我們三位，結果吧台明明有三個位子卻先給在我們後面的兩人組，後來吧台空出來的又給後面的兩人組，最後給我們桌位結果是二人桌旁邊加一張椅子坐得很擠，隔壁三人則是坐四人桌遊哉的吃麵,https://lh3.googleusercontent.com/grass-cs/ANxoTn0YxVTh9BbqmM35dmkMbGRjL_7KqvF0CogWvqMfiITdAob21VksYaoWYZyqLVLH-YzX7sosw7DcgrQV52lu-Vp82M3TsBKJSoMCLapcvQ9X-FMKNDC4YEYX88iYqbs0iC08wek8HLE5NmNz=w600-h450-p-k-no
Jo Jo,5,9 個月前,我得說我很難得吃到如此的細麵，吃的出明顯的（一般）跟（硬）麵的差別，還是出自一家2024剛開的店。但同時我也發現只是從2024到2025年我點一樣的麵上面的擺盤就跟過去的影片上有明顯差別。但這並非是食物不好吃的程度問題，我也只能說到這樣,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1vNYoGahpmhrLdrbaTFLKBTjhdbSDuIkQqLLGO44tT_oxLm2RhCRVyJm_oD1XR2lje4zIcT5fcblQ4Zl76SbCSz1jMsTW50vU34OfF0qHDYmkg80vZJHUTbW2dAprlwiRmzxGCHZQSYGs=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1jMoUBxRRdbQq5D7DOK6ddXDjTV0SSHZVs9BjP3LjNb6h-Syg0Gli2iN_yf8yYPgRDNENg7yBmsHc4L5DdCVUYUHxjF1G55o2ULoEvtSOzh9G2UFGTnRTnsMA-C1lCPT0Jsfk8qZt2tC4=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2VwA0To2hEBRXq9M0EZxPQMqLmS-Vmfl9fBzX7lqV-AD6hwnuNLxELHQ8yQOIOJ-jLVMBRIvHUV17IBAfYswlbHV-Uw-2BGpADt7J_TGO3pYj3s2shQXkLApHh7Rp7H_PuTwU6yao3kXfm=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0CfLPOqzLisd2PSUHV_2HiODPOMdleViD7vHukqyPLdBTKJP2WrqXMIaUshWun3rtMgy1TOn9Sxa1YrjZElqpimH1y4fzbLdJNJV4Rd3pYx30pPt0VpMVyeM4_yEkf18PGHoEb6PkaTVHp=w300-h225-p-k-no"
SW.,3,8 個月前,"/ 𝐎𝐫𝐝𝐞𝐫. /
▪️豚骨拉麵 $260
▪️柚香清湯拉麵 $280 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3EfNthT1_zXKS6DF98BtfBKWL_JwotpnCHauBfh-amZae_lHQmlwIIMIrfXadGaZPjc0emmmwQQ0yLOAQU2Kyk-KoDZ6ej7NdRbm8ALjZziYHtkHRFzoXNNZN6thzFARb36YVvkZMbTlQ_=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1hE_YzmytyxHcBM-r5_0WrI7mlUQay51Z61z7GKpuBj3vpNORD3uwIC0a6lMbmOm0kG5HduEuNDAVi1W6_yGThalfOPphDH2_zwLztrP5psCRhpG5hDvzoZzQai0OJdYBwOkDKpBM-V-ej=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0KObZR0rlfKjXTPvruFQC3-PkzgKP2Qq6M7EQuVtcwOLAkXb2A57sVr2nnLyBQhZcu8qZ4TqbratOabJ0RWxOf_Ss6lOlz7YB1FzJHSXdbggiq_cZfBjZ7ZoNPVXy_5Lm7T2PQslkJkMDi=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1kyt_G-bVzS8J5ht9QxhTsSBsv8B3uvM3oU45qHOGwufqEReNy0Ob39uFpc66CUVuh3XQS2_qwY9iyRmWyFr5iEcqCmwy3A-bHM_bkAXzIqpCHBhHZ8jm0mDpbKWMdWw4-epXPItx9VBiu=w300-h225-p-k-no"
李芷馨,5,8 個月前,"平日晚上來吃還有空位不需等候
叉燒很驚艷！ദ്ദി( ¯꒳¯ )
離開後發現學生證不見 沿原路回去都沒找到快放棄+要走時 回頭發現不知道是員工還是老闆衝出來問是不是有掉學生證 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2dcTPvIs8mDVW8VxPjA1jioA7zLIuyWIb32EPMqX7wwXkdfDwvspBxQbZYgKfanb2_MXIEvvcc2vRB2QIntJ4B8MP1hrS-iFZfbjC_UxxuQ0UKbSR5xH3qRakxweTRUIv-W0RwDIQ6DDdL=w600-h450-p-k-no
uglyway chen,5,10 個月前,豚骨拉麵湯頭口味濃郁，細麵煮的剛剛好，好吃，叉燒飯很香好吃。用餐環境開闊乾淨，碗會先燙過，維持麵的溫度，很好。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1QYj0kOuknESRetBps8DNuHivzIgpMgUlEdpg3PZSQHnryDm0d9_TCj_rK7chlJ8vCiUsZNG40fgCy2tkuNsyuGFnqTPNHUqY46crz0iOzyGtXSH_WSuctJQ7mnV-kdwqK1YFgD_s2_Hoj=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1d5jtSk2_dH6dUsfc8N9mHZH712hR77_o6fgRlqAiGnBeEG-W9nw0EoPoAk3TVoue6yztkSj4fyuAuA_RQ-09cp8xKMlnnNhPqiTURsLPQMvx9OWHkk4jALIWYs9AaUt35jf2FA6o1Hkwy=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3s8UBymKMxx_YhN4B65e-992ENxZ9UfIjnkHWiAH8TAw_WoXPw4-4ACsNo1EEnVoTSZAprGD8KhqdFgkUbrbhd1liXBKd8eCSTnbJG0jlhtBnBQdZmlpjfenxBow5Tx4jqtfPhRpshvk7q=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0XmCE21NDVHf_4vvWlmats4YC9dOvB4EIX0I_50aAu1LKm9USSPxUQXfLVwIrnQGw_TACrTiHtkk9O8W8QDVL_e5f7NN6JPOBydR0Z39QHAOi2Pv_2BfSZqDXPK4lbI4neC9rH0V_85qrU=w300-h225-p-k-no"
Ching C,5,3 個月前,"環境乾淨舒適
店內每位服務人員都很好
帶小朋友來也可以被友善的對待～～💕 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2jrb4kyt48GOQyWSUnzBzBpJZi8aozulvW5P8q3qObHeyjv9jAfTpB0AU-6ZdnU_sVYLzqyxhEmH80K50Wq1HvTSCwGOp2azUHx63lAIkbvg4IWIX2e3XxBOstfu5ndu48M91yzU8kfZz1=w600-h450-p-k-no
曾子嘎嘎,4,10 個月前,"餐廳類型 🍽️:  日式拉麵

地理位置 📍:  捷運公館站3號出口走7分鐘 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0v-yYHpFCa_-16h2SMz2rcjCvPjN1gt-9S0jOpVlfvE-iR8tu_GtUBpCG8zvnQZwUffhGoNSp_361QyP1TzQQXC8FHNKqP4aWVwAOo425OgT4j_yjwXTVMTXJ_c2apbfMNY4iLieOAN2A=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1nLkDkR2kS0UenZOqaYm8Q5au928fcYgAIhFh_Aeb-7DkzQtGAxjpFgQE5CHykE0BfwIXGPeao4v4oQBHhiK8RFRiYZqVLcDiG2lIxLceG91PizREs4EkzIxMmjtucK185KLB9uFq_x3ju=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2ntmmDxMSAi3lN4dMvNUgNfY4s7W59YNBe4P4WnjQv8DDJ73filgBrlD3Blz6MA2sSkYYsgt2adW6ioWcboeJBtYbry8dkWFejI3hnxWD0bv88lOsYdg661PHw1BcT5tHhM11HeAwaOLE_=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3ORlspSGs8zP02N5meaX6mkrqw_Okh7CYIP6sODKLR36V3pG3Cs195UiuooW9JVMxyTGJgdJi3mJ6IBxl6SsC4oOKhFMmc1PftjRtWXewzi6d46LUoQp5TkhGry9dmXaZWSEedvk08Khw=w300-h225-p-k-no"
Chen T,3,3 個月前,和一般日式拉麵差不多，湯頭比較淡點,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0MKjYT9nc1IDTN59dNADuRDwJr5CfGvqf5xeA5PJy0yos9awzFvwr76RB7LgmFiO6Ze8z1j_S8sM3k7RdNjBGMirlbiQG6SRcZ4EXD03s4Ih4JThirS-o4gh8xLnKsFk5-uv841lqpNJU1=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2cWv8lZ0b4FBTEm2cqATdbDvTSGjFkVEzywyr-9CO3dYQtJyOBgNMst77iL4us12xmXg5f90ELS6ZZvM9_f4JFOjuOdu-dV_OV-avL0jiz3I0w2MRfcdH3qI579S2exHMgO9jLDMHElfrJ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2l3GOZ-vReAnnghtqILb0oL4x3fudKC_xZxmu75xJG4ieBPeGYaNrxkY10QxcUsxWFn-cxU3RqBMBv-mOrlNpcmKVFzpxhtUy_7rvQ1B-k0t_xx2aYKQOUiqMppEgTR1tK0Vv1XPCXvqlu=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2nAunDzCAHCAqtTYo-kS-gMeYtDGabat_FaBc3hq--1kJwmHrsd1rereb5NOfSgsqG9DbgHS9YUAKVELCeIeR418bJRk7Ovl6f0SbDmn3rCeNdcJuUYA8XXdVAddcuK4NSHq8VcVLQ3QTz=w300-h225-p-k-no"
lancelot kao,5,7 個月前,不算巷弄的巷弄拉麵店，店面乾淨大方，麵體有勁湯頭也夠味。醬油湯甘甜清澈，辣味增濃厚香醇。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2Tz911eG5M6X1_0IVYE1Q38e6oPhC_aaQQjTgJTYNy8l3InAP3cTEYWsoB37_bcjIeNIPzqVTZNBcEQAliTsrkHijnLLQiLaSBNJMUjoLya0ROKXNM3fqQzLzRFEZKPFIOvHx7lAuV6nWn=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0gbJT_0rvH3WTIvQ2BUS8NRlua5dwFPXvT3VjNgDEhn-W5ISROHdv-zeeDb6fsyIA_Anj8fnj0MisOOL42_DP124paPsDGa6KfBkyYVufFilnQbt3hig-jOIT372U8Xt-yy6dsiHsq4Qs=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0GzRNpfVjHSPBcXcAFC4sgcFMq5YEjct7a6nBl9wkyd6X_iC6PrVLdfJ2rRNaxiAEZUOhU7-ePHHTTE2roYPAD5fd3CljH1hJ_dGwlEecwt3SyytWzGM7YbcLDthOKkWFSW3HRsROW_3s=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3Fxt46jrrvYr5MIrVaP7vpxvMA1lsf0b2ZUQhmbALEJ8y0LYRvHACY8t2Uvc32iw2xAzEEznB-2dqEfMrQ0VZ-6nBRE-wSZYbYjlTO3Biq29apR0Qf7JvZZ52-OuKsGWHEhMhFH2f3pTy_=w300-h225-p-k-no"
Paul Jean,5,上次編輯：9 個月前,"豪華醬油豚骨拉麵 <濃>< 麵硬> 320$
店內的裝潢和傳統拉麵店有所區別，風格新穎也更簡潔清爽，動線和位置都規劃的很好 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3IcDyZEcUVqIxSDwWey0eVyIg9uShuKoYHDcnNezywK2KEGWWhttAFbfrHB9uFzpnKGfqMT7G_Vwelra6WSTmtbglsLpZ9S1xaB4vGMZb9C0zjYxF0gB8l-kbpB3rZUltbX2rx=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1qLcVv10AK2e03ajJ5RLv69_LDDR0zJ8CgScCQwA66nwL_VTaUcT8g1LNzkBOU28NNZNF8uC3kP56xhKcliCNak_dFPW3QRQ_sZHLfOJuE1NpjAkIQiqZ4v0h2oeeFoAVOioZr8A=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2fEeV3d9iJekTKr_c5OhvT0psQOtkHMiYgR0dpvxsmbMZML_0JrSE3BErFeCiuTGtzRA4S7rHsKWi79lFNE_cxmou7Q95Hw9CUSAkIgx0GQssYEtpzuo6nxx3SUoUGcnkjFdIilA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3F8FfNgFEYbWeUQy8gqSWrZIzugLb1cnD8ucP--sh_zW3GElvt7C4XVkr5DGp728-GlCl9QBUY1SFQ59jued82x6H8I8eraVPWs2tmBvlhyPGJj-u18mObY1fdHcR4ybyKgsCi=w300-h225-p-k-no"
Lan Shields,1,5 個月前,戴著手套直接碰食材，又出去外面收殘盤、擦桌子完全沒有洗手，這個真的無法接受,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0Kfzo8-9LOwmCrk7q9X3ZzCkq5ConwA5lrraRbffn2ZwfxVmabv9bicZs3lzQcTS6_oKk-PbdYMoOEEn34Gs8fm1FDNA2mdWX2sKa4iPkIm5Xoq7ojp7J5QR7e7ItnV5Xhdtgs3h_4ZQk1=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0tkYJVTeEFTmrEXs9sW3yVwlOQLWUx-ESD8dTy_BEJWLDi5J1hR-2U6mP76XNRww16_wc9_o_ZtAibIfXFpI4CjYStCB_oSA5iJCWC_esFBRPJ2IBvDTnfYYg9oY5U0dTkIbWYYqyxDn9g=w300-h450-p-k-no"
邱藝瑄,5,上次編輯：10 個月前,"20250628[三刷]
本次評價『很美味』👍👍👍 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2d0cxcff-AUjvY4Ev4e4umjmXr8eMr7QTqZbk58u4iDpP845aO9GdrYYtaI_m_ZJ8ThmcrpUy7cFkuzXZnIb-xgpGUG6OSzmiBkABinIR4_HrXLGGl61HeNjtVspJnlkngwjJPTg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2Cbstk-rDwvKdm5_cbvsnWdxF37JUxQ9a08HCGuxkSmA3o9lKJ7taPh4gGDlMb8hpOg8WhWHwoo7h_gJNwhj30zxpz8e-2IGynR2VGjH42C9xo9z7YrxLVnhtr9u8bSkDsUX1L=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0TMb6oSuW255xsAvNB4l6IFyywwDln_t9ILojn-8i_HlzC9SHZBtLqQ32CCsLGcIALMgWcoVlCHvAnoteujX7Hd0E1Z02PYjru-0WUKup6sXjc2rOMHkg9AfNMYig7VkHjD8Gd=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3ibJRKBg3H0ar_ys1o3JftSX-8R2uZrpINUFnJ2t-L_N0XeOReOss2ax47H2pag6PMJ6GMTSDI9fndKR-UEdtpMbv1XBUeLlfFgkreXs6DbMNzcz9k5F8vi1NXVipBFtsLzJoZ=w300-h225-p-k-no"
Wayne Lin,5,7 個月前,位於台大旁邊 店面佈置很像在三角窗的小酒吧  店面寬敞舒適 拉麵好吃,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3osXzNfwwpjZo-FVRXPcZ1oP1O-X6osFDiYY9sBfqKYWTLbC6Nku27AMRUy89vQsAFdnprvTBXeBYOgYiC3yD_JIBDEJ0jx-JQMkUZqkNcWrvZXST58dSfY0Wm90bscsjB6W-XOJ6Faqzv=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3iyvGttnMeqNyMP1cmZkjSA9BzmN1lAPUitcmE6IAIMpZ-N_7-VMEu3KsgYRMFXYzxJCAV12jUpHUePGvhrfZ3B-9iwLV2vKazhV4KnuczF08paYpnjW3f2h2Ief23aba6aEoK_klzojEc=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1M2DJPWxA9M_fSRk68m7tnX94A3MMJLj-zhs9ToqUcuqTvCR5F6fQlZyyTCILsqhSe_uCMyFopiYTzWHPBmEDl1jHx-EjKD6jjKVhws4e5fzNoUMHiDlXISphiE-0Nyg0B7mqDPBZ26Ub3=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2yw2UTJuJPDNGnQldUz0YTYFqMgDbhJ39aZTv4A2fUWlDu4mGRDrVxmIvmyNTZwfH-iSNgX_NwMOJ_hdZMGjUzr9-5tEV8ia9mZ-CLGunTwOx6eQY215x-Cwz_Ody3YDUub1e4_sF53AFX=w300-h225-p-k-no"
鄭元勛,4,1 年前,"黑蒜油豚骨拉麵 $280 / 叉燒飯 $70
店內空間算大，進店後直接在機器點餐後才入座。有提供冰水可以自己裝，廚房是半開放的，會有一排座位可以直接看著店員煮麵的過程。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0V2s2olg4bZNtCabXIhGXa0qKeNq4had8Wi7q7XrAKi8Nvzj7jeKTgIClrZlVvry5GCSVAw9QCKqsk_DrWkVdFi5PU_jx50y9fqo3DtOP-7cxFHc4lBLxST7_1SAwtHZiGAuU0=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn08GI4gMaxV2ScWRxwO8YMxyXROkqYhZeptcAtFtQ7bxNPDbS7gL6il5oXEkl3Hnb7QembFxbVlijnijYSWWky5YakevRH172cBiNCBxBXdiXFBy06y3sqZbFNTUC1UF17VpyfT=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0AVCR5p8FLEhpDcZ9yzWoTtL5XcXNbmPrwLkZeRFkTLqP-nVXQ9Y0RCZbtGZaVtXBqrh1XWCbefO6PxOTV9HlxfQrqzQXhhKte8HzQ8jLh5gEANj64Pq3u6xd6TfW8-o52rjg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3OdwVbHW5Hqy7mScTViGyPsTPcBhcZjSkSDEkyCsG_Gh8sIeWlUOHJPKTq8OKDuJz1d694zKex2z_ItJmFRe4Ijkova9hg7sEsEUqD46HFn64UaIqv2LdNQpu5sX9s6Y7d59nJ=w300-h225-p-k-no"
miffy tza,5,9 個月前,今天帶孩子北上參加考試，先生google到這裡，因為我們不熟路，走了好一陣子實在是好熱又好累，但孩子難得想吃拉麵，一開始看到告示小學以上也要點一碗麵，但我們當下實在沒辦法一人吃一碗，本想跟孩子說我們回家再看附近有沒有拉麵店，但看到滿頭汗的孩子，於是，我又拿出厚臉皮想說問問可不可以點2碗麵就好，沒想到忙碌的店員答應了我無理的要求，一進去環境明亮舒服，孩子一直誇說玻璃好明亮，我們點了豚骨拉麵，我跟孩子分吃一碗，麵軟硬適中，湯頭真的濃郁好好喝，先說好這不是官方留言或是五星好評打卡送 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn16MqymV3pYoMM_Vemm6CNYAY4XNT0ZLZMXQG_-Y0AO9cBXjfQZsixUiEh9iwSd0r2FxQDv2xvaOy-6vekE7FIsXg_9M4DqWsFRggEQAxYLdrJQekKds2qiNF0_PtQuocFYzV9G7388Chke=w600-h450-p-k-no
芥子,5,7 個月前,"♡ 黑蒜油豚骨拉麵 ♡

黝黑的湯頭很新奇！非常濃郁的豚骨湯，濃郁又鹹味足夠，吃的很享受。只是因為湯比較濃，所以吃到後面稍微膩口。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2pWzhhtIHSeQx8pn-BRzx1YPnYqDP_hSKoy3pSu7Y3yqCGS8kPrOPFzOnx8qrzhp3AoD8LXuW6cfmfu_6-O12zjDsyCHicfSEP1SkqfqdGEOCv99CEd2uOXd0cnN6r5fkqBEvpUbSaOU9v=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2hpCSrvcUfQMNRPNmhd64C7JP-nHAWbqoHa9ycyFlal3IcwBFMhA-mVye7AAE9P-gbgbrL637lryRiq_IO0ehcyYrjG6n0pum0Ek5RJxQfCnLIpn8Iw5lb4mxMk78PRugEgJNP2grPA6uK=w300-h450-p-k-no"
黃怡婷Yi-ting,3,1 年前,裝潢有型，食物還行，細節沒顧到-如叉燒飯擺盤鬆散，加麵是用平盤承裝，沒感覺到職人精神的拉麵店，單價280起跳，清淡系的柚子雞湯拉麵湯頭有魚味，招牌豚骨不錯肉片是大大薄片掛在麵碗邊，加料的五花肉片筋不好咬，有加麵加湯不加價，廁所乾淨，杯水餐具自助，沒有一般拉麵店放置恰好的氛圍，不會想再回訪。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn15MXcH5AorPTYiVa5nC1sOtSfUrc5nFQkfo5Nfnfjl1k0qWNhpbcYWnCW0qxw_oOZwbYqvYUjGWHQUbwWySK9wQSk-59fe1254rvTVWyNMtFwxibeAFM9K4mIUEWZRB0JRPVdQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn14rKIhgWPs8diwui569A8vdm4T_jgWSv1CetS1__d3apZYL1DZ0KP6bINNiDITONgZortQh_5urYZjEqNHw5lTd_cIUMkDi4py1hvp7jpwKavUXy9PHfxVsTr7kj7fs8fZSpdBJg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1UdSQ1Wo2EWD_e0Zb-1QXyKPi5g7Mg-FdMAOXkGUIuO4Lt5VO2M7SxFDJxjPMzyuOhauVQ52UGbaLFJ6UKl5XBxMmpl5e-BlttXrwWBwTuorzMk1MYcUh1_71FFgfE0df3pGAB=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Jb5hwMuJK_BlaRjnS8IagR18JuRNcUbCI4mX2HoydzBzFwU_pai_VEnZtMF7-awJ9PMT426d1NKoTSiSvMBH-8IRCzGrLSDpHNLYJc7h7VLvZcudUyAB7JKI4cjuKnQT1Umpx5w=w300-h225-p-k-no"
愛睏喵,5,1 年前,"臨時在附近找了一間正餐來吃，發現一間室內整潔明亮的拉麵店

點餐方式是由票卷機，能使用載具只能現金支付 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3trxY5-WxJFFg7J0LSlEcacvdC7XhgjA5uCOELAkBDkW39nruCZbUfAMotQWp7PS7K-liq_6YMi2phW2nOjl1JU7d-qn3fWGoFiyBBTAC60PYsquaQKtLxQy0RRYbo-Q27_x7r=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3oq8FAh-0fmi81cvrxrTrGlY0JpNshVvc7jC9VpxYA7sfo8vGWAMCutFF4nMOteJP24I5-IX354LY1YaGZ5vEIsbhZzP3nIeO_fsaX7iBXA7dXvJrL8mfTKDNHYlj0oHtyJ9rumg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0zlxKVoudSULtxn7yjrC4lNaE2di84hjfN6mKUI-poLuPpIJbYZOjmHNnsMjk1y0AXhQ-zbDp89MPBVQCa435b3mmBwU3H3aUWLdAZHAGikrfenD07m-Q9WlDnIIfKlp5RZF5f=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn151bKCTu_1IBLRkKBbSy68_t9AxWgw1sNYW87WNtl7ruQUyyzrqG78esxk_sCyQXj7Z0zO_ekQDdUo5UL67xhMsHeq326Hgn0YxW-B3dw3IGcDYJIL_OWdX1az2BBkb8sFR4Z3fQ=w300-h225-p-k-no"
