Username,Stars,Time,RawTime,Text,Images
May Jane Wang,5,2025-05-19,1 年前,上菜的時候有點嚇到，這肉量。飽足，服務好。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2zuKhAdPUw46d-CXeS_OhQwZRG79zg1kqzliCSPqYYj1bXRIL93PrBRu44STaCNhmNEShwNQnc9Un5eqnEyX2jdAsWPDLIxkHJgVarMxwsNKjFHWUDSXTbH1NmFBd4xp6yMSoo=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2KrpLOGEhvkKoe6xIp9dswdnX2HSsS932CMDEgpYFK3ipFx7YNNcNFAX42quCVMJoH9zbtu8t2cuKD3pCqLGuPg4mxujMOKxQvytYCRJphgg-4U7qyd_a2p2FRnL40acKAODXSrA=w300-h450-p-k-no"
Pat T,4,2025-05-19,上次編輯：1 年前,算是對得起幾乎滿分的評價，可免費加麵，湯跟肉的處理都很不錯，售價以拉麵來說是小貴但這年頭台北拉麵就這樣...,https://lh3.googleusercontent.com/grass-cs/ANxoTn2LjreDQVqAMFZH3QDxeU2RX1Rrk7ij8Jui1FPqZRkBmOTDCSKs6o6rcTG1Lcmw_E2XYyjfcbbnQLriSstE1aP8KixKPOW7Z4TmgB4gbHQKRz-z7sxRq39dryNe7EnPUjDcmBuESQ=w600-h450-p-k-no
Dale LU,5,2025-05-19,1 年前,"雖然採自助點餐機
但店員非常細心注意先來後到
安排有小孩的顧客坐方桌
請尚未點餐的客人不要佔用座位
顧及客人感受、不會只顧營收
此次環境、服務體驗都非常好
店員辛苦了！","https://lh3.googleusercontent.com/grass-cs/ANxoTn0pqudrfkH9O2Y2p4S3IZZ_DHUPl6vcYhW0TnoN_mdK27OwxXWN6ITJcT18E4V7QOZQ302ON7Djp_4PFS32a7E2yZf974Agag3PeFKQClcXe6zrzXkTu8HbhUGfvP36T6yff5h9=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn255WEKguoSGAvQH9mioZWdtFNUlqohLJpIzU4kU-AtxcVQa7ZoGzIaSUJVHJdzYcKv7vUdIuI2WebLa8y5VmL3u5P49D2fTl7KU8nw9zARjprMgIFRQnKYUf08hheDiQZ3FKd0=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2CoUdN47HNNSxwO6xHCkBvxnrLRrcPa9mV4tKlGZnJeJLRyCq22wdUSzrAh5f3X9L3kbJAZ565ptpu_8qGWJluDeH2c9hTbxNFNWAcv0FIi_yLqk7heMZUTP1SFa2Lsu_vg38v=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0GwV4C1UJ2HWMgjHkOOAbrfj7n2XGeO-_1idUmEX23volEbq1vK7y0NL4HLokSblMwovG5yl2uacKT9A5rEb8oBXVaANtmBYb3hMh_4XY81zHpZzbU5XzRjFxcSqB9L5B9UpCLTg=w300-h225-p-k-no"
Charlotte,4,2024-05-19,2 年前,"拉麵價位 210起跳，今天點了鹽味雞湯拉麵，不知道是否雞肉沒了，送來時是2片雞肉與2片叉燒肉。
雞湯湯頭佳，肉品佳，但麵體有個味道，像台式油麵會出現的味道，個人不是很喜歡。
外場服務態度很好，店家位置很好找。吧台坐位間距很適中，不會讓人覺得貼近隔壁的人。","https://lh3.googleusercontent.com/grass-cs/ANxoTn0j2_HF0M0JERCzNix3S6ZGJyUpckoQ3Zioy81FizRVxtmZqUVo_T2OhbdpTbd1jN5MfvgdxE-0AA53PMBEr0CwJS-9YuixzYQjho8jgXOScLkmcb_S8DQcYTfzcC3s6zuz7Ov3hA=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3J923t4TcxDc0dto9NYdHoxpzD642K8tlFQvFbyMpCLXfV5ygl03x_fGSPusJpbJcldBSssedsIwgoo2A-oi2pUs34uZZAjruVVpGvJ0ausXGBQ66JrkEVZRbLZX3AcAWW4tCx=w300-h450-p-k-no"
Mandy Lee,1,2025-12-19,5 個月前,"非常不好吃
想體驗濃厚日本拉麵的千萬不要來
吃起來就是雞湯麵清淡版
換到一個高大上的店跟比較漂亮的碗裡面
就可以快三百塊 愛吃誰吃 吃拉麵第一次那麼氣",
lockinape,1,2025-05-19,1 年前,"招牌濃厚豚骨鹽味拉麵
不適合拉麵肥宅來吃，只適合過路客來吃的店
湯不行，熱度夠味道不濃，哪裡濃厚豚骨了
麵硬度不可調整，開始吃麵後整碗湯變成鹼水味，
薄叉燒豬臭味有夠重，厚叉燒噴槍加熱過頭焦味苦味超重，
配料筍乾木耳沒味道，就真的只給你配口感
溏心蛋沒泡淹，就是沒調味的蛋給你

難吃到根本吃不完
氣到可以一一點出缺點
難怪拉麵社團沒幾人分享過這家
歡迎店家來反駁
我願封你為2024最難吃的一碗拉麵
還要320 笑死
賺爛了賺爛了 （我說房東",https://lh3.googleusercontent.com/grass-cs/ANxoTn0-w-ijYMMixFEcyGjU6_OSr5D6r4NmdgpILalm1toZywbSZtEVWU5juZNR0wgDPIanryUdTERZInUfvVBZpCMC5IjRK1EnBH7gSkeg6VW-hSgnxnBC1viAq6bf4HbuGQLpvcQ=w600-h450-p-k-no
謝政軒,2,2024-05-19,上次編輯：2 年前,"有五星評論送叉燒
味道真的很普通，雖然裝潢漂亮然後又靠著一些行銷手段吸引客人，但味道真的很普通，吃過就不會想再訪。
醬油湯底調味比較重，吃不到什麼雞味，都被其他調味料給蓋過了。醬油醬底尾韻滿死鹹的，不怎麼優秀。叉燒超級薄，堪比火鍋肉片，味道也不是很好。
總之公館要吃拉麵這家絕對不會排進前三個選擇","https://lh3.googleusercontent.com/grass-cs/ANxoTn24o8c_UAUsCZCjueDkY0RgQZbEw25yxauoMaUXfGjbbEXvxFB5_TikumZ1YMMAG3zk0i_hWI-8k5kKCGUuAbJMC4Zcq4jSjQrCnyHsvezQX0L2EVLrLx1MQD81g0IkQ4hv1emwcQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0QhkQ7FjaokD1cdpxGjK17Lvq5r6HRrvVmcnqJsUWEZ1MWxliy0PMohcLUq4R8vosPqyDigiTLNTE9cNwd2wBMhmdLEmd7ixrRPUSRDa3UMZ2ooOx4IJYWpusGGlDsOOPw4iT6=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2lN4iUXYxVjVm8NqDlQPpAmnHblVnl3wlagq3aUejT2nhXuzqL75GDXCUkDoo2dvMlRwfFpMVvTDWcujJkZS7fIMRB_-huM1JdjgOqQvieQnUHhMqw8eS1IaCz4ieowOdcnL9n=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2eKs4nivcsASicTQ6arN3ACPyvTK72E2dLpCVVRs-bKdnEzlopkNKnBB2YBBzUm7xNAE4IUTherCTLl0G71Df6d4E86RGgdeAAynYvHhShYqd9V-OIUw26VtuQjfw-fh8-AaAU=w300-h225-p-k-no"
Katy Lin,5,2025-05-19,1 年前,"今天點了醬油豚骨拉麵（淡）
裡面的五花肉和叉燒都表現🉐非常好👍🏻
友人點鹽味雞湯拉麵，裡面的雞叉燒也非常好吃！（但我覺得湯頭還好）
五只要星評論還有送兩片叉燒",https://lh3.googleusercontent.com/grass-cs/ANxoTn1sC0hseNwahXsV7KkDvuExmrBcCBfRoGeUWGLV_ihliMmaQ05ObpU7MAPWk3jdQSisYEqzNvLdIzpIzagnNU-dHkdpeFaPCF-U3hck8Bys_G8-lFWnyYQRIbUn3w4RCQhmFza_=w600-h450-p-k-no
C Huang,5,2024-05-19,上次編輯：2 年前,麵是偏硬的細麵，配上醬油豚骨的湯非常搭，濃厚柴魚的香味很解膩，即使選擇濃厚也不會膩。薄切的叉燒很軟嫩，服務也很親切。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3hljCq_h1BKr0MSJCXEuBAcZjW_BTfJpFua13CDosyVwY4Thfd8y4F1QKWWt2W91962SloMoL81KN3kV1RIstj7ZMqf-hKgy3mJ1ewbTmwMotDOf_8G7c8qY_lelFIu9JvXRs-=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0SKC5qvGzwqygrt08FkI5t1Xfx4fK55HWDhCE-3_akx9YHnTwlI5yAcmJ1kEoQvItg5XzmWMVyN59n4ODK5Czs-y1o4aEAfUR8xzBk6zE31h9nFAwJXLQtVXsxxUvhLcuouqo0=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn264gwoyHJ4ySBXrunB4-_-bOZzKdxJWw74O6zazZhp_rwptf3JznvjRp_2K0oh48QuUNI5wVZ38ta3oE_ANdh1PR34w1DpNbEt_ooUpaTEsCzRG62PwBtx-GKpes6jh5y-rmDr=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2oWtzBsd_dmHdO3iRiBgNsVe_KtO18TWcDYQ6XjCWhGU2mKdlrJzuwu9S9bgKpOepx3-uuOikUA8DcJFEa1C1aDl-4PqycXz_7jT9zO4yHEjW_uagAcaPXTJcbim91SOqUTG6Jfw=w300-h225-p-k-no"
紅小花,5,2024-05-19,2 年前,"首次享用，看起來很好吃耶！
期待、享用後真的很好吃耶！
麵條Q彈有勁，值得推薦喔！","https://lh3.googleusercontent.com/grass-cs/ANxoTn2kTO02ktkEFmRE8c6n0LAv89Q9G0Pg1AJP_Z9QlmkqA0syv646XmWFadvHH-ESRcdSoCNRw-JcDsrN9mAl9Gg7eAtQDtyGiwy_p_jyjWceR4uf1REbjtMwKBefAlWg3mVh0H-i=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1Q4zuLYaJCrxBmm1-gMxwdH4IlaRpNAWRgOqp4_AF3_jXXCHIScn61B8Y9ifyEq7itK7j4bo4hLDp_LsMBxkcz1q-avjI1XDSabNXx2aFBTtODe7p2Q8zPKys2SLVALLTl27c=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3PIuJYelB0_V4IbGkuPlts_gj4bzo-PJXJBac45Rj_vkgv-HF2Pe1XaU-nIFOiqXJxUkNKKpGVXswYL5-uXO5S-HDXFnnlBwX6amPmyRmnTjVK9kQoviBcPcMfuuLRutnI2Z_qLw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1sOxclbA8xIirgpqEyrUP1kNBH5Au-zY2PkJtI6gHWVHkHO6ilLG2QRWH8MmB1Ya63dH___AslomjGQQ1EvYlOjwoOtkbAYFXuGodlqXMo2cq8wwlsVzG1FhHAjWzTRk_DC_3s=w300-h225-p-k-no"
