Username,Stars,Time,RawTime,Text,Images
Min ju Wang,5,2026-03-19,2 個月前,味道好 氣氛不錯,https://lh3.googleusercontent.com/grass-cs/ANxoTn3YH5A8mhPFBuDcuRux2cTQvXA8AEwl7PcrqZsyThvobMoy-TTxsGJFCz0gX1bNMysvogj0Q1asmdiWZHVrUASJ6I8y5pKRBXbmgI6YqHpzOowU79_wqI9LMoGREC24RJP_AIsARj0ZF8P6=w600-h450-p-k-no
Shang-Chieh Chang,5,2026-02-19,3 個月前,拉麵整體中規中矩，符合連鎖店的期待值；豆花還不錯，是這次用餐中比較加分的品項。,
黑色鳳蝶,4,2026-02-19,3 個月前,"拉麵很乾淨 上面只有叉燒筍乾糖心蛋跟蔥
個人很喜歡這種的
叉燒略薄小可惜 要是兩片可以變一片厚一點的感覺更好
味道以台拉來說算不錯
豬排咖哩飯就不推 相比乾淨的拉麵有多餘的花椰菜蓮藕跟一些四季豆之類的
咖哩醬是比較少見的辛口 個人喜歡
但豬排不知道為什麼有種奇怪的甜味
要價200不如多花一點去吃吉豚屋的豬排咖哩",
Eden Wang,3,2026-03-19,2 個月前,你是一名拉麵店、咖哩店員工，當總統賴清德大駕光臨時，請問你會怎麼招待他？請列舉出明確的三項行動。,
Wen,5,2026-03-19,2 個月前,湯頭鮮美份量足,https://lh3.googleusercontent.com/grass-cs/ANxoTn0nDTs-__Cxi0MDkBznT39mCqYZc6JXGensCuUIcVONwtkDSfHVbWN45Yu2MVw-ifN60zC00cgILnbESuri2-yIxOYrtswgvkHtqMRtOcDqCG1bGiwVXm1ZftZOi4pb7gU8vf-CFLYbJyE=w600-h450-p-k-no
Johnny Chao,5,2026-02-19,3 個月前,平價好吃😋二訪,https://lh3.googleusercontent.com/grass-cs/ANxoTn1OfGBBqAMfhbvVYOmNPnc07fD09RDOWN4CJWusIgAdT9YZGi_eSgNk4RMbLsIFguUNMWm-LWpUXBdFXqryL6bwUaE9QR8ZDguLNcYmlmNWZRJvfgqJwsFqisk8FciLbqHNeSoyHjdbE8ag=w600-h450-p-k-no
jumpmen jumpmen,5,2026-02-19,3 個月前,拉麵好吃 甜點也好吃,https://lh3.googleusercontent.com/grass-cs/ANxoTn2KadeSMuHs4n-wN6ywHBms5GFRPL6cSapa2vrG2fnr5niTWpGbF_cXC-ABu0jsfBPwpQyOFk-NgAlLZB2o_iAT8XiwLgTCm0ygJPu1yVqw_jxoyJxEWBq_PlSLNT63LPrOl7kvTyCSbBsl=w600-h450-p-k-no
宇翔,5,2026-02-19,3 個月前,新開幕來嚐鮮，還不錯吃 環境也滿乾淨的,
保哥,5,2026-02-19,3 個月前,口味符合台灣人的習慣，值得來嚐嚐！,
肥鯊魚,5,2026-02-19,3 個月前,點的是醬油豚骨拉麵個人覺得好吃，甜點不錯,
金澄商行,5,2026-03-19,2 個月前,很好吃！開幕回訪多次了 值得來！,
少少,5,2026-02-19,3 個月前,內用免費加一球麵，開幕期間豆花免費吃到飽，CO值很高,
楊皓文,5,2026-02-19,3 個月前,拉麵實惠好吃 湯頭也很不錯,
羅旭峰,5,2026-02-19,3 個月前,"新開的店 體驗吃看看
超好吃
大推",
WALKER JASON,5,2026-02-19,3 個月前,拉麵好吃松露味好濃😋，甜點豆花也好吃，可以自己拿唷,
Vanessa Chen,5,2026-02-19,3 個月前,空間不錯，還有二樓👍、還有豆花可以吃，孩子也很開心,
Steven Lin2,5,2026-02-19,3 個月前,"餐點好吃
服務也很棒",
陳昱璇,5,2026-03-19,2 個月前,點豆花可以無限續 點特殊套餐也可以👍🏻 …,
Janice,5,2026-02-19,3 個月前,新開幕來嚐鮮，打卡送甜點券～,
Wei Jhen Lin,5,2026-02-19,3 個月前,可以續麵👍,https://lh3.googleusercontent.com/grass-cs/ANxoTn1AIwFKTE3u2g8z7IOZbav4faoRWCr5Z_8LUD7vQZZpi0f4610_q2B41TNAEmuTd-nnFoAfx_J10uNNtIV3l6fbVz4Fkk-w1Jr5w9XvYZV9timdR7mpDtSQnSQlLaRm8Cvmc84MfDrIY91G=w600-h450-p-k-no
梁峻瑋,5,2026-02-19,3 個月前,新開幕的拉麵店 價格中等有高品質的拉麵 👍,
Bart Jan,5,2026-03-19,上次編輯：2 個月前,"好呷拉麵真的好呷
而且豆花吃到飽只要+30
Cp值超高",
林澄了嗎,4,2026-02-19,3 個月前,"今天點的是黑金唐揚雞咖喱飯
黑金唐揚雞非常好吃 非常好吃",
楊政翰,5,2026-03-19,2 個月前,通化街好吃啦麵，讚！,
Terrie Chang,5,2026-02-19,3 個月前,可以免費加麵，讚喔！👍,
盧則翰,5,2026-03-19,2 個月前,有免費飲料喔,https://lh3.googleusercontent.com/grass-cs/ANxoTn3-OuH2U7NT2lHOZnNkvTjZEfzcqxXif5Lvb3tiUUUlU-aj2SsV2c6i2SBAGtev_VrdQiJqJl6fVmQo6dicPHZCDzEeKqqBHfuceAeRTyDlMkO-wrU-fd_ZiPiSJoDVwIHdXyJ3jbI154E=w600-h450-p-k-no
瓊茹陳,5,2026-02-19,上次編輯：3 個月前,服務態度很好,https://lh3.googleusercontent.com/grass-cs/ANxoTn2WxwfF7Bv6DD5BFxSEgSUM1eec2fTVPsZZomcTSfo72NFnSSXbTAnuDBZKObpwSrL8tZeK0kHU1rnMk0m4hQ7pletvQdSf1gK8knXvTtLrXYwM6OjIKFUOHE69n94DV72gm8aFDDIJXsfM=w600-h450-p-k-no
A “Alan” Lan,5,2026-03-19,2 個月前,餐點服務品質良好,
李昇陽,5,2026-02-19,3 個月前,新開的很棒 內用區不錯 價格看個人,
鄭莉蓁,5,2026-02-19,3 個月前,服務很棒，湯頭好喝,
alex wang,5,2026-02-19,3 個月前,新開幕，環境乾淨舒適。,
軒梅,5,2026-02-19,3 個月前,冷冷的天吃拉麵讚讚,
佳佳,5,2026-02-19,3 個月前,"非常棒
服務人員很親切",
chen owen,5,2026-02-19,3 個月前,新開幕 打卡送甜點,
葉蓉馨,5,2026-02-19,3 個月前,好吃服務好。,
ShihCheng Liu,5,2026-03-19,2 個月前,雞白豚骨好吃,
1,5,2026-03-19,2 個月前,麵軟、正常鹹,
Ernest Lo,5,2026-03-19,2 個月前,發現好店,
盧治蓉,4,2026-02-19,3 個月前,叉燒拉麵好吃,
施佩希,5,2026-02-19,3 個月前,天冷吃拉麵🍜 …,
廖浚涵,5,2026-02-19,3 個月前,拉麵好吃,
古力如（Ku）,5,2026-03-19,2 個月前,很讚😎,
Billy Law,5,2026-02-19,3 個月前,價格合理,
hao ching Hsieh,5,2026-03-19,2 個月前,服務nice,
chin chin,4,2026-02-19,3 個月前,,
Ichigo Hoshimiya,5,2026-05-18,16 小時前,平價好吃的店，加30還有綠豆薏仁仙草豆花吃到飽,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0PuIfzEUhj1-smQNGlpNwRsPRRYSRrmK-ZzvGiv3YA2jm2TLH2AfzvPX7qsEO8WfdkIvY55PU0SKX0lUjei-FgXxyGMu_Wj5Y8TR32RAN1fsuCgloHKQta8ZLT9lIEvwkHKMNi45ch14U=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3G_tTmqbz525glw9zH4vYzlugCSi3RDls9BcGlU6ZyCcuSuJi-ASS-2-_vd09582uRh45MokiZo6oZ1OS_hzcSs4nJMjLad4_GDsJiHhZvvRIyj2qA6vLaNlDbBSys94YdGcmwxJ3qkx1y=w300-h450-p-k-no"
Joyce,3,2026-05-18,23 小時前,新開店，乾凈但第一印象很不好，11點多自助點餐機點完餐才踏進店，就被誤會是要外帶的？？覺得沒人接待就算了，工作人員邊廚房忙邊對客人講話用喊的，感受很差~點的是有辣的唐揚咖哩雞飯，雞塊現炸的很好吃，但咖喱為何是溫偏冷的溫度，蔬菜也是帶水味，總之咖哩吃來很不對味，其實有點鹹又不夠辣😭,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3EyZsNf0eokvrDTyjcxbvUIkx0IstozY31uqt-x0ZMlueYfF_Q2Vq-R4OGmxTGKXo-U-n9Ad5co5dY7SC0l9jjn3iPU4tF94VLHYl4JrerPX8UDpvpYhdzP3OMgrZAIFRZ-uAgf21tWm-W=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1unTceZbiUu21l7A6TOOz3NVs1SyYmdgHBRk1GCxfaFgqZ977UkkgMhyfCjDTHsrb6E5bDej97w2S594iiWw_OU8JwtdacLNjw3z81FrsD9RRk7GSZAyZghEyqgSqjIMOGLuXAcAar0NIp=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2iqM6qlvOLyEmLMDXgzbOtU5S2mlx6UJDZ4pFJjNji66phG5t4L7FIuf_U4JRC66-OlhYe-9YLGlezgrmu9k5bh7ioT9r-tj3wjAIuIV8dyc3CvHUjMPVMeXoJV2pJ2vNMRv1r7Wk1RyE=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn13YdJOfUR1d1k1me6w0Ybgn_Us-DYk1uZSw0QgXT71rSSNH4DUlfQ0gTihrjDn8RV3hpDWbJHSZEJ3bJMJSkpCf5mJYcqgqLir049zwljDjvHe5vfBDs3MeYrGhZTJEi4chc-luJb7cpR8=w300-h225-p-k-no"
沛,5,2026-05-17,2 天前,環境舒服，點餐機方便好用，+30元豆花仙草凍吃到飽,https://lh3.googleusercontent.com/grass-cs/ANxoTn1F3-sRGP4Gsgw0a1TG6-JCZS9IZ1g7-xb8IT3IQUbo4rIluZX1lwUtOiGO4exWwWLi1HIdF2XijnN2sPpiTF0qjVPfxvV9aK__YmZEUsSMXbouFAhi6Mo4OY7Df5peAzdyWb2LOVVQs0mT=w600-h450-p-k-no
Joyce Hsu,5,2026-05-17,2 天前,服務好，餐點品項多，口味好吃，下次會再來。😋,
簡魯夫軒,5,2026-05-17,2 天前,拉麵豆花都好吃～～,
Edward Cool,5,2026-05-16,3 天前,"麵好吃，飽足感很夠，
豆花還不錯，cp值高",
Y C,3,2026-05-15,4 天前,"拉麵味道很普通，內用可以免費加麵。
咖哩是會辣的那種。",
Peter Chang,5,2026-05-14,5 天前,好吃的拉麵 可以續麵 甜點也好吃,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0ROymjlKluKEEY0R6zH42HyzxJPjVaznu3A3egt8x4dF_4Vfo_BGV1OedIP1354_QQpuxfPmdIlGqiljUg605p6q_OmKlAXLgtvUUa-l_JLRDTCCuI4yJGuus1zCz4hDy4VBdhotD0XdBl=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2rWmt47ZOFs3D_zWkkD5QZyI4n287jIhCjsRk5Zm-yPvEuDPOLw0rV18Ccs5rZdNhISbm1UOZY2abJBmxJBhgjlFN1vR6i8Y7Cduv22AHNsAOvBD-biO2xt0-YzXTWFckN9KN8rZwsE-vt=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2z5g8SdpbfVs3l03wyqbz3mhLJbLG8MctY6Y9dk6GLAGB-caychQfWCQkLPwp46WzipJAyjb2PKBJgzhGMQ2SDM_D1ORqbjPE4DvJlF30olxlNz6dC8n1IPJ5qZ-UipDg845cPr4ZFSX4=w300-h225-p-k-no"
Emma tys,5,2026-05-14,5 天前,喜歡辣的，地獄拉麵真的很可以。讚👍,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3aSkurksWqSnLrnMCwhwtlnbNRSKcvvwDJ_3qSEVEAn8g-9D6LYcwKbyLtsCG5R45CKqOQRRnO34YnRW5IEDjrCR8ZQLjCzdSo2SCUkduZ-5AwD3HszCjd8ZqwWDZ30RMdtpd28L63UI5K=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2RY9dx6n1sp1kXT-m0UULuraHE0PoNkmjAD1qmVGZPKXn289opzFlxOIbwda3p-m1hM169LlYhA0q62vISc-BcKMmNkHn1wVwoqI-l-MRBVb0K8nxd5A4qezSfjlEyCWu9-qA-VPYaoUsE=w300-h450-p-k-no"
巴巴,5,2026-05-12,1 週前,"叉燒有烤過，糖心蛋是一整顆的
湯頭味道也不錯  不會過鹹
可以免費續麵所以不用怕吃不飽",https://lh3.googleusercontent.com/grass-cs/ANxoTn1hNm6-qMr0ZMHeHbuTN4nutsrGkFYsvEgBkA93xZbcnNpgFR4z-DpnJhu9z1r1RV2ZpWfmVpo8K1UB17iQ9_5-3Is8-YlAWYj0TunJ54X5M9mqspqRprxjN_GBVcTIr4CzzuB9uAkMW4TE=w600-h450-p-k-no
王品鈞,5,2026-05-12,1 週前,雙重享受,https://lh3.googleusercontent.com/grass-cs/ANxoTn39s6uBhnKHTZQxR1EHkZwrGevJ9_HJpRe_0Lg0TBtTRLNBcEenrToBIx_AQ23lLiYUo29TkoWFQQtJGmq2rXnLnlPSE-pzhmy-dKchzHDcR2nS7WBiJuCTTliQK9ffxCTBQlufiWqtS-M=w600-h450-p-k-no
Rebecca Lin,5,2026-05-12,1 週前,甜點吧的仙草很讚,https://lh3.googleusercontent.com/grass-cs/ANxoTn3fw-Tqnd387G8PZrkRaNHO9lMAdrv8j47iU_uO9fZP65YNSg7MhSU3-6EsC-obABM5eB7so-f5EOY7KUToVr3Irzf4NeMHrtLvwLZwKmEgJh6CKoRuUDtSK_hmopj3ZmHDqxKIybbiWxU=w600-h450-p-k-no
pepetinggg,1,2026-05-12,1 週前,評論5星送好康⋯大家自行斟酌,
higo cheng,5,2026-05-05,2 週前,態度好 又乾淨 只是點餐系統ui 設計需加強,
Chen Agnes,5,2026-05-05,2 週前,好吃多樣化,
楊博淵,5,2026-05-05,2 週前,環境好,
徐德華,5,2026-05-05,2 週前,讚！！！,
梁韶宸,5,2026-05-05,2 週前,"拉麵好吃，份量又多
咖哩也是超好吃",https://lh3.googleusercontent.com/grass-cs/ANxoTn0QrUtoD52Unmt3zC6Kwa1-jDxKuBdJxTHWYOluOmF19bxstgVNFz8mWipVvdNKy4raMTac3Xs_0teBXO0zVkdmdSf11d8bJb4UMXVA9lFy0YcbTPJzZQIpbPnal3IElnTYQvBXvRguWLue=w600-h450-p-k-no
馬鈴薯,5,2026-05-05,2 週前,麵的口感很好 味道不膩口,
水晶,5,2026-05-05,2 週前,黑金炸雞很特別 拉麵可以免費續 服務人員親切 環境很乾淨,https://lh3.googleusercontent.com/grass-cs/ANxoTn3kdVmN3v-BIPHVN6UXA3FK_EoRPP-aGTIwTWf1jDxxgmFWG8Hv5wX_iHz1XwaFVi4_KzrXub1daP84flHbzUZawyhGaqgB_6Q0xzul5P8oN-Zp3lHdLQgA4auCCFfZ9uhcyRqoouALn9U=w600-h450-p-k-no
賴文玉,5,2026-05-05,2 週前,好吃料多店員人很好,
熊熊,5,2026-05-05,2 週前,好吃料多店員人很好,
Irene Chen,5,2026-05-05,2 週前,五星好評拿40元小菜,
molly kao,5,2026-05-05,2 週前,很好吃樓上廁所也很乾凈 讚,
Lillian,5,2026-05-05,2 週前,第一次前往體驗：）,https://lh3.googleusercontent.com/grass-cs/ANxoTn2Q62OQpwOPBc5zJlOcL2H7y7gmj7Z3XvHnpvzkw22CCJNAfwtTstuhIF8iqgv1sjtEGBGf6KQ5uqS2ZbQMYtGnDqBqlJdtgd4fN3shWbFg-GJJ4mrV8Ycw3L-RWEa7MeomCvjN0_E7_EcO=w600-h450-p-k-no
Joanne Lin,5,2026-05-05,2 週前,豚骨味道濃郁，道地好喝，麵條軟硬可以自己挑選，再加上甜點可以無限續碗，值得再來！,https://lh3.googleusercontent.com/grass-cs/ANxoTn3nGp9voddvKEV6DG7OQWo4qbrbSiuUSHoNeVA5WIJ-9juMz996ihSOMOShsF2CbU8QyqFA1lFRM9Q2Ir7k1u_gPeYXvoYavb9CWCIJT2sTOwIdTWNDV6mzg2T2s7Y8cs-T8lKm0f7TdA5r=w600-h450-p-k-no
邱冠傑,5,2026-04-28,3 週前,好吃，麵已經續了3碗了,https://lh3.googleusercontent.com/grass-cs/ANxoTn3zi8-HkvZZPmBWjvqyro8JHgWPkYB9LhgXMaPGqPj2p4_m7T6Tr-r1_up8yrvA8l7gGeGoUQmMff7jG2SE1ActWnF9RB-zhAa6_d6Fydf22CAy85b8Ajt1eKIhzi5Wmd5d8erCNk_mTR0=w600-h450-p-k-no
Andrew Chiu,5,2026-04-28,3 週前,拉麵好吃又有甜點$30無限續，CP值超高！,
Vivian Lin,5,2026-04-28,3 週前,餐點美味😋,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3dHo2oCmkoEA6I-mIZ3jOuqgt8B_K_nHMvBERdRwDOfHp4fVztwFuVPw1cx4DLgV63uCUYSunW8WW7ni71yOuyWBXDmqYejywPKw7nN0b1720Nm4p_ju1ZBav3tRnBK-TDhIJq3kiRrqE=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3tN2uKqeuykBllfDzM9FMOMhsoXzAijf3RwiOTXfTGmmAaHXezvHyxTaM1rtJ1NPcPGRZkNVs-9uqmMWUerG8Zemv08PI3RJeF06IIAqzoxuFFm1m_ONlh0S5Ok5U3TEFkRevd_KlwPGs=w300-h450-p-k-no"
阿東,5,2026-04-28,3 週前,甜品吃到飽拉麵可以加麵,
Bryan Cheng,3,2026-04-21,4 週前,"舒肥雞醬油豚骨$170
台拉
麵條沒啥口感
雞肉偏柴
溏心蛋膏狀好吃
湯頭清甜

甜品$30 吃到飽
豆花個人偏愛Q彈的口感
其他配料就不錯","https://lh3.googleusercontent.com/grass-cs/ANxoTn3XRDzgMcXNMMksR_0RjAZiDKvN_mi-vsgnxt-BvvMR_MxwfWSmUqvcsznlpCNyVsIFzNYqyFjudziEINRyL8WWg9l_j2ElS8TRzadBIhMkAg_cqIWwGHWcju_5n1LeuhV7Q8zKSOeEwDE=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2jdHR-TkewJx3Db56t8JV8zCXR6JykbK0-rY0cUjZisRwvohK7XYJFnmikSr9AAxd42wpXFkqAqCU5ri-j9g_g3ZwuYmqdO4aWAt5xuMdh07eSqVz5i_ws3CqBvYhvqp3T9UO_jJ3fTs6w=w300-h450-p-k-no"
ABLJ LEE,5,2026-04-21,4 週前,拉麵 與 甜品 好吃，內用可免費加麵~,
Sally,5,2026-04-21,4 週前,拉麵好吃，甜品也很讚，環境又乾淨👍,
鍾瑜,4,2026-04-19,1 個月前,"咖喱真的不好吃，國中50塊咖喱都更有味道，不過炸雞蠻好吃的。
拉麵湯中規中矩不過舒肥雞本身腥味有點重，加蛋給整個不錯，其它拉麵店都給半顆。
整體而言這價格還能豆花吃到飽沒什麼好嫌的，店面整體氛圍佳環境乾淨，還是可以來試試看的。",https://lh3.googleusercontent.com/grass-cs/ANxoTn076lGO1xVAPP7uEjciYI6JzPZJU2zqKL0NHXeLwSqO41zqB9Dm1ucxXxB5nfn4PKTOPYcXquwAvQO-SbLZUSSadhbDYMvQnEM1TdChgbOd7ueQsiQOPYcdLAF-1lgXfL-Dn2_gUFk0hZU=w600-h450-p-k-no
KT,5,2026-04-19,1 個月前,餐點很好吃，也有加購豆花的選項,
水衍方,5,2026-04-19,1 個月前,好吃欸！麵可以選硬度！！,https://lh3.googleusercontent.com/grass-cs/ANxoTn0vvmmHsWlWqLuM-Fvu0Oldfm3Hl4tm5aRQcgYTlcLIvXmMfHwIClTsjxUPgLeOJIxGulHHRi-qRNi50GUCfzIfRnUJEkgeZoMwxE3EX6yu0nrwvvqVom-XqHevg1Ab-BTKdpMfavnX6umb=w600-h450-p-k-no
13陳思豫,5,2026-04-19,1 個月前,有點擠 但好吃 服務很好,
Selina,5,2026-04-19,1 個月前,+30甜品無限享用好划算,https://lh3.googleusercontent.com/grass-cs/ANxoTn2JjxaH1jjee60miKMlFszHTQ3BRfUpGhS4hzvLRy4wq25HF1cvoNSRrEBzYKGmSb_4mmw_y4fPnWRfKgSBEm5OGP2WsSf7SlY2NuiF68o7wfGK55IrhQ8vgdH-CFvN9eaxY4tQXf-KAUqZ=w600-h450-p-k-no
James Tu,5,2026-04-19,1 個月前,服務很好，可免費續麵,
Ingrid CHEN,5,2026-04-19,1 個月前,價格經濟實惠還有甜點👍🏻,
susan chen,5,2026-04-19,1 個月前,回訪多次推薦,
Michelle Kuo,5,2026-04-19,1 個月前,"拉麵和甜點自助吧都很讚，CP值很高的一家店。
點餐和入座動線可以加強，門外有點餐機，桌上也有點餐qr code，卻規定先點餐後再入座，偏偏門口沒有店員在帶，客人滿頭問號站在門口，結果都是店員到外面幫客人用點餐機，反而更花時間和人力，然後桌上的點餐qr code根本0使用率。
要是能改善動線和流程就好了。",https://lh3.googleusercontent.com/grass-cs/ANxoTn1X8-k3rNKiJGDr07P9UWMH-hjLGIoVJO_0k9mCs8fcDELCcDDdifkJYargHXSKAPFGP_gUaU6tZL9ubpmZrzctpgtpSG_SDXInt3pCN8DJn_Gb4aWLOK3kckzUbk0NQNgCizptXQUrrH4Z=w600-h450-p-k-no
彬君,2,2026-04-19,1 個月前,我家人去吃拉麵再加一球麵，結果等半天，請服務員講了三次才送來；若不想送的話，乾脆以後就取消再送一球麵算了！,
黃鈺淇,5,2026-04-19,1 個月前,湯頭好喝  溏心蛋整題好吃,
CCY,5,2026-04-19,1 個月前,雞白口味好吃 量也足 可免費加麵 CP值高 環境舒適👍,
Alice Lai,5,2026-04-19,1 個月前,"白湯舒肥雞肉拉麵
湯頭很濃郁 /不會太鹹膩，
麵條很有彈性喔！

（古早味紅茶 ，蠻清爽解渴）",
Yushuan Fu,5,2026-04-19,1 個月前,好評👍🏻 …,
Wei Chen,5,2026-04-19,1 個月前,服務態度好好！協助機器操作，餐點好吃不雷CP值推推。溏心蛋是一整顆欸！！,https://lh3.googleusercontent.com/grass-cs/ANxoTn2uMWdXCdmJB7BDtb9Ym8dU5FlYfBrggYeuxj2XS7tmTlgn8CEFcuP5RNsCsNO7dONG3pmVqYuq79F9PQwtVITBa-JnS7iHK53q3s7rR3FPkp-WJqvuNmRnZyibujmAKS_NRX2AWKWCphbj=w600-h450-p-k-no
yuli Jian,5,2026-04-19,1 個月前,"豬排、唐揚雞、咖哩都好吃，咖哩太辣，配甜品剛剛好解辣🤣
仙草凍吃起來比其他幾家分店厲害，可惜沒有茶凍了！現炸等待時間可以先吃豆花

小缺點是冷氣太冷，每次都吃到穿外套發抖",
Barry Hsu,5,2026-04-19,1 個月前,看起來很讚，推薦來吃看看,https://lh3.googleusercontent.com/grass-cs/ANxoTn1o2pqYZUUCv5zMa5PJQ2IVNEnEsJrETKvIKL1nEhazNFnCIw5DuiLsJjqFTc-UVYqwA-iP7e6ydMDIgJlay6q_AlY48ZhIMDx4_wUKB1laq-NXHnXV99mg1347CrnEviVO8rSfosd3aogW=w600-h450-p-k-no
林芊希,5,2026-04-19,1 個月前,店員親切，餐點好吃,
佩芳葉,5,2026-04-19,1 個月前,店員親切,
許小萍,5,2026-04-19,1 個月前,"點了雞白豚骨拉麵跟咖哩飯
我第一次把湯喝完…叉燒入口即化..塘心蛋軟嫩剛好",
Show Time,5,2026-04-19,1 個月前,帶小朋友用餐，老闆很貼心的會一直關心我們用餐狀況。服務非常好，拉麵也不錯吃，推薦大家來。,
Sokolov Girigory,4,2026-04-19,1 個月前,服務周到、咖哩濃郁、地獄豚骨拉麵的辣很好吃（麵可以免費加,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1ePBFGN7WGWtI8oX9dJqY3eATBMdPIKfHD7q0N10ZbWM4G0t97PMCnQpoGWwyvBm2F_Voq2QSm_j5hHfq90uB-paDQah2JtnsfNUUtv-I8Y12kSYuts1xTXfrRvwCf0DgDAY_HK2I9qQES=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3dPFs13Q0ZGeOPHP0tlodbWG-6kv4LgRiuJGfLNB60ID6k2ow2B4e0IsNaGrIBA4LmA0yxnua68gVIvf-Ug7jgeF8j-AMazr6aEkR0mIcsSg1iJNRO-3H2PtgHKpdRXu3e5ugfRVXGMgPO=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1nP3vi9jIkTLAksYCnvP-OeSMNl5zDW1ITYtNhPxQ_pA3H-MjRQmRatup6A40ExBd03P0dgSn2mr6p7O-ff7O_f87dJX-v-tO3hpKo08WWpl3wQ2g9xk-gYOWZwM1nlNn4nFKA392DLFvn=w300-h225-p-k-no"
Jian kai GU,5,2026-04-19,1 個月前,"就在家裡附近新開的
來補個評論
吃了好幾次
CP值很高
連續回訪了好幾次。店內環境乾淨舒適，點餐採用自動點餐機非常方便。最吸引人的莫過於它的高 CP 值組合，主餐選擇豐富，拉麵湯頭濃郁、麵條 Q 彈，搭配整顆溏心蛋非常有誠意；燒咖哩則是走日式濃郁風味，醬汁給得大方且帶點微辣，超級下飯！
最讓驚艷的是這裡的甜點吧，只要加購就能享有豆花、仙草和綠豆湯吃到飽，豆花口感綿密充滿豆香，完全不輸外面的甜點專賣店，每次餐後吃一碗都覺得超級滿足。整體來說，這是一家份量足、口味好且價格實惠的寶藏店家，無論是想吃拉麵還是咖哩飯都能一次滿足，非常推薦給住在附近或來通化夜市逛街的朋友","https://lh3.googleusercontent.com/grass-cs/ANxoTn2wclYI3MtTaFjj7Jl4bvDMQcBE9Knk_9SHeU66upQg2YL_eTw8pKZatAbEOi5MNCLCUZZvNDSM59B2rcJIkIzqS5iMtuXfsTZaqaxL6pJT-90lF3OPinInobCZoeBRH7JBXRb8eOTxSLAs=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3IGVp0kAfXcNffJV3wc63NvJ53WUBv7lQbQrnn0bVykynZVsUu644J0TjqWCn_312igJx8QcDdDAHJUT-3mZ0piXdEwreF4-_v1f95Lddu-GpGPIPxRP8CMU8XvoiFTFxmX5oDutyJ5rQ=w300-h450-p-k-no"
HORRY RO,5,2026-04-19,1 個月前,天熱除了吃拉麵還可以 （+30）豆花免費續,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1Gxs_q8oBlTkd7mlKSvz6oolfbv7pMm0spcjwuWS070vEsHB47aTymO_P-PutnlTI5jip8hLtyZlN9Oxq9_x05vC1h1uyqSnL_KZQgLlwRHP7aZmbMVe7nbuePhZNqB4kg0vbAOBv_6XZ2=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2-kNtrB2ACeIEvz0oUgpt-FVMhoELVrzqFefEKmWQ_y6COiWWO4qSzWdMKhChXbUab4KvEo8XdtuEHDLjhydamcKgtsXOeG_sQuxtEpiOoKPV88ChBGapdma2yBaW8GclouzvSNaT9doo=w300-h450-p-k-no"
Jocelyn Lin,5,2026-04-19,1 個月前,拉麵味道很好！ 用餐環境乾淨！ 已經來好幾次了❤️,
