Username,Stars,Time,Text,Images
CY Y,5,3 個月前,📍假日晚班服務生很親切 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn2IXDT55MbOTGXN6-uUckpRuShzyhvzNZa3dbCJkRogBC3LFHG0bXGAW3oME6rOHrag7lHWTA_blE0OZLoJWmaSmP8Z_pMxbM_cJqmrxX1d9Wd31NajdwFn-3omMfNqPnHcrhNtAVm3zhiy=w600-h450-p-k-no
Kate Tsai,5,5 個月前,服務人員擔心沒有領取飲料還特意電話提醒，非常貼心！,
E E,2,1 年前,超雷的新店員，固定每天去點青茶，給我做鮮奶，我就對乳製品過敏，喝了一口才發現是奶，新店員每次去一副愛做不做的樣子，要刷載具還會漏聽直接印出來發票，這次直接把青茶做成鮮奶，回去詢問，三個店員還反問我怎麼辦，要跟我去看醫生嗎？難道我是要吐出來嗎？拿了原本的青茶就走了，有夠火！！！！貼標籤都是青茶了還能做成奶，工作時是在想什麼？最後不好意思的是其他兩個無辜的店員然後泡茶的那個最後才在那邊不好意思 有夠無言,https://lh3.googleusercontent.com/grass-cs/ANxoTn3UJg-0GHNbi2jpO1H27cQuhqmDmfCDE6gbOBVV1RNG5oYqR3JOAXy8RRPoNe1GaJS0rVopzmEu0tcLC_z3BzpGSPA4s6kl-bo8CrpXVFHpcONeFu2QpgM83pBxGaM6IH_9FRI=w600-h450-p-k-no
Len Arc,2,2 年前,每次迷客夏Q角都要等10分鐘以上，還會回說：「要等15分鐘喔∼」我已經排隊10分鐘了還跟我說再等15分鐘，機場通關都沒有這麼久，為何不設一個Q角快速通關通道好了啊？排這麼多人不煮Q角根本應該是不想賣吧。Q角裡面是不是有含貴金屬還是貴重藥材，賣一次就虧一次所以要防客人偷點。不懂迷客夏幹嘛不把Q角從菜單上取消好了。這東西為什麼要弄15分鐘，有人知道每過15分鐘客人的生命就少四分之一鐘頭嗎？該不會客人點餐才從後門出去超市買Q角，我打賭連我阿嬤來做手搖飲都比這較快。啊，Q角煮好了。,https://lh3.googleusercontent.com/grass-cs/ANxoTn0uhKWZAYn9bl2sCP3hm7NGn6lIpGBzBhAVy7Ld9ehSlp4ceogsBoBz8JyzRxP9OB53cc-4EZGJaVbQUw2QQ75IahVgTugxSCw2nXO7_3VLQxkK9h_K7r0m7ocXURxBsfi73tuFtw=w600-h450-p-k-no
孟子,5,8 個月前,"禮拜五下午店家都很繁忙~
傍晚兩個員工忙翻天
女員工親切，男員工做飲料迅速 …",
hsieh max,1,5 個月前,"買了一杯桂花青檸粉貴
喝完 頭暈😵‍💫 頭痛 差點沒嘔吐🤢 …",
Drew,1,6 個月前,"這間的珍珠煮得不好吃⋯
晚上點Uber 決明大麥加珍珠
好硬好難吃！！！！氣",
Ronever Rex,1,上次編輯：1 年前,"幾次的團體訂單訂餐，也特別備住取餐時間！
但到現場沒有一次能準時取餐，且都是中午的一位女店員。
語氣無奈煩說還沒好要等！然而再等時也無其他客人！ …",
ZS K,3,8 年前,"新開幕的迷客夏，
同事點有珍珠的飲品是附小吸管🤐 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0q6tugrYnIeF-QTFPVdr5VeuPhj5oluYIzCLfPIOGgoJdON7ukY_vi0E1SBYW1_YhJ-oqP6LJxvqzyIpO9SEpOfYi6ESD5Bow7kitMUWDNdDXEq_9pueyk86XZbGb58WYoeTO7=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3wgvrhz3kHcRK0uPsj9PKWZiGkGh-G8z7f41341nRbFX1KGUHApJ0-YKFipZOBoGJIP5tXfoZ5Utjnu07mp4H_vkflv8SrEb3m1UMsWV9ks8WY8oPK3Ke26kRFielRl1jweQ5kWA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3dx7Kcpg2scpGwsipxw10SvkLykMN_xxYlKu_a7570pnZvoJzVzeKsxki1IEtG4hZSHjrPHzpXyxqVG74n_3fVtEoF2jmX3BPanUq-gfoVxts-_GZCZzFx9cLU5ZMlzWIAQDcQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2vjeffh_ECRdn4DDY_6D-VNYlIOtPzed4hHloR-ApHl4xC8Q41y1CHV6tsGblKc0xLeN1rOi21uvLkbt17QG1znN6lDuhqCUXgR-Ei-H7WdF1C_q0ObWvZ6nX3rU2hOE4D-DOXHw=w300-h225-p-k-no"
郭家,2,7 年前,飲料本身沒什麼問題，但份量是很不吸引人，點了五杯外送，不是沒加珍珠就是加珍珠的永遠只有2-3排的份量？珍珠好珍貴好稀罕讓人好生氣好難過😫 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn1PhLsm_x3jZkcC6nLTPUaquWRj33cOEGeBgPT1yr_4jlHo-V3WVlYzH6iZ3jRtEsGw-odG31Iw_j_4LiCRV_jnBgdOLB8drN6ekU-SXNu1iWuCNVocWAI4_6-1-zIuAj5j663T=w600-h450-p-k-no
Zhi,1,7 個月前,"名牌小芹的店員態度很差⋯
買過好幾次 整條延吉街手搖店就你們家店員臉最臭",
張維廷,1,4 年前,"今日下午 大約16:30叫飲料
快18:00拿到 那也就算了（我知道下雨）
但是我喝飲料的原則 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2LRvuyolDHUfAsr_pvPdtTINt_rPrzzentv8l3wZ_dYgFMZqtpiZbWvUVn199GxjPD4ee_I-FqzL56g1BZKwrWO5BvBV0G_BTI15hleCAYGKeeAsiacJyWvjixAmB6GBxJ0SDi=w600-h450-p-k-no
Coco Lin,4,5 年前,週五公司下午茶，LINE點餐拍街口條碼給商家掃很方便，不用到現場，飲品不錯，但大杯都是紙杯不尬壹，同事反應杯身透明手搖杯，看到飲品漸層顏色頓時療愈，今天喝芋頭鮮奶要價70，且綠光鮮奶去冰溫熱另價，如果能平價一點，我才能多多支持~,https://lh3.googleusercontent.com/grass-cs/ANxoTn3fIOOFCQzxJ08PuHHdoCnv_D0S1bj8t5bR-0WC2KwvGnqbS6gFHgGyzriuyKCn7JyxwCZr5LAhX2d_fLyzT0ij8oYEdYaIUoZPBuZrQM4Kj9z4DUKm8vCbdZoEU2WSx4LqNXg5jw=w600-h450-p-k-no
Jessica Wang,3,5 年前,"正在被不明生物攻擊的珍珠（誤

請店家不要這樣丟啦，蠻噁的耶。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn1fwlKt7aX4bLNakQtzyvJ4aQVHu7Ra-zWqnE-gyLWZiL0MDR8NbS1eSC89X0G691vSgNJiVxTCttUkiH5ITdI5J2wqX7Ubkaksms2VaujmFL8UC_ut9_pNfmi3xeL-hSJxqXxZ=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1U-QjqALQp8aXqPt7sm1YtTnPLS-XcmDSnZyPew4czMpJTLWiNViNM2U_36vWFBMl6wrYmpC6b-4T1HQYEqMVoJun-b7KQxPe5nHf84DbbfeTGKWdr1e_xRay7726_Q6egSxeJzQ=w300-h450-p-k-no"
張庭瑄（張庭瑄）,5,2 個月前,過年每天都有營業，謝謝您們！辛苦了！,
黃小愉,1,1 年前,利用外送平台點餐，特殊口味剛好快沒有也沒有另外通知，收到飲料少品項覺得奇怪打去詢問後女性服務員說因為太忙所以沒有另外通知，在詢問解決方案時同時電話那頭聽到一位男性說：『掛掉電話啦！不用理他....』讓人感到非常不舒服，問題不是我們造成的，我可以體諒忙碌但沒有辦法接受“不用理他”這個說法,
Jessie Lee,1,1 年前,一杯115元的飲料送來封膜不平整破了，至少灑掉1/3以上又可能進了雨水，還沾得到處都是需要清理，店家最終處理方式是給30元折扣券。,https://lh3.googleusercontent.com/grass-cs/ANxoTn0PQzcEFRZEP5VYbpvEFdGIPhmwOa7_1f6JvyCZojXsS6djACh8dpqtOQMxNc3AHDHg9al1gsw8W_t9YxbKnNkEni0xjail5Juc72oEy4fUybkYPQ_R8ms4LwnrflIjQoawV5hJzw=w600-h450-p-k-no
Non C.,2,6 年前,這家迷客夏給的珍珠比其他分店少，今天去買，飲料好了放在檯子上不叫，放客人乾等，還把飲料先給後面點的客人（飲料也是在我的飲品製作完放在桌上後才做的），無法理解。,https://lh3.googleusercontent.com/grass-cs/ANxoTn3dAe-mhBagiRpwXWfGaROeYto_SgtWYU_p3tDHQelO1zJl9J_DV2REhfjBBvtPKKeD76-exKQ_77W_Tk3BtpCb9Pky7G58ThXEpmvm7CoCYChXgSClO4mYlFiqPSqcfgul7MmI=w600-h450-p-k-no
Samael liu,1,10 個月前,飲料搖爆直接重封給客人？當大家都瞎的？,https://lh3.googleusercontent.com/grass-cs/ANxoTn0MgGigazj3Vv1YUTLgozR1lP72iFBSe8tZliR_9Z7n9Ehe2sbk-nk8NAmU6HMuo0XN3dOPiNUzsF9tNz_iXpP2H_xCvvnbRK4lkX0t7rWmX6l64KVh4Ba064WbVSxd7KPNRgP90G_fPq4=w600-h450-p-k-no
Vincent Lin,5,上次編輯：5 年前,在延吉街飲料的一級戰區裡算是生意很好的一家店，飲料有迷客夏一致的水準，但因鄰近的飲料店非常的多，所以也不用排隊排很久，是個想喝飲料的不錯選擇！,https://lh3.googleusercontent.com/grass-cs/ANxoTn2fHms4T_dERNVQSbnWFs4iSY3IvHqbekVbsytet-b8OdpLnXdanVNj_r1Su-aR-Fn6H8VL22VIjo_EP3wmDXNtUMUpqkRA5-rouUYs4uO_n6kWI8orpl-_rEckOQuGioZng9Ti9Q=w600-h450-p-k-no
雄哥,5,5 年前,"身為奶茶愛好者
從前只點大正紅茶拿鐵
今天換換口味 伯爵紅茶拿鐵溫的 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn1bDccA2uDLb0ao4-FNEc3Dw1JBtE0EOpHXpgNTi6u_TJF1yrzuWOZMhD1I3RD3b8x6ntjrRFM-qmStVyawWayMVngVV12mAMxZktJmBSTMJkv_zDG1KSZiIoLh7zoOzqSp3bJWtw=w600-h450-p-k-no
馬小姐,1,2 個月前,原來態度差是大家公認的！,
楊武憲,4,4 年前,青檸香茶好喝，但味道蠻像airway喉糖的檸檬口味。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1mNE3KVv5gf_DVtgD8PNAJhcdGZk0YTXDA65CsqnlWvVRLJF4IB71M-4KhjJijOXqbv4SXFPMllnD7I1KgW7zdtmN1hFPDgd7AyL6fSHKm58JyxYWbXjNaLf4Vertngc5Cvxjn=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2BHozEB6O2l1DqpRUbdDyyj_jgYvIu4u7Qdq_nur7Sn3GTxwqtXJci6KYgz7kKrS3eR8v3xAe8I02n-ZDoqlcEz6Y7TuLXRXSZU9JOwe8f3wyfHOAz2xEwYQFbQ9am2b_gfGVp=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2j6RLZKYWCslS8g0cvA5lWcLgbZUlaOflXEM5RzzLR4z6x7gZMtWWcRlstT8-nXuvheLPDADpw43qppI-5RWlJoLS5A0a7oEENghnoALO9fjcPZhG9w9WBRYtuip6EyYvUpkJ6=w300-h225-p-k-no"
神秘客 傲嬌貓,4,上次編輯：6 年前,"最近又光顧了幾次
芋頭的多少我覺得很看店員調飲料
近期光顧新的焙茶系列還蠻好喝的
店員也很親切有禮貌",https://lh3.googleusercontent.com/grass-cs/ANxoTn1sgPiF0ExU4mm7TQYPS-Tnj-w04H1-FcWs6Xz8lzXGpb_EE5EO1VVzTzX_X2-zm2LrD9xnNmkeZEwnRv54RWIiP3yR02ccUaoSKeunKeYeECatjpBaxCP25p301WAJeaHzYUO6=w600-h450-p-k-no
Fiona Hsiao,5,7 年前,我點青檸香茶，標榜手工搖200下，但通常店員都不會搖這麼賣力，延吉街這家店員真的很認真，我第一次喝到搖200下的青檸香茶，飲料顏色剛搖完的樣子，完全不同，也比較沒有苦味，讚！,https://lh3.googleusercontent.com/grass-cs/ANxoTn2zxA4qrhHAXwSaYlL4akHeXcypq4PKc3A7XZjb3NOJ7GLcsTKQ6MvxkYVOpmZxhl2mDdIjzSZJSWSAH59ICRsI2IQqPNb_gAfUUvUW4aiGhOvoaz_z8vYuJuNFdDjWZCMlAZQ0=w600-h450-p-k-no
Jerry,5,6 年前,大正紅茶拿鐵，微糖仍稍嫌太甜，45元中杯的價位來說品質不錯，完成速度尚可，還有推薦新品試喝，整體推薦附近的上班族可以前來。,https://lh3.googleusercontent.com/grass-cs/ANxoTn2Z4OngyK6uJybDZoh-DeY73kkkCbzEHCAFH5TZ8S_MrhQ94HDau9IvyVkBGL3jP5H-bcvUB5VkIVgQppDYGrNUprEdrRJfxr6RXpr6kdxiErCdjjrQUC63m553GKSXey_-pzZs=w600-h450-p-k-no
Wen Xiao,1,1 年前,點Uber 點大杯送小杯 錢收一樣 已經發生兩次了  但是迷客夏怎麼會犯一樣的錯誤呢？ 很忙很辛苦所以就可以這樣不用心經營是嗎？,https://lh3.googleusercontent.com/grass-cs/ANxoTn0cuLRaYqsQe-WPUWfftdtWRkmR11rCi_O9FqBgpOSRo7vvQTMrEuoeA3gNMI3Y5f7pWFLCUdlQHS8C-rAvSNMezcSziPs28nUwBsOoL6VyUacJog-CKKTRXMGXEnKfjiV_JuZx=w600-h450-p-k-no
Rojeo Wang,5,10 個月前,那個戴眼鏡的男店員製作餐點快速有效率，長的挺可愛的，而且裡面員工看起來都很順眼！,
