Username,Stars,Time,Text,Images
SihYu LIN (鯊魚),5,10 個月前,"一直都很喜歡的飲料店
夏天解膩又爽口
特別適合在吃完飯後來一杯
雖然單價偏高","https://lh3.googleusercontent.com/grass-cs/ANxoTn3TQrhm09Mc3jCoCPjDG2zA1ZRKyrLr2n1KqPs01OMNQB2-Y4kcwA0Y4Gcadt2CM9PG8ZgdO8o0495WvHFe7QPVi7GEZmIP5mASyepFKXjO77mWzbJ_V7jBNy68on3C81hGSJTaieAH-Wk=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn05mCZlbsW0cY37lVByt3zsVKuA_rzZI2Ka3nbCeaJErv1d-6FMpSC_FZFMq0rYoM4_Vw7xHOnazfRa3RYpPgVLX7YwLCr0aZiOcc1wKn15NU7i4SXegYpxbk7yRMqnTp2Qr7c5tvB-HHCf=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1vyBuA6KgaSyVxEzexbvXYfjl864Cga6eZRFArrdu_Ty_fFfHkAyBwj9iKZAdafFgu9lshgiR1y9x3fBuk07uq5_b5Q5S2z439k62hgy_k10qcvvtQUPHBEs8Yodk2r58cvSRSZEaGP9qu=w300-h225-p-k-no"
Stanley QQ,3,1 年前,"2024.08.23.  ★★★☆☆  初訪
見4.9星所以消費  但此款試過之後覺得普通 …
》》發發私藏珍珠鮮奶茶  一分去  70 》 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3NP-Ma_yGGyW1UCd0Btv7lEnIjU7wSeoy14n6D_ee6zvxbsi3ehU9au15ALRIbV3tcdr516am2ZYj-lN-mBTnl9_7N42BLAnKr6qpAMU5KJ_rjCofDp7L7aY1ixJFvAKScmaDr=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1dvW14f2E3pTrXpxWA_3eOVzRXe0gx_Wf5NkLlDEuS6vxndNLT_dmZBVzoExAhQ-mO8LGAMQlVDWCHLLaIRZq911qsmE1wcKYDG046clScT5cfQ_w6KHlxPo1LxBNIZKxSnz-rkw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0eGVO8XUyx848jd7xyaQDmhW5s8JiXieF7seL5aVBCFwyabFKfnUVuUCeHo2ul4pmC6l-P4Ic18uTmlaut0AET87rIJZ16VQ0_CoyDPGqgxiiXkrnjmCkGvIosM9a_VZ7RyM58=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0R5MrWYJ4CTc_ytGLjE2znM5u7S85EUvL_kdsBAUL_1iY8szmp-sovlATLdtuyYN0YZsZ2pyrBao7QU2MgFZBIW8ZPIcaWm_550-T2cMZaRIyBUjI6knm0i-gkmVu4icaTmPIDeA=w300-h225-p-k-no"
tiffany liu,4,上次編輯：1 年前,"芋頭小芋圓鮮奶 超好喝！芋泥綿密甜度恰到好處，搭配小芋圓很驚艷，而且沒有咖啡因

缺點是價錢不便宜🥲 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Uj1U372mfjHUdH0qWtSdUFI17bqxpyhSX8z24a07QZjtGGWbl5LKfuuFWeXVPdSEbGrBG4YWUAoVSFBv9SfIWNXgxTUIjdPbPyk5RKxbUKcH55VBTGexvWBkvIDFuLhjQhU5BsA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0d8gGfJE6hm2D38n5Y6HDXjtU3ppIVWtxYX0QcQ3m53bxXlhuksJKtQtbfe9iJYs09uWxc3GHAM1GKK4UH6ia4gLexY9ArhXO8bwUNwjf-yhBDjy3Y-PpDni8TjbmM7bklWB1N=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3IZrKxGYbmQ_yJmNbF2F5WHKs7dagBLlZ2NPy0VcPexqDnRBZzIBrXy7ReqELsFaTIDh61nOKPYgvN6Idvvt-zwZDbbYU7yF5aAqxQA5n3-19Tbi0AsvGMDAt7TJrKb1prQYic=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2QXd8F36iPmxdE_hqb6pTfjq7W-BH9R1O0_v35FQ7X9UnKsqUWOV-P5yV1_LUkxkvBUDJgFF71qR7YVbTpmVBduxRbIy_O0gSNRAi-vYQyQ7TmZZ6cK_xdSYkWViXnl73UWKaZ=w300-h225-p-k-no"
Henryzz Lu,4,1 年前,"招牌應該是優格系列 就是優酪乳
點了焦糖海鹽優格 只有中杯要95 小貴 喝起來只是很甜的優酪乳","https://lh3.googleusercontent.com/grass-cs/ANxoTn1-np6B7MQxRXB4RD3Zp45A2KXRPqhkadskmKsjY8awAGlVzEs5QEA33ounwNkSpFZHE7i3bClnnlQ74hnkbhuotPjsL7hBgn44fyHNfJKd82b5J4I4k6-u3viq3K1Kp6YLLFFi=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2ssAJhTG2gb0-v0q2FJE8jV4mnmang3ay7qZFisvgV-PI__Xqt2Y47EbgVVxDvHlpPoBtU1JVXwFfJUtj4PxtJmvQAYxDehXhRIWAL5OsCFT3HnQ3DDk16imTFciM24-UpKfw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1jKaD9WPtWIUzuhCwaqW3_WelxWpyZEiEsJiwm7TygaLt6WQln0CESHZelaOu9UQ4Q1O5g1wdGwDQXfMWEBDKXOd6Gvv6MjQrXDOw4BXGD5dZQyxHroM71bdK-VP4QycxSJ1QWmA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0n9e_7FL_2sODqlKbv655HFHhcncfp4i6MTundHy-TYOqhtV4eg1LKombnzAtIfKbDu2s64gVu6o4ZF-5H8VkG7X1fqT1nMK1mdNVaPyTjMvuk76X98-AHQMO0SIsCIPQ5P5Dv=w300-h225-p-k-no"
KAYA,5,2 年前,工作室附近新開的飲料店，點了「蜜香小葉紅茶」1分糖少冰嚐鮮，喝得到茶清香不苦澀，喝得出店家每天新鮮準備，對我來說是好喝且喜歡的紅茶，在公館飲料這麼激烈的地方，期望品質能維持住；招牌優格飲目前僅喝過「好芒優格」是個清爽口感的優格飲，看來會是我近期的午茶良伴了☺️,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2cq1E_YbSOMcoqJG8kxh_A_dFPWPJvoHPG8hUZuhYsbh1zVMRQ_SAINIv5VnS4mYUoI9fTle2rArLlpw9ODWwpRaquNJxupuBPWo7XZiNWuxdZq2vXBz63JY-ythfCocySKqCl=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3KWIrA1i5FNMeo2jTAJ7v6WyKz7FYlZsHvtXD_y6oNgEMSVvdowf-cNJI9NZJ3wbWQZOda3JatijeAXl_MdnVvc1lRjdUnvCKrukBdL_0ReapuTi-_Dvso-9LW4sMTy0uX2zP6=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0gNIMkjYq3C4HK86F7gI-dSHdeigGUcZ1QmTcU-mbVVQoLs5fnh6XqGq112RA_mYNWK3Rq6wswLgx389LEs16PYsA4Ibhzie59nboiHuY5VKdjtp-SAP0j7nBo6jApb3ctyLVPww=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2dyoJYBixE5iZ5MJ_m-7wUC8oDjNCZvepXIkJ6o_Sc28QXarfKWbibuRKD1RlnhwOxLM7oX6QVIZZwpecfZUsfbDYPKPbS8fpWpKgV1mpcT3Ze6C218pDefNPPGnrs25AIZY-O=w300-h225-p-k-no"
Janet Chang,5,1 年前,"焦糖海鹽優格非常好喝🤍
朋友喝的野莓優格就比較不甜，不愛甜的可以喝這個～
只是優格是冰沙狀本來以為是優酪乳的型態😅現場有試喝可以先嚐嚐自己喜歡什麼😍
店內裝潢設計簡單可愛～ …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0CFDapKXJByzEhCVVFTXdDNc0kf-JzNE79P5soLpi7MGTzwJ4gMXYm4cHsu7BP_hOl-f4MCM27ylOyrK_ZPkTicnfJFQs9o1gd12tkooRwAQR8UNEClYOUMZF0rIngZcRo2WCo=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1PX5CF6WC7dznTVxQ8Ez4MI7xNnlQkU-a1pzGLT1ZXtiMXAo0_FRH59EIq9murtF4T7Zg0qZNJtsMN3VXWNKJ4eVWJijvpofCvOXpidy74qj8597l3qSD8gJ0iqAsvwBddUP78=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1dUQ1DggZ4OG93s1_0qtNAsguNug8TwE0aikCvcuvujwu2N_EAntMWtEFntD4df71OCWeP-UdobY6Xavg8Y_tx1TYAqUKBWLy3hMwm9l84Z7PzxTDGqlfrjjyjPIGz95RORIeT=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2sn1xD5_yC0DvbqZontLQuZuT8yqF2O5stLOv0OvHGIswYenojLCxNFVmzEAVUoQXLUXy4JHfPa9WsHFgdIvQJtaj51TtM8SlRosWzycF6sRCsJC-wVEGUAmFVbkGCd1lHHTQd7w=w300-h225-p-k-no"
HCH,5,2 年前,優格類的飲品蠻不錯的，首次購買點了店家推薦的野生藍莓優格味道濃醇不膩口，清爽解渴的蜜香小葉紅茶也是店家推薦，門市有可愛的奇異鳥杯套等周邊商品可購買。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1dS5RcU3L4GCdyvuz7MJA8BztboW5B0TmUzl9KtT56hMs6begPDt5iXYdnq9R9Es6UkEBUrvv6eX1s-CDHVyGrIafke6EXlhH_KdAO0YeJJONBZ7e4zE_USvBFlwP2cBSm42elXQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn23rZAdEb_EvK70N3zbVj1M2QrXpYlz0gB8wt3vjTCITuUz8H-7VoXy35bkUR7RGkFH3zsWPERjqW5AHhYvpaHdTvmmGIVKAYiYfJ9ExWd16Ip35bxhKX-j8IVinB1DXChl=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1PEl9LL3xUZehwxlfa8TAd3N3_pWPACl3svziII6eOrLEutejUGQSKCE-QsZChV-qK1f-M4N4R53CN3iEtDgrPA0Sr5eqTInuSvEjA-wiR23lohT1ak70DUdH_TqjJmsgjF1lywA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2W7dfENaJ3Jpd9F3dKP3bXcwnTZ1WU_ZLSouO_Cr7AeKn8GYMRUHO287d2E-Qqp56vy_y7M8_Y00ioZk0Z-QKsHbzX2q1lKrW3Drn8wlHD3CHwi_jlXpsYp__8RMbOsXH_IsShLA=w300-h225-p-k-no"
Alba Huang,5,2 年前,"發發的優格系列真的好喝
大推最愛的伯爵紅茶優格！
雖然一杯一個便當90不便宜，但發薪日可以小確幸一下唷～","https://lh3.googleusercontent.com/grass-cs/ANxoTn3s6Q0sfc9L184Xs2cxVJryeW-7iRguEh8-1aiVC7xQUyFZbew0OGfU3vbNNUY2YQUBzbX_NhA3hnW2OD-10PUQL-RGOO7sNbol1nqJyS3Jx3gkCIV0F0kL867nV-tlCQURFas0Nw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3XoLnWxLWL7eZjbZyachEf007dtrkRcCxDMO0Pd6y0alBpt47w1qOPFkZzIcdijcjbmuWg9Aap19KwWiVBfWj1UizASH7LMMPPA2vXAyFRqb2IZuH80iOYDLEnBgdGfIT-giQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1aFBzjJHFnfcfO35JhuSmLJT2z1TCEsmns23z55ocv0jc_7q2NLfhVkQUax4KJ4BteMaBSz32uw0p84PapJA5vMR67jNR23jlJt1zCWr14pDNwNqOEVmSuIS4b9n7SLbipTVU3=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Cn641w7Wn0BBN1E6UTgfS7-qyV2eI8KNVCImFkmbEzvj0bt-bCCCro4DotwqyTSnLNxzEhR1fjKRIHWMCx5P6nWHuQR1A87un-MU8BhyrLc9s78hVLGnzjrc7i4NSb3DO2MaQ=w300-h225-p-k-no"
洪恩恩,5,1 年前,"店員看起來是兩位1819歲的妹妹，很酷🤣
這次點野生莓莓優優75元中杯，裡面有真實的葡萄乾，蠻特別的！喝起來順口，只是個人不會特別再買 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn0t-F9Ec174Bmt--v1w-8EqE9-RqtBL_LkJhnZWQEAWL6iZ2DRRhMO6EE57C1bfJvcAT7LJafyaqTcje83bIkQ-EwH0qFggOY3JzAIOiamrrcllmMXuB271NNMwL7ugITSIbbY=w600-h450-p-k-no
嘉,3,2 年前,"🍓白雪草莓波波鮮奶$75 糖冰固定，喝起來超爆甜🫠很像一般超商賣的那種草莓香精調味乳😵‍💫完全喝不出鮮奶的味道（可能是我木舌⋯⋯網路上寫是使用台農崙背鮮乳）
草莓味是蠻濃的，但是類似香精的濃，奶蓋有很淡的鹹味，但是奶蓋很快就和底下的草莓鮮奶融合在一起了🫠喝不出層次感
最喜歡的是「寒天啵啵」！超級有嚼勁！比一般的珍珠還有嚼勁！而且量很多，每一口都咬得到啵啵💖
比較可惜的是杯身不是透明的 不能拍美美的飲料內容物照片😭 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2FxbcHLExpe7J20EDcY1PZWxfV26vTR2TbQhjIoXzyWOmUD21D-CTAG__LkGOmdYssMJUs7JkqAYNWPHy4YVN3Uv5XS0wDwopICEXh4PItjEWeDye_NncoEZaO8s9l5fXFoa4=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2_CwJ1OFHJ9Ty8N5vHSc0JQJFNdsk3HxJJaGAmoxfhnv4pUpuBMo6G2StX11Jf_LWXJLIPOSe9Oq52_nNKKKyBg1FRAojQfyQ7f0BNw8HoQ2E8ICbXX5hz48Kb1qQr3c0jEh-a=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1WP6juP4aKY8qnCys7LRVS0WsXdngjC3jggMotdRrZDzv5SvNvOLdlug2Q8ITlj7kM2raS3VZ7cHBtL24yujfXaUXyMg4-C0AwgBBFM95JUdQbwAOqMcGUAP6qDEycdadtFOqU=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1BzUA6OT9kbihs-cPiTDazSHGgGAp3yqJP6kBmc4s7pk_3TZ1P4Z6idJqJ-_nnoN_zYKQT0xQCJIaPRdiFajqEyS6mHpX2vpgiozMZzENtsPDE9pu08uSS4bPR4htAg2PXbVS3Xg=w300-h225-p-k-no"
Irene fan,5,2 年前,優格飲雖然大部分不能調整甜度，但是正常配方喝起來也不會膩，馬上喝有冰沙的口感，退冰一下喝也很濃郁，奇異鳥超可愛，目標12個月徽章集齊！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0i6fjXf3c-_tD2dId8CdSlzRSi3CRdHdrnEk7hbCBVKkUgbdirOGRiOsITCq6oev0b0qLGEsvKd5TNzvmBKGkHbXLGRlXmlR5sViOG-OrcHiFVB7jQwCQ0knjB2NrrnOwLRLxL=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1DHsJCwOamFImqICkKGA41xd1Q2o10QgtYyh8YP2Au71igSLJfgAFbdC-TECMBSCTQ7V4PBx5YPBt_Hr2wa_HKIMZRCtyan6Stsoa4KinP_czZ7i7iNK179R7VDmQr_KshWIUyDQ=w300-h450-p-k-no"
天天,3,7 個月前,"金萱鮮奶茶有點淡
自己買了乳香世家加有比較好喝",https://lh3.googleusercontent.com/grass-cs/ANxoTn2lMIKktTSlZb9KbOhoeecExNsJgZiZV0D2zj-kmf5waN5mS9L-LafueOIf2QYYBTKo-7LvdwgORkj39BBi5wIXH-beAXQPYONmhRS0DL9gNOo9tZ5G6huMZ_DLrDc5tcLg08mKH18qO1E=w600-h450-p-k-no
ウサギ,5,2 年前,初訪公館發發店～～～終於開刀公館商圈了，可以方便購買的地理位置，店面也依然可愛有特色，特色是優格飲品，特色吉祥物也非常可愛，很吸引人～是一大特色也出了很多周邊商品，都很實用～但價格還是覺得有一點點的偏貴，有一點的難以下手，不過可以線上先點餐減少等待時間這一點很棒～,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2a3vnxqdyPFXbSYIzKiZZrMcrAI6pS8jY5mjp2dQrkjsu3HXPIDElQqDGwYgLCJh9-yxDy62jk6jJm8q5g8QiemeeMkb3M4QSITVytDKFWdRF8wTB5s39sW-vV1vgDFgUnIB8XqQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1XqinU1c-oQLG-2mJ0OycDOr0VvoGfKnnxF4imOlhiW0WbmPcsAOj9eAyH9iuh6e0tB6POIziZQXhK8pJJLxvL9_RJIFzuKzJVGuzdOG-0bzO8xDaosv1YcSte4ynqiEPCuG4=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn14BAOAWTA8_y9hEHAkcRbSGfTnFEWMQ3zzmWWyVuKG40AQkmypM44q3vhtqDXNlvHAOJDr5JSQED92kPv63w53PK3lCHHImylmZT2Nyg1fynzSev_yBqS8K8bSeY3xAPaijD6Ryg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2mIztq5TZWgEYs-OfP9HrP8OqyvXdfNjkvZU7WURR1M_VSDxu5Z4xfj7-UgBVR0brVjMYFvZBcwWhiir2wgPHKQ191N_zm0MPmdihE8HYm7brryAOgaY7HBWOr1-d8P10c_2pN=w300-h225-p-k-no"
企鵝朵拉,5,1 年前,"發發的優格飲真的很好喝，優格濃郁不稀。
之前喝濃芋小芋圓鮮奶，芋頭不會覺得很膩很甜，小芋圓很Q，讚讚👍🏻👍🏻 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn3MT0cTQyPURDmujUt0BB7yRsR5lB1PTeOoxUbQ8xi7vi4NisY7fKcLe9YnAoBv2vB3xb92f35Y0-cTtidq9OWlo3MrnahUTqZnZ0OFmLSe1lAaWHqIm_ClPWgl0ofvGpsTKIIE=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2JjG0yrJ9ShOENJu9HoGTQPZBUrlZ1fNEJyiqRGGWvvDjvxWzpRbDs_PMjqZPHl6jEttQ13qLq5mhYhd0bEvTZV38PkY00qqSya5XFnLFf4lGUs4hleUd2qbKZMDalzjHbdbmGfA=w300-h450-p-k-no"
yanhauchen,5,2 個月前,服務好，東西好吃，氣氛也很適合，很讓人感到放松。,
Yingching Chen,4,4 個月前,"紅豆粉粿優格🌕🌕 🌕🌕
意外很搭的組合，雖然糖冰固定，紅豆混進微酸優格冰沙裡，外面搭黑糖粉粿。夏天應該很清爽。 …",
It’s you,5,5 個月前,鮮奶茶好喝！非常抱歉在店內打翻飲料麻煩你們清理了而且還又在做一杯給我！🥹謝謝店員的良好服務 …,
Rōnin,5,1 年前,試喝優格覺得還好，結果點伯爵優格加燕麥來喝還不錯欸不過點無糖還是滿甜的，可能是燕麥的關係，濃芋牛奶也不錯，但偏甜，芋泥很多，整杯喝完底下都還是芋泥,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0kaOB7Q-h9IJ8mCIZIv9b4DnSa2XWhbjePXXs-GdBCV882Y72tQKplzEsSPBGmg_LXXb-7zZ1hI04GG7gwT7UoTidm7DD0qV2RJ7E542Q21EurSlUgz7F9rvHiRHbSv5YW2dnToA=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3zG3EoXBnO2gj09eLaGkZ7L1hK0wK78xZNiB57AVLAt5W2hut7UlZpHwif3-UPlpS59-hYAmongiISG9IB0LABUocR0DuRaMEliVDOgNSrZ_-j6-tUzutY4UJ6hKvNDnZSh4Tq=w300-h450-p-k-no"
阿星（Jasmine）,4,2 年前,"飲料選項特別的飲料店👍🏻
但選擇不多
點了芝麻湯圓優格💰95（當時沒湯圓換成芋圓） …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2eNOKlsDmwCNgjPcs60wd32FlR3QVFHAS8_-BV4S49SNaI9Ty9jJAiqzMRNUqgv5HhM8hLIgNQs3VGzfHivDLn_DzI3NfjMhLIPgVK015PGcCii306fn665fKCFiKcGodZrXww=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3SPnTj2podCNgacPlqLWuUe01H5eigQHrYEftfw2yyBPKap_RWnwAxfmCBKUabRj_Nl-8to-euy71YgXsUBQcgs2MZJ_BSvIhjVLkvjGeBgjgzmMy7-QRhBn0WTGecJeVZKJHh=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2qI9CZSnEzOnslTyRfOmgYULwgLBfFGS8ffR8FwF100Kd8U72K09iJD_S4W4t1dz4VPdi0LV_Oc2k1aVCIMTAcFbhu0HKRSQSuvjFVpNDVutkbuoBpnvlaFuQTEzAXTo3Wrl5J=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn20ktS-adfV1uhq7JuUxaYm9XAOdesYNIahXGDdCGGQJoTc4cFvWpoxy7Mh5qG7e6Fwi18C1s4T36yHU6FpMutPT0YcXq9BOacb-heBBFaWOIjjhWO5xEAMLeYao3fiUzP_pcPI=w300-h225-p-k-no"
菲常好攝Elsa Yang,5,上次編輯：2 年前,優格只有冰的，像是冰沙口感。有些飲料甜度是沒辦法控制的，很可愛的奇異鳥周邊商品，冬天喝小芋圓鮮奶覺得很溫暖很舒服也很好喝，紅豆燕麥和起來很有飽足感，還有推出各種平常少見的手搖飲是很別緻的飲料店❤️,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2s1zIHJspGL3Pf0DjGKqRmChI68I5gChKus9Ek4_VO5azOWBNDl62cvTtiHcAvfL9iVoGKLaL5mWyg6Cs3YWihDW8uUwUdpGFEmBlA1P3HrfMiQ5wemWf-KzZMuxof0qbWnINwnw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn02-3Q-2FdXvha7TXS0ir0G4LCHTiys0qKBQL0NSzb8WJYIlcjGxKd5g1d8Y9yOkBWHpKlur43FouOJR9wH2FzRuZ4LjLSgMH-wxz1iUnvoyVahwTa4M1ArfAWQhJ-WzG1ZEDw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0llb5lyvkkyYUD3vBlGM7f3b5Q_MJYAveyCVqFrx6Go7cae8XxRvI21Bf0IKq_tYMFykgsCXJIwFZtH0yompoudS_jqFvsZ_b_vfRs6rkhysm5Et6kEjOCBmVgAy3Ah4YlT5-9mg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1uBrF5eFTbCJR6Xfn1oM6EgsoC2CrxfV88zKfdKnx8LuAXnq9X8n8x6lv0XjtG_e4ePWnSQ4_VDyunJjNoyXQ1mFsAOxkaqqWdrsiGD2hIA1mJIeXvTVkh1heaPc5w6tU64CFB=w300-h225-p-k-no"
Dora Lin,5,1 年前,"我點了一杯野生藍莓優格 好喝👍🏻
周邊超可愛😍 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2nYw7G-dTiqDcYyyv1NtzM_FCfhA-y2OKXoeSohwBf0Ts-aLeoBxPzY5vMXICBBkeGvU5AJ5BERvb0LsWeY66MrAR_Y1JHZFXeVzKxWgl7Y_e9sU8A6RHlUseN57nDN8HpR-DGmQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1GvYqQmNWV_Zq-uFHrxb-CvK9BU2d1AScco0xi2fEImcmnMbPb5CYlsGXjM5n4jyul9aLGsWenMxIlctcu9IQyQW96eWxbwv9GBTZzRD2BYOvfkVygq4EcSf2JfPgnfbH5cxc=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3-m4an7AESonog0geYzlH_3oCN5eqG4d5_k_H3xp5W4XbtfIVfkcbSojr8qBw2GosbGFreCkG6lLTSfHMpUUNsEOrZ7vdfNtSDhyJ4DI33QccRbsRbkVdI3xx6RcKn44CYb3et=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3X3oRlA6eCfH-_t-pLZ_vFKhBLryydTYs1QHFaTQnNWwOXp30DAn4-_UmwHNQuQlUkjSadBXLNjyx8YdeH6CboGgg6QCqEosM940CkHkg4W_kwMvA5SMcHllK3F6kUVE62PGOf=w300-h225-p-k-no"
LeAnn Lively,4,2 年前,"原來 藍莓優格喝起來就像藍莓優酪乳😂 會想推薦點其他口味試試
小芋圓QQ口感味道不錯 值得加一下雖然價格會破百元 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0HCem23RdIIa9jR88tx2f956Us5KcaCa8nwNvbEPZEyYLqUIidmNDeLXZbNXfHdKlLbCX88nTAMDQFMoiLE4wjRnTkO7Ap_3UeFt_ZiNge-Pc5H8QNiG1_ifXaz3bZL-0GSW16=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1ksKakFmdyyKQwfQ5o1pwy0S151ZDytCHxsphDuKr6sFl6YHq9O5y-gjklThRpqWoO-UT8ItlkNh2VtYWNIdHkZ4I6F9eEBrJW_htqpNQ5ZWpNK0d19HT-cmMDV6lVljxVoshf2w=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1cknSilmCb6MSaUJPNgPJxKwM4A1Fsu4dhw3WorNEeFHjqkVpzT0tOKNKZTgdIBbsVoBqiQXNhRWQiNBcvP9nGn02p8v6ZG-0UsqmV_P0Wr6HpXUCPXCqyEk4FE1LnRCf-TLY=w300-h225-p-k-no"
Jason YiZhen Lin,5,6 個月前,純茶不錯，在南公館。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn20QezAA3Xl9nyJNZy_FsscpEp95iHjPV0_ROeT7NK5ggK2j29IkqxK6jA9NXsezuEZ5nCVwa6kkAdyPhNZVPjwxymsNhliUkVUhccPKRMcw2ddHEej7-CgW4-g1pQjW0AeDNouWALs3ZYr=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn07ekSABJBEHNtOJZvxf59mvqNh1qHouas7aHFPp3iB-wrYZNfe36EmFA4ZcX9tR1hdhWl1_pFE7suXLXf3ImlI_tVgqyLDdPh8jU8E30uDSMDixiP5wFdhRZdgZhjhp2BKeRq6XV8H4lng=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0WBeIhiUbsT_W0sPSrVGblAKbfyVP-QIjBoPlqpXEEWhhj2JtYJQMgi5RzgVzU91GT1rPTAq8_6bZ_71wooeSu8cdFB_QHO3c8l4uSvxTd8ECjTzBpZ6CH5R8yuqwE_C5jY3864QYZ3E0A=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0JdJFihmcQGO9-G8FJ1UFBfdWPGk8FOCEg-JZlNweopDyPbtsWwkUM90PisWhl3n51JEYpSB2meSgeDovYs3LhvYlQQbj4DBMekwh6SGwd5ymhIS3JD3t2we2iothHwVWfp21KJVupF-w=w300-h225-p-k-no"
雏JU,3,5 個月前,之前喝過一次全糖感覺很好喝，最近又買了兩次也全糖但變超級淡！🥲 …,
