Username,Stars,Time,Text,Images
藍欞,5,1 個月前,飲料真的很好喝～老闆人也很帥😎 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn02YyXWnmAFAVeBACAe6M7Lo2XLMFkHInwup5nCfbV_iRI9IOaXbFhhFqEX7eF3PVNRiPz67y4iyZ8VboZzmzhpHbK_H7SoblY9unUcLdO-wL0gbnu4p_aYlLZrozk8CnuCKSBoVIFeQb-5=w600-h450-p-k-no
so soay,5,3 個月前,奶茶真的很好喝,https://lh3.googleusercontent.com/grass-cs/ANxoTn1cPA_GVYDhnmyw4ZzoQ02UTr-RU-U-wCeWVuO_fZVjcldE0q9gJag-uhuIy0kkJXgwn55rOncrz7xseimzFYjrDbAfU1ECAq82F7rsTQJ7AMM2vXWdntvNmt6-tm_G2eEqAh47c1dp0Wlv=w600-h450-p-k-no
W W,5,2 個月前,好喝又大杯,
Ro Ze,5,2 個月前,奶茶好喝,
葉沛承,5,3 個月前,珍珠奶茶好喝👍🏿 …,
麗安,5,3 個月前,好喝👍 …,
RC ROMA,5,2 個月前,好喝,
popin,5,2 個月前,好喝,
lia li,5,3 個月前,好東西,
JACK HONG,5,3 天前,,
Ko Candy,5,4 天前,,
林淵曉,5,1 週前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn04dVoaVEBWj8RN1kwg4HflqKyrlNqhGa_jC_OzpwfMMMfbEIJICLP1CHugtuOk7gkuVdV_rnG5QAjTPwqVyJteexV6Av3e8TJGjuuLVKeKbIf17nqB37w6sqvEMWnyRc8FF_MMZ36PeRVv=w600-h450-p-k-no
阮懷德,5,1 週前,,
張紘嘉,5,1 週前,,
book english,5,2 週前,好的,
Rong,5,3 週前,,
郭庭晏,5,3 週前,,
藍方伶,5,3 週前,,
jessie yu,5,1 個月前,珍珠很好吃！,
0 0,5,1 個月前,,
Emma Chen,5,1 個月前,,
judy chen,5,1 個月前,,
楊 馥甄,5,1 個月前,,
Yuki,5,1 個月前,好喝一​​生推,
Jiayu,5,1 個月前,,
泱泱,5,1 個月前,,
Corrine,5,1 個月前,,
Grace Lin,5,1 個月前,好喝！,https://lh3.googleusercontent.com/grass-cs/ANxoTn0PPctUicvHB-gV3aXbWugV-Anuxkr0iK1UgBzg1DXdEIBcRaVI8vbON36cziGO8kh6AUTymbZUKPqsFdQD9eYIC-R_E82vGOn-gaSBNISHM48TyY8e_yOetKJuVqe465YYlfKJSeeICUCw=w600-h450-p-k-no
廖詩韻,5,2 個月前,,
小晴,5,2 個月前,,
陳建宇,5,2 個月前,,
Patty Wu,5,2 個月前,,
鄭崴智,5,2 個月前,,
黃Jenny,5,2 個月前,,
林依亭,5,3 個月前,,
張景祺,5,3 個月前,,
麗麗,5,3 個月前,,
CHUN-FENG CHEN,5,3 個月前,,
宥榕,5,3 個月前,,
科科,5,3 個月前,,
友情,5,3 個月前,,
家寧范,5,3 個月前,,
沈榛,5,3 個月前,,
Sandy Teng,5,3 個月前,,
Amos Wu,5,3 個月前,,
陳果,5,3 個月前,,
阿瑋,5,4 個月前,,
