Username,Stars,Time,Text,Images
孫筠,4,1 年前,"慢燉牛腱 $160
第一次吃，牛腱魯的很入味、而且很軟嫩！
蔬菜量多，調味蠻清淡的，但是是很新鮮的蔬菜！
會常常回購☺️",https://lh3.googleusercontent.com/grass-cs/ANxoTn23R0hrC_7B7orSzLmD8yX0dMo3luS0oIhTgqAfJtiGd4AVYoyVSjLFwfbs2_3Ol3_fD5BODz8H132kjAYmAdYaptUASftklMAY4lA02MMzRbe5GRqVjtUpJTWb2h0_Fpal-ZSOIQ=w600-h450-p-k-no
Cameron G,1,1 年前,"第一次去…便當…居然…有塑膠

編輯: 是在炒高麗菜裡面吃到的，咀嚼不了所以吐出來，確認後應該是塑膠，不易斯開而且硬硬，不是大蒜皮這點很確定","https://lh3.googleusercontent.com/grass-cs/ANxoTn1OXPNTO2w8PkTz6p3qv9moa46woH_qlgY9K38glzTgmIhdGX_PWJDAcLW9di6R87HbiZvfSIj6x9dshsUSHmAOsfgei6697inczEa7rqb4-Zt0EP4FvPKTomg9-Pgd_FCRMeln=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0KIXiSGx85xeE1lDF0pQ879QQUGa7cXPgb5m3X7Lf7Jh6u1of3_7aJFJN-U5CxrZqTcivHW_Pq-tTNwP0MFnJ6FbWjze0j_0AbLgMfeF5SeBxVlybzWd9RyTkcyLYynrr7o_N33Q=w300-h450-p-k-no"
甄甄 ZHEN,4,1 年前,"113.8.16
在附近上課
看到難得有健康餐來嘗試看看 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2uuIC630ke8ayMzRklExAitN0oBVI78pqvEMUBaM8uqk123LlhDu4bQX2FwsgoZt9YM_suoLJ-VmiXnPMV_XTJ40QDTJ5MSjEgwW3xERV9YAMEd20vmaDUeGw5B5779id-6Xa0xw=w600-h450-p-k-no
Autumn Cher,3,3 年前,最近品質不太穩定，高麗菜常常都是菜梗還沒什麼熟、非常生根本不能吃，有時候又是南瓜沒熟，有時候還會碰到飯很硬沒很熟，魚肉越來越小塊，希望可以徹底改善品質。,https://lh3.googleusercontent.com/grass-cs/ANxoTn3_Z3JlTHTja47Q_lRWFLgpc9S6etOYqtfvHH1bQWgwYdIGcdGvYVL4IMnD1ydL5ft32sjgkz6fI02PsVQoRuYMJqQHVkgmeZB0-XoAj1reE-asxVTyT86l-PsLPUtdFas-N-KuKw=w600-h450-p-k-no
Tsung-Yin Tsai,5,3 年前,lulu雞是雞胸肉不過吃起來很軟嫩不乾澀，餐點完全不油膩，紫米飯的量不多對上班族來說非常健康少負擔。感覺和館前路台銀旁的野飯田在伯仲之間。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn34nQeejgROa3Xpt6UUkDPiqiUFJ1SkI93LBqhmmCOKiWR6KXOdxhgOzUavfQaeSZkrJ4wBChdn40FCoLuTQxAUtfZnc9WXNX9KKoo_qTXzNT28LTYEI2BneQvSiohjS6fC-mwq=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1a9SP45Du55LD8kUNWnV0eZwNYOpZFHqv4xuf88pjXXwJkfpmcTD37MNXeeqGuYhy5OAJPhaDoqsTNzjyDVKQUgHvTPYxdHzMFQpaXfINXJkah07Encuh1MZY-7g9qTqJyCtvroA=w300-h450-p-k-no"
何小雅,4,6 個月前,味道好吃 菜量可以多一點就好,https://lh3.googleusercontent.com/grass-cs/ANxoTn3a7HqUBGrlSIJldGPNQL-9WRzvzmwtCj8XMUEzJgQbmkPHTb3ohHsjZVIM9xtiFasNbdQz4Dtg9LcKpD8CX3aGtSNsnMGWVZv-f9r7ZWFvVn1ZtepNXkWVPsqg4Ay9OAayS_5QBeXwBVy_=w600-h450-p-k-no
吳澎鼠,5,2 年前,第一次吃這間，點了鯛魚，超好吃的，以及五穀飯搭配新鮮脆口青菜，店內乾淨,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0G2zzeClenkWEghorwXozlFcDN29bGwKfPdVUQ1GJZFR6v9Jp9uDHwF0DueYVjGgXKrDnpWSSH6jLwKBetlKis54PQmaNozWHyNi9yV4LeJDII2Dg3oEjZIp0cc4ryg1xdZujS-Q=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2geY_U8ukhXwvca7gZBAh6CB5mWEzv7xSR6hsg6DXLMXoEGwfMwFyg6Idseat44Al6Hbrm0QEJBKEW7zFI2gqcr7vCkT6pxKboRqexDtJ2wtpafhTixx08dyt6LYpVOwfyFqVp=w300-h450-p-k-no"
Elvin Yang,5,4 年前,"餐點標榜健康餐少油鹽，食材非常新鮮好吃
相同價位的健康餐盒比較的話，份量算是很足夠且CP高
牛腱肉很大塊有嚼勁且好入口 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn0p4T6z-C4uloYBiihjboxkpyomtQx4ZFCNguMe6qz755u1NgrqJnyX7eNwYKcszm5x87eI5fVoLU2WQDog1hRWl6Hm5NWtgOspD7B8aLQ_JxOSVEAEovDcUhqMX6-fmd0X3_Sh=w600-h450-p-k-no
Cynthia Tsai,5,2 年前,"好吃
配菜多元
蛋白質放的不少 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0AaQLqXQxjRzjjP7_cTbcm0fhjecRW_AnXehXjlVdfzlH1HcQ4fesRqJIrxH3h8IDkaa2lxIQlAuT1KCOCB2AjJa_8F_AtG5rtbODwgNhoemp4Wx8S4y6e0NznUI-il1-xXpvtOw=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3XrelZiLk_O9plxUfIvvsLURZVtVL6_Rkp3AqupmckN4RvwlVpCylOGhvj8_TjCSs3ba90c1OdSgPfg7T9J6yalpXSlbeTparmbP4_pKhEDIrPQlIrsp6y7RxJ4ggykj2hLyFD=w300-h450-p-k-no"
Ching Lee,4,4 年前,訂過很多次，很不錯可以飯量減半，菜可以增加；不過，這次有出現一根頭髮，希望不要再吃到有頭髮的飯包了！,https://lh3.googleusercontent.com/grass-cs/ANxoTn23KGgdZNlNoa50sd1evh6u5Lry8rlNOr_P7PLyTLkijCTI-QigCVTznk26hfkN24IkKNB_KkW3t88Mu_sZZ0RvOJpmWw-1MmQYTR17SiyLpZgO6lKEAJjbUvR-eZcmX8noNma4=w600-h450-p-k-no
Christine Chiu,1,5 個月前,第一次買，結果有支超長的頭髮！希望內場可以戴上頭套！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0bje2Gg7HpeOZcSQW8-08GiCJkJfjeM07WYu4zW7Nb2VEOzzKrV5JeRHnJeqaI7zjQ-ljv0YoUMHFvHSNiSu4CCwQ2M_dmmhtryWFlIpFv80ceuaVMOk-mKmWNITBVFKnV0rF3Yuld-53c=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn11apve73YlMwcK738VPuvaJOhxxIcAX1t8bRGk2p3EeeMNoUlX6Rj3jnSNlcJ8EbDV6PPSIprToVCZGgMVRn-YzsapcO4J5FdvwB1abVvbRPFIhOckGzQtk0fH_8HKM9RXOtruliNf_6A2=w300-h450-p-k-no"
Rin,5,3 年前,"喜歡他們家的雞胸肉、南瓜跟辣椒、辣油
如果店家有看到的話希望可以回答我你們家用的南瓜是什麼品種的？好喜歡你們家的南瓜🤣 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn27SV_CvBqGk_4WJHnS8KlxD3McGTaeOVHerCGCrjo_CPUB-M0UGoXROTRHDHKkV9XE9Ny5juxRf9JkyVHa_y0hQlXD4T9klX2eP-2fk4Cu55WINnUPNw7Eg8WMMYYkkaMM039S=w600-h450-p-k-no
WEI LIN,4,4 年前,"我經常吃外面的健康餐，今天第一次吃lulu，覺得飯量有點少，希望外送有加飯的選項，不然這個飯量我吃幾口就沒了，而且價格還不便宜，含氣泡水要199元。

Lulu主打原型食物，配菜都是有調味的，相較外面的水煮餐，口味比較下飯。",https://lh3.googleusercontent.com/grass-cs/ANxoTn2CggVfbMRgcYkgUCCERotoJFNYIBEEPSD-TReYXl4k_Espoqh0ds-Jv1g7v_-7y-OOOEbNxwc9DJfiL31fsp8SGgw67dfqDVX6MBSqQLHIYIcPNTe_FgGMLs8Q5_PYjNmeFxHC8Q=w600-h450-p-k-no
RrOokKy,5,10 個月前,雞腿入味鮮嫩多汁，中午人很多,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3wr0o5dtMWqmVZqraQItH23MGPMx2AYyJz2zadA7ZDK-pPh_Zqp1vlIPKxY9jh6Rv54SjVwGCQYUrLwlGZWDo9j1P0FsqezpLtgafwe80PsawS_B9o9BDzMGRwA3Aw25dOsIN-h2iyP18S=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2qB-ErAgJ11Ko1zawgjUHiLi1BUiREfsujhAcdX6cuIDGtraaRpxhq87_cADYxH3sJZSoBGTQelGbE5FclApUx-6I0JozkkjaS6T0UOW-9MzWGQxFXi_W67qHBCVRiaV5YS2VG4c09u6EK=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3MjNqiHz-TPZWtQIuTAACl4wzulCbUVAIyuA9lj8W8fn0WzLk8T8wgr5xu-ZmacINX6cUraq8xy445Vgy9IQdB3YqiPX3TbKSthPexIPBy0pnugjQcl0Zxna_qhIIRo74I15emVXCVAog=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3hlqIetVokfk-5HFlabicPXTTBkW08wiAt0jOui_VkzQAN6_DFcBD3tNLuHXel4gTx1R8k8ErraSG3P3scmMFRU-PVRmI6nUCQ5DkFDKFdv6QW8Fv1ag-1ggmQMAqB3Y1iafRcyNa3oW0=w300-h225-p-k-no"
Janet Lee,3,4 年前,"看了網路上滿滿的好評跑去買。店面乾淨、出餐快速，非常加分。
但是紫米飯實在太硬了（紫米飯悶不夠軟很容易造成消化不良，所以最後把紫米飯煮成粥），不適合長輩食用。
菜的部分味道就是一般水煮飯盒的清淡口味，有蛋、有毛豆，蛋白質滿滿，很健康。",https://lh3.googleusercontent.com/grass-cs/ANxoTn1Z9ZeWYjKT_I7DTAgOSD__S644bTu0OvK0V4T0ThaP6tHZfGZGPSFgt7mwwyqTRqd0SlJptVlX3Mwzy5yobTwh21E8QOlJslD73h0ymnBo_V-yQ1LdgHVtkGnoMfN55XPU5QGJ=w600-h450-p-k-no
wen ching Huang,5,4 年前,"今日中午使用了店家的外送服務⋯
藉由Line 客服訂購，回覆速度快、親切度高。
餐點美味可口，很喜歡^_^",https://lh3.googleusercontent.com/grass-cs/ANxoTn2rGjAgU49DLOkMLg3RIVG5q4lLzdNDB9-3WpuNQ8pOst1KXjR9hs37-RfjjaixZzHK2-0gqZ_qMcqXECpthZVJQNO999rbHGrOvwJDknhqTFma1eI8rsYg3jKD3QG5dJcKDDZU=w600-h450-p-k-no
Cyril Chang,5,4 年前,"經朋友介紹得知這家便當店 , 嘗試之後真的非常好吃. 店面看起來窗明几淨很專業,份量也給得相當足夠.尤其是青菜的份量和一般便當店比起來多很多,住菜也很好吃,吃起來真的很養生.是個讓人會想一去再去的便當店,在這邊推薦給大家.",https://lh3.googleusercontent.com/grass-cs/ANxoTn3zCm63JEQrt94wKGYt1f_Ml_8gv7FZRN66r2Q5klrCCcNGNSOybqIrrOKfl4psLJ9g03AXiPVQFChc0m9DDQOaHBljwJxMeL4wg7K-UNEvNXFCPPcs3FYC3nAx-WeN4Iu9Pds=w600-h450-p-k-no
Aaron Chang,5,4 年前,"能讓我給出五顆星的不多
我媽媽年近七十歲，親自點名好吃，每回來台北有一餐就是要吃它！","https://lh3.googleusercontent.com/grass-cs/ANxoTn1OWABuFAt8HKNw6HwFDC4E-zksRKnkBZbhpjN8USpevGrFrG9KQ4pVVXDFVcKQiu1zA6R-acfwKCQ3nbRxk0gJnDkjEbH-QlaxLYsJUbkPz1bp-oXIgDw8-YEcOK9Sj8zgSGRzkQ=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn23LyXXH_wHQUrmMr7K0jf7AGcjB4w_92zpyJ_P4OG5fhzAmMLoFAU2_QVVb12hXokekrlpWaN1Tp_Jk4AzcN6aTROoNTJxxG0TUXgRYFQzjG_gmxV3MYjUBu67vg2nWkIw_0YE=w300-h450-p-k-no"
冠吟歐,3,6 個月前,清蒸鯛魚的魚越來越小,https://lh3.googleusercontent.com/grass-cs/ANxoTn2aAt1-NVeNyP5D2xHCjseXloIQARh39-1ytAorhfHjml4y4CbEz8C2dYAsCgdNtndWx9Yj-G--DRpWRQYZjO8Ymuyvrydjl2YBftlFl-nWjLfcfS3lhFEWOOEE3AFQ4I5gkqKiyVkt74s=w600-h450-p-k-no
Mandy Tsao,5,4 年前,"用餐環境整潔明亮，備餐快速，餐點口味清爽，經濟實惠
自助回收的分類圖示也很明確～",https://lh3.googleusercontent.com/grass-cs/ANxoTn3gaUJTZi3lS9X-QtYPisGVC3RB6pI9gRgQ-520xlfMnTuZksgL-nCP_3LnRNQxv6RLMg4q5-NwXXL7Q6HcPssZGMNgdNOKiunoGZErwwU23unpBDk6V_3FdMeeaLICjkd9l3NFnw=w600-h450-p-k-no
潘儀,1,10 個月前,吃過很多次，很喜歡這間，還曾經在辦大型活動時訂了一百多盒便當，但今天打電話要訂餐時，店員把電話接起來後放著不講話，重新致電後就打不進去了，如果店家因為太忙不願意接單，還是希望能好好跟顧客溝通，而不是放任顧客獨自在電話那頭「喂喂喂聽得到嗎？」像個小丑一樣，感受很差。,
咚咚,5,上次編輯：6 個月前,"這附近健康餐單價相對低的，健康菜多又很好吃，也吃的飽，飯都可以選要半飯 無飯...會自動換青菜，推推🤤，一定要一直開下去

更新:最近漲價了好可惜，希望可以推出學生優惠或會員優惠的方案🥺 …",
Lin Aneeerb,5,1 年前,"價格合理，出餐速度快，配菜豐富，調味剛好！
推薦 特製lulu雞，蒜醬超下飯美味😋
(上層配菜跟肉👍🏿下層紫米飯） …",
Wu Pei Ying吳姵瑩,5,4 年前,"今天點了Lulu雞，很好吃🤤
想問有沒有開放自己帶便當去裝呢？ …",https://lh3.googleusercontent.com/grass-cs/ANxoTn11XV-KLb7Khms3vE9GsxCE3Ps6O3xeaxq7bi49ghkl4bb0FUcbrXfuJD8K6hVK7K64bdNQT_jVcYOd6LyFNEqBdEFLD33FILhPd7l626K2ZOX9mFnJfebiSanYHXsVplNPz_hy=w600-h450-p-k-no
休閒用PRO,3,1 年前,餐點口味算不錯也健康方便，只是萬年不變的菜色很膩，可以有點變化就好，而且份量有變少，點飯少換菜，打開只有幾片菜真的傻眼，另外很多口味也常一早就售完，不知道店家為何料不多備點。 …,
Eva,3,11 個月前,遇到2次餐點主餐漏放的情況，一次主動檢查有即時反映後補上，第二次就沒有，希望出餐的時候可以再注意一點,
Karen Kuo,5,2 年前,"真的很慶幸遇到這間店！
非常好吃又超值的健康餐盒
而且蔬菜湯也很棒！ …",
zoe yu,3,2 年前,"剛點完餐付錢噴酒精中便當就送出來了，這時想到要改飯量就說來不及不給改
其實已經1點非用餐顛峰時間，後面也才剛進來一位客人而已，便當也都還沒拿給我，幫忙換一下飯量都不願意。不能說他們錯，就是店家的服務態度有點差。
另外天天配菜都一樣，可以建議更換菜色嗎",
柯詠文,5,3 年前,以此地段來說價錢不貴，算好吃的健康餐盒,https://lh3.googleusercontent.com/grass-cs/ANxoTn04mrgIV83Hl96lOTq2R0ZJn5qxpB6y7MAwikHv3ylLyqwLXZ7mALnoVdrAE5zzMpc4nf9PSu45mGCWzBHLyL7xQhgKOPWJJv4BY3uPpc02q2aRzacVZ-u7MbD0AtlWn1zC07MK=w600-h450-p-k-no
Andy Yang,2,2 年前,"明顯覺得嫩煎雞胸(2號餐)的份量變少，雞胸肉越來越小塊，以往雞胸肉切五塊都是有厚度的，現在最旁邊那塊已變成又小又薄🥲
配菜固定不變我覺得還好，但今天的櫛瓜居然是半生不熟的，紫米飯也乾硬(希望不是昨天剩的飯)。每天都做一樣的料理應該不會是這種水準才對🤦 …",
jeremy chen,5,2 年前,這家便當店對我來說，就是日復一日都能光顧的學生餐廳，既不用擔心食物過鹹或過油，也無需憂慮健康問題。這裡的食材處理保持簡單，追求食物最自然的風味，減少調料的添加，目的是提供既健康又美味的餐點。以高麗菜為例，只有極簡的調味，還能夠品嚐到其本身的清脆與甜美，完全不像一般自助餐又油又軟爛。然而，這裡的紫米飯GI值較高，可能需要留意。如果你關注這一點，可以選擇半份飯或不選擇飯，廚房會以菠菜和高麗菜作為替代，保持了飲食的選擇性，也顧及了顧客的健康考量。這家便當店的每一份餐點都透露出對食物原味的尊重與對健康的關注。,
R Man,1,3 年前,"還沒缺蛋前品質份量都還不錯，缺蛋後也沒有補上類似蛋的食材，印象中會換地瓜，感覺差很多。

最近漲價了，主餐份量還縮水，加點雞胸也漲，不意外的是也縮水成之前一半的大小，就是長期吃才有發現，漲價能理解，又漲又縮份量很難繼續支持了。 …",
Wang Wei,3,2 年前,每週都會去買3次左右，都是自備外帶盒。以前分量都很多，蔬菜跟蛋白質都是，但最近明顯感覺到分量變少，不知道是有新的工作人員不太會掌握分量，還是變相漲價呢？是否以後都不要自帶餐盒才能有穩定分量的便當可享用,
Amber Yu,1,2 年前,"晚上的女店員臉不知道在臭什麼
不會打招呼就算了 到櫃檯直接說x號和x號沒了 感受不是很好 每次去屢試不爽都這個態度😅 今天外帶的便當盒完全沒蓋好，一個就算了，2個都是，走到一半菜和湯汁都滲出來了，辣油每次也是點餐前和拿餐都要再講2次，是魚嗎？記憶只有7秒？ …",
Cathy Chen,4,上次編輯：2 年前,1號餐 雞絲$110，很好吃～蔬菜也很吃，不會到太清淡！,https://lh3.googleusercontent.com/grass-cs/ANxoTn1L6GafkQGxHyPmMoVt_RGD-0bNjbDE88Us5ztMqjWMb7hiJrNgngeTw-85udMj0S7utIUwzHjuL53FqMYYC_Bn7cSw6bp1HeAfUDr1rNZCQbFKVud65_HO2CH5_okhdgm5ezH4=w600-h450-p-k-no
Ling,5,3 年前,"公司附近經過，旁邊都賣油膩重鹹的食物
偶然發現這家原型飯包，真的是挖到寶藏
平時很懶得留評論，但這家的健康餐真的太好吃了，不油膩卻很有味道，水準很高 …",
PoYa Chang,5,2 年前,健康好吃份量多。內用環境佳。蝦仁的口感比較接近泡發的之外沒什麼好挑剔的。（希望能改成新鮮的蝦仁🍤，漲價也沒關係） …,
Michaelia,5,2 年前,"外帶可先用LINE進行預訂，可以節省領餐等待時間。
Lulu餐雞肉份量多，肉質嫩而不澀，菜飯量也很足夠，吃完很有飽足感不空虛。",
Lucila Shih,5,4 年前,這是我第一次叫這家便當，牛蝦便當，牛肉是鹵的很入味的牛腱，超級好吃，沒想到連配菜也不含糊，豐富多樣不油膩，搭配健康的紫米飯更是一口接一口，我同事還分我她的嫩雞胸肉，沒想到雞胸肉可以這麼嫩又有味道，讓不喜雞胸肉的我還想再來一塊。下次預計嘗試他的雕魚便當。,
Rod,3,上次編輯：8 個月前,餐點不錯，但夏天中午內用超級熱,https://lh3.googleusercontent.com/grass-cs/ANxoTn1bxH66D2tSrgNSID8fPPwgBLZhs-AXkNa-lJ8ou01Rx1Ula3OOjw8SEYjfiTYThxXVrqS0iA2TKo-lgUUkx3zjh3sCKja0J4fANQtjNyAUI-Vp0r5gYlxtwdzfsMpDRGYZVH_XFA=w600-h450-p-k-no
Sandy,5,4 年前,"已經回購N次了！難得吃到這麼用心的美味❤️
牛肉、雞肉、魚、蝦都很好吃～
配菜也很多樣化，份量也很夠！ …",
哩小葵,5,4 年前,"今天中午外帶! 超健康的!!
牛腱肉厚大塊! 有飽足感!!",https://lh3.googleusercontent.com/grass-cs/ANxoTn2udbH-9QDbxovMnRVviF6G9qfKm5hDul3LxAP5pWssP5Tb5RBdc0C54V2izJnJ90zAdDZBW8KOnPe9cpr2Ddfbsv-7qePF1l28obrszno67Xqz1vjR94iolZOsMeAUvPwbfJSuPg=w600-h450-p-k-no
ch Hi,5,3 年前,"lulu雞、牛腱肉、蝦還有番茄蔬菜湯都非常不錯，可惜牛腱肉份量稍微偏少
適合在健身或者需要飲食控制的人，可以獲取足量的蔬菜和蛋白質。
高麗菜會甜，品質優👍 …",
李小霞,5,上次編輯：4 年前,這家的便當公司同事團訂非常多次了，今天點了新菜色無骨雞腿排，看了DM上介紹說是用蒸烤的方式烹調，原以為會清淡無味，結果實際吃起來比想像中更香更好吃，跟配菜的南瓜一樣有種烤過的香氣，同事大家都非常滿意，雖然不是一般便當店那種帶骨雞腿的大份量，但以一般食量的我們來說也非常有飽足感了，幾乎每種主菜都吃過了，食材都有一定品質，口味也很不錯，很棒的店家。,
Yizhen,5,3 年前,"吃過最好吃的健康餐盒！
飯是紫米飯先加分，配菜的櫛瓜是第一名（其他也都超級好吃），櫛瓜好像有烤過但咬下去又很juicy，我跟朋友吃了都覺得很驚艷，配菜的肉類的調味都很棒，吃起來不會無聊😍 …",
Debbie Tzang,5,4 年前,對於挑食的人來說，很容易碰到難吃的配菜，但是lulu lin的配菜超級好吃，不是隨便清燙敷衍了事。今天點了牛蝦餐盒，雖然戴牙套，但是牛肉口感好極了，吃起來毫不費力，是會願意回訪的店家！！,
Syun Hu,5,4 年前,裝潢滿明亮舒適的，餐點大約一百初頭，食物很新鮮健康。,https://lh3.googleusercontent.com/grass-cs/ANxoTn0bHGa1TsO6wnXUaDXAFSDBMqHAVVfRzKNHYJmwybRfEfYnJU6GPkXW4t145msR2MzbF717UC_OPOOUuw-GLEihP_DqL0pB8b2JJoEG838DFJPXYgJjAuI7xBu3CYQxbVuB1Jw4=w600-h450-p-k-no
winnie,3,10 個月前,"付款方式是現金或臺灣pay
中午很多餐很快售完 內用滿熱",
KC,3,2 年前,"兩種青菜的用油需要多監控一下，有時候吃到的時候會有不好的油味
肉類跟紫米飯很好吃",
Amelia,4,4 年前,"食物味道不錯，算是吃過的低GI便當裡面排名前10名

唯在詢問蛋可否換菜時(因本身蛋過敏)，回應是: 蛋換不了多少菜，因也只有半顆蛋。雖然沒有口氣不好，說明是過敏也很快的說可以換沒問題，但感覺不太舒服。
蛋過敏的人其實很多，很多店家也提供蛋換菜的選項，如不能換，也就是去蛋而已，沒有要凹甚麼東西。可以不用當人是奧客",
Crystal Hu,5,4 年前,這次點了牛蝦饗宴，牛腱非常好吃，滷的很剛好，搭配紅油整個非常美味，配菜有節瓜地瓜我也很喜歡，紫米飯香糯可口，因為都是原型食物整個吃光光也不負擔，下次還想要嘗試雞胸肉,
丁名初,5,上次編輯：2 年前,"目前吃過數一數二好吃也健康的餐盒
主食都有一定水準
配菜固定但好吃且多樣 …",
Rita,3,3 年前,便當越來越油，感覺快跟一般自助餐便當一樣油膩了，吃一口蔬菜都會滿嘴油光，希望可以減少油量。,
Olive Ohoh,5,3 年前,優質便當，菜新鮮好吃😋還有健康地瓜等，牛肉湯也好好喝❤️110起跳的價格，份量也很足夠。推推！ …,
Fanfan Lin,5,4 年前,看店家的好評嚐鮮 牛腱厚實入味軟嫩又不過鹹 配菜比各式高蛋白健康餐認真多了 櫛瓜類竟然是烤過的 牛肉下面還躱著青江菜 蛋有醃過不是單純白煮蛋 總之是很用心的店家 很適合追求健康的人👍 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn1Viu4q1Y0aQoxBsRzDncTFpsT5ehzfT32034rs1SfWb3smYU1a14qmG-Nd37Zi_HyeTln_L4As_jK-zgdqbyAiwZleeCTITqENwD509jYWgSoeNV9IUoOH1vJkA0-CWcuDm-E=w600-h450-p-k-no
窩廚房-林恒生（Marvin）,5,4 年前,"餐食好吃，點了牛、牛蝦、雞蝦，同事們都說好吃
而且飯與菜分開放，若是需要做飲食控制的話，非常方便
比起水煮的便當，每一道餐食都有分開調味，另外還可選擇辣油
很用心的店家~",
John John,4,3 年前,"食材美味好吃，配菜都是原形食物，且少油，感覺很健康，價格一般，不會特別貴，很推👍！
只是沒有開發票，感覺怪怪的！ …",
Nina Chiang,5,1 年前,最好吃最平價健康餐,https://lh3.googleusercontent.com/grass-cs/ANxoTn3dTD1JZLHtkrzavHOfUEF0sjTC1o-3mqjhGKtYFj8bineVMTDDRcoVMHbLYm2F2EzZ9xEei2cz239O-DGHoL3rEC2c96w0okRfE89tcrEeqJrtioo84uPLaDdhL_6oHsgedRfc8w=w600-h450-p-k-no
Mona P.,2,3 年前,"買了四個去骨雞腿排
肉太柴了，吃起來偏硬，真的不好吃⋯ 還有訂餐服務員出錯的問題，這一次購買不是很愉快，希望下次改進！",
Catherine Lan,5,2 年前,經過隨手買，又美味又飽足，決定來大大的推薦🥰 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn1lBCkZ2lshPxYHWoKGsMrRT7w95TciE1XjfCSjokX7ZbPJUp5WRdRVQ0mr-nTduKtOTd3USEF4H_iHr7b5t4IQqDCT6wpCUPw7lDbCWYanVL-jgfiN0nxSzlTgrUUCLTgdnCUc=w600-h450-p-k-no
esophy,1,1 年前,地瓜塊餿掉了，連帶放下面的毛豆也污染了無法食用，請問廚房沒有品管嗎？,
Yu-Chen Chang,1,2 年前,7/14 19:14購買，結帳完想內用才告知剩6分鐘不給內用，明明營業到19:30才結束，這種說謊的服務態度真的值得6顆星好評欸！,
賴參其,1,2 年前,環境清潔乾淨，餐點也不錯，但服務人員的態度實在不敢領教，收錢後沒給收據，完全不吭一聲，只顧滑手機，問要等多久，還沒回答還好廚房拿出便當了，問有沒有帶子，只冷冷的回答：兩塊！,
張珊珊,5,3 年前,蔬菜口感清脆、舒肥雞鮮嫩沒有腥味，蕃茄、南瓜、地瓜烤的恰到好處，米飯Q彈，吃的得出店家細心及良心的美味料理👍👍👍👍👍 …,
Ashley Lin,5,4 年前,相較市面上的健康便當，菜色多樣化，配色又很漂亮，主菜的口感跟味道也都很好，色香味俱全，大推!!!!,
H Y,1,2 年前,"擅自把飯換成菜整個傻眼
點一樣的餐先送後面的號碼讓前面等
餐點不錯吃但希望員工能再專注一點",
shinshin,5,4 年前,這家不只主菜好吃，配菜也都有保留住食材本身的鮮甜，非常新鮮好吃，買了超過五次，即使店家變換不同菜色也完全無雷，可以感受到店家對食物烹調的用心，物有所值，好吃大推薦！,
秋望月,1,上次編輯：2 年前,想問櫃檯那個，是欠你錢是不是？沒有服務熱忱也要懂禮貌，沒有禮貌也該給回應，便當來了直接放桌上一聲不吭更不正眼對人，誰會知道那便當是誰的是什麼口味，不想站換別人站，買個便當像乞討一樣！,
Kevin Ho,5,11 個月前,"便宜好吃
只是綠色青菜都有個怪味",
