Username,Stars,Time,Text,Images
May- ̫-,5,2 年前,"偶然路過的健康餐盒店～
被可愛的招牌吸引進來😊 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0T1moEq9Fy__ECiYOm0-8MiAJYCG-gjjWWKAOg0gPF3UnzKD0z9lv3mzq-m4DKMvnyJoGOuz5yA3ZtGKe4rP4q0eK6gTgW345DgTPWCeC4YzP2dKtfTfMD9NEvNOl-jgrx27qWgw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2jjfT_cqYJt8mknus-ddRHpUYQjLqIl7ExMsGNaGtYoEuqjdQM90Po730oNbVfr_I6Kkpuyzw0LIeaP9EYVOrIIzha63I7V9tn_Xj9kNG44x36PxkoaR1iWYv_mNJ0lIST6rAW=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn10cmpsQ0TZa9dUGzjdVFfSdJIMveqbj0J8qMyqOPuvUrHRYB0lpGbm33VcMPd75dBZfjcDu203Y5DF6-1I5wLixLPZQr1zhJc1yFlORdVY4ti3dTwrMJSlsQb0r7uwPyNKV7v0=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3y2rQjQmAumJnGucETVHXpu00sSPzq16bTJFUTBcGBec0oxGHq_dHHHcpJOtUFzj28UaI9WqTal4fkWyZ9IVcGL8K8jHDwjilgUJDtK3RotoImNdOzSu1dCPG7LQ1tMpmlRGkD=w300-h225-p-k-no"
J OKER (JK),5,上次編輯：1 年前,每次外帶鮭魚便當都超方便，回家打開還是熱乎乎的！鮭魚煎得外酥內嫩，完全沒腥味，真的好吃到不行。配菜也很搭，吃完既健康又不會油膩。份量也很夠，吃完很滿足。價格也不算貴，真的是超高CP值！如果你也想吃健康又好吃的便當，強烈推薦！ …,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2wVfEYw2tgI3pCbt2CKOq1tcv8h1HmZdA9brr29oRWmq6Ag8uc6H5Lo-pzZ0DZgad2u32L4x8nHaV_iwZDDyVk4bHcm5tuRf_fG4amYwJ8Q9_l8wAuLO5B-a-Y55Zg_H_tpbvmmA=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0yrINaPuia6xeAuRPraFQ5cGe3NdB3MvMlXHVtU2pGkelcSs4oRT9lBNz7suMRUbi9YybBYk8oBh_WAa2bTm8m5J2ZYGSAz5itnKO0vI-yhughpJIEKE3Iwp8smMyLJk-kvS-N=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3pyU_R8yC2E9prmOCN_qOdkTG6u8clwy-EYFngvbZctrGdPoZPKRaSIB4ojMpxjTibvdSzt-0-my00d9Wu5MBBgygY_LDcnRBAlU7e4MDlr0iWDeq52jk3GFjnEmy0eW7z8dz-1w=w300-h225-p-k-no"
朱家欣,5,1 年前,這家的腐皮卷超好吃！外皮脆脆的，裡面是滿滿的蔬菜和腐皮，吃起來超清爽又不油膩，完全不會覺得缺少肉類。醬料也搭配的剛好，整體味道超和諧，吃完後很有飽足感又很滿足！每次外帶包裝都很用心，回到家後還是熱乎乎的，而且還可以選擇蛋奶素，這個強烈推薦大家來吃看看,https://lh3.googleusercontent.com/grass-cs/ANxoTn2MTkToJ1smMuDjFfeLkOpAAESbM7IuZ83qWXdmm76UX3xqIFkOm4ObM5vWTUxNnZZhrqwYD-jnWHKcVdhoE_FkYnysVLR37K6R111oacZa88bTubORt6zVEExzVU9Nei-zNa1I=w600-h450-p-k-no
徐旭斌,5,5 個月前,"餐點好吃，不油、味道夠
每道菜都有自己的調味
值得推薦👍 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn0GxtxsVGQrXxFAT1XOhmnHFlgVkYJkI82Q0ss2JmoMez_AtCEWzmYlA1_cFk3pwfYw_bNHo_fR3GitjxjjVU74UlO0BIDHbgQgUwrqaZ9KhnHMKX-_ZLn0d1WWp-IAsquO75cFrT-UZcHN=w600-h450-p-k-no
徐華,5,2 年前,無油煙、無負擔的餐食；椒鹽雞胸、薑黃雞腿主食舒肥的柔嫩清爽我喜歡；大量的五色蔬果瓜椒菰豆都滿了都有了！加上紅米五穀飯，我的營養餐標ㄧ一到位。只是份量太多，我可以吃二餐！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2Pl6SpNBfupFnroItHCrafDmT0T4bX8GwxtDRf_9MsTA6iqZkw6RRRqish3jCTrty1U1CJaT8kp51c-vS0fDVmZZPHcj8MED7UA09_cLWQL8eF2T_M3JF7Exrv_w5bkQm2E1VIKQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2PxG9ZsZILsXzZunLdfL0BftSkgkWiWbYuyGIqmiq7AEv3aMvSbHnmtEsAN0vg8XlqEnZRKd7QRJEumCpd2eNefDqqPvAQjePgcbFtsbuH9UrYI_uG8f7Jb1Qzgwd84oTxa4vM=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0nZ8jrNo126He7z4G4yrUS-qN8p9ME8dt4xiqUVbXxqvpCfp8ArttINTirG8JiaMYpGabYWRZ-3Pl8v7iiysKqgbJ__1QSfgQYiWehm_XkirJa-Ll_cgNa9z_5Jv-z3El3cduZzA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0HG_dpYmNyHpWiIgVigmAMgkZQnNWF4oBG8DHEgCYwtmcZHEQDm4w6i2x3IsD4q4jctOVS1wc9ign9h2Yz_JVRRk1FbDMLfzO8BbGCAfcWbn3P5r8JWiE-K1JG8lus_HuhIbg=w300-h225-p-k-no"
致力朝廷captain Tim,5,5 個月前,舒肥雞胸鮮嫩不柴，鮭魚大片又多汁，牛豬肉口感極佳，養生健身人首選，大推👍 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn30oKGZwl_VoB1o137UBb_XEj_F_xerPoKh-G_lF7kUe5EKCuWry3L_A2E7J7iR03IPTD6P8lJPnxKUg2hg78c3mMzv99asLKaGtDgLINBvymFnAauCXfM8Fx2pOQP6CNAfSAUkhtnxwrE4=w600-h450-p-k-no
小弟,5,2 年前,"本店常客～
餵way！居然在信義路上開了分店
離我家更近了歐耶🎉😍 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2ZKRHrR9wad71en5N8HhmZ4iYfpApeNeVb5wFGIZ7dEScN0anvmKLJ9yNRpJ523ZKwl96Avt24fAMjMRup1SpuHWl7EoRg3MLydYGs2NQgAAbTpHcHXw-hstrdR-7nNRi9jvgA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn18WleOpcfEPmJMK2GrZFdG0HssPZdZ8nIINHTo_No-6ctKb2HhpNbJ1nf2TuHOnrUJFp7Uz008_eTs_F4L3EEPCyzgAFA7hR6Y0PeoHY1vGsGiOP2rljRTojvexXEasC5ZYQlz=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3ch8i-IywYBTdC5EZ6R4cy_OkqEK2IIRWyPK2zORfU7uruc0D6OEEiju8KIGx1xdgCtAaTXtz-hfoRV_VFZkY0YsJkdo5z5j0CFSkKX_RQdMxiEyk1bDOA5GcOQL5xyN2DnUHy2Q=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Gc_bryM0nsd2yG8ipMBjGHcDdVwc-zZNc8vqqfDPvUXnNZwdgMr76rvKGVLW1r8jPULrOb8pfm8EeS5s1XS6u5QreyDLM4qQAmt6jNyKb_q27IFfcJwmtswUxUqtsJtAKt0M=w300-h225-p-k-no"
嘉恩,5,1 年前,薑黃雞腿真的超好吃！雞腿肉鮮嫩多汁，薑黃的味道不會太重，剛剛好，讓雞肉更有層次感。外皮微脆，裡面卻保持多汁，整體味道很香，吃起來既不油膩又很有風味。每次都讓人吃得很滿足，真的是一道很有特色的料理！,https://lh3.googleusercontent.com/grass-cs/ANxoTn3ztkSOUfmwj5Ea7VzCCQUthTY396P9ZGMvsKqTdLysXQw2oBUsy67mqZ7yva68kLDwNRureupsOFoeqxpbSCRQ-4nk2ymJl24fhGBUC3luRCYpiBe9tb0-cu2RmR6mDp3lTCtE=w600-h450-p-k-no
Bo Bo,4,上次編輯：5 年前,"吃這個能不能增肌減脂我是不知道啦，但常吃荷包一定先瘦啦

3/23/2021 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn0iJaom3ltA9dPKUSC95p7kTpUW16dBMkT8ExgsXuaAxs4T3XFQNwba49ZXvYFeNz701p2UqkTyPHgtq2ZpLEyShuCfr5es5pfJ8a0rAvVpS3MrIE-1YcNgUirpoy99v0gPLyY=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3HvB6V5wBVaX2lctuTGZgeqZWvku6puAoSfcqzWCjJzOlap1eDU48-r0roAej1yAPysOPNpcmGVUR9DCdWgsitu_iiM1Ae_7JDMwFipgcnMruARI1ETWDOAi-DGpD6ifnF7xpWqg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn33yCGAQdpdCYvOo7BrlLN9ry_yo554akDd1j5wzFj83yamxmQ90wBOvDnYmJp9BPVpLhxFSfkfhvRMZRL58d689kkgM_lqd79QX2lr5LTXmc9XszUSx5xtODeIYyHdydFknBKB=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0LeYeo6ky4AMFAhYCk3zTw-n2MKYQXpwm44YBxxebFGwoL7HfuNyJZZCRg1WYTud38Jv9ucXq77YOOnWenVQ0y1EsSF_cJrhPPZ4f7UF13dNZa3L_yNBeootcAJmJGCxdmyNaF=w300-h225-p-k-no"
浩瑋陳,5,9 個月前,"紫米飯煮的恰到好處，紫米飯最難的是太硬
但是這裡的軟硬度剛剛好，很用心👍
雞腿烤的軟嫩好吃，胡麻醬的味道也很好 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn3QWix8-hHRn8EVa_h-OsxgfRibqNFM6nkfVA9gnsHHSMcGaOgiVn4y8Q8HSD9pGVxjT1QIkwtJyvDtplmYF5V_G0D1g4DkBY6tcHAjQnk6C5_ZxLNp5nXIx52_clEvM7IWW6JavrxIL0w=w600-h450-p-k-no
