Username,Stars,Time,RawTime,Text,Images
周政緯,5,2023-05-19,3 年前,健康不油膩的餐盒搭配藜麥飯是很好的用餐選擇。口味也有別於一般的台式便當，令人口味一新！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0Ks2nhNaqkgwh3t15lzhOljqidhQVm6I6iVqIaj-EUSIEORHlwBYwZtX1VKly-ANAY1YDKXasglwYLt3IEC6V2_GdPRrFD4nos5v0B3OhH-pegErTHBcfvbcxTnxXKmGEkq5CJ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2MqpMVroFY3yCKzHqfe5NTpyiMCU7ELYO_RmJvkU0DwG900cXtmuJKFEhvMJBKKBu18wSPfR7FL0Rp8Lcuuz_6xfDIxBKmRXbWQZ3oi8GLQ8sfhSbyfpHfC4sU4PbekpCf7pM46Q=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2KHuoiZ1g6OOzje4bhj0bYhZ1hTeyJYt9dNdwbrpMEQkxXl1OOo9__F8Omz9_wTTm_auI3IkoKSoav-nWtxicPh2VbppaV6QnPc4sZHRd9m-h-E2IxUZNBdK0RyXCOtZF9DJY=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1rM9uuqh9mNDP8eS9Qtixwt2KGtE7ukCxf3AmzL_MZEedWbggb_C280GnLN60JZy5BRziNeUKRVSgkAJkQJQtwPRQ7MplPxRJBh84UpKz_4qfCdduJopLRwzjhTPTHG5cCfySTvQ=w300-h225-p-k-no"
hsiaohan,1,2025-09-19,8 個月前,外送訂14個便當，告知約12點到12點半送達。結果司機12點半多才出門，12:50才送到(GOOGLE MAP 路程約9分鐘)。會議便當下次根本不敢再訂....跟司機還有去電與店員反應只說今天便當比較多!! 如果沒辦法準時，真的就別接單了好嗎??,
Moon Chen,5,2025-05-19,1 年前,"沒吃過吃看看
環境乾淨
店員很熱心
打五星送小菜
但自帶盒沒有優惠","https://lh3.googleusercontent.com/grass-cs/ANxoTn0H6XcpdqS6-qHLuuNf493M5pXvMs3EPZ7MOh-7wLBqePL0Rz9fkh0uhL9pB9lp4MMasUWt0fYb2LxGT4hSF2aQuAqjbPjYUseoy_yqA8laU5F48muIWxHI4tmwDi1WT5zCNtR0=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1cJbfqY_4RxoXpMF6wDVjN1ROlug6eOIIKsWP4-W8r2bFY5aSz16RRHioTncEnKxnUvfr0nfNBgKQBlhqCndovOEN4EwIc-CqLLWtKqjvJRyMXZZqw9I59fsne0RFkmqPbt4Ku=w300-h450-p-k-no"
Audrey FU,3,2024-05-19,2 年前,蔬菜很少只有平鋪飯薄薄上一層，配菜也很少，沒蛋，女生吃不太飽耶！,https://lh3.googleusercontent.com/grass-cs/ANxoTn0fWZYfJVNiFkoBX-cZvbuRCHHYYfBWr0yuKlxGetaEcPCRmwYUdXsvU96Qt6qRegoffh_PtTB5ppfbTGpOHhd3I3mrzK3TqlTcKvpiMLwqOh4lILyVSA1l0491qppXeSe3-7ox=w600-h450-p-k-no
尚雅恩,5,2025-11-19,6 個月前,"教會暑期兒童營訂了城市盒子餐盒，從此一試成主顧 ~
孩子們最愛異國雙醬雞，城市烤雞腿也頗具水準！",
Jane Huang,5,2025-05-19,1 年前,"第一次點餐，老闆人很好👍
外送準時到達，雞肉很入味，配菜很可以 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2cDvRo-PHGoIsAg4sQBA1zKviPDVYA3tqRHjQGfmDMZYWPIfaYqNGV48uwUEUJKYzRUT6bJo8RxMQKzm5DVGrqMuo4RnT7l_GIg2d-u-44jnVaJ5ir3CcDp7qvpg_IvbnLh_Lh=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3_zexTlEoh6OIwMPDhJlMv-Z0T59T8t15w-FwKvz23-DtOWKSlN4_St0_AovFw1ilT_03hWiKv0I6VUtLt_xF4V3BbEp_iw3rLx3fRq7BaCS13y6h3-f1GRwp_2nLFNzTby2sTyg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0MKRK6ZrJAKLIGEBASyTlGvxu3LBJlTDJak0miSFR7V7ZO_BchicnTbKMwV3RDIlwbAxV-H56sqDBKmMaR_YnYn6Yz0eEpqsiYamk5UCxYXa8RCKRkHKFZ8vzhiVGOe0fTtocq=w300-h225-p-k-no"
Christine Hsu,4,2023-05-19,3 年前,雙醬雞口味重好下飯，我覺得不錯但是同事覺得普通，蔬菜部分比較普通，白飯的品質比較不好，米粒比較大比較粗糙，藜麥也加的不多，不過價錢還可以，想換口味的時候有可能回購,https://lh3.googleusercontent.com/grass-cs/ANxoTn3PBbdgrq9pDEYLWjZuHX1vN_rLiY1zvJ0JmP1MUy0UdDjsVKU52gQqD48ReEAVnwaX9lfXsheOCBS3vyaiIQAJ-FZG43euvRJCpf4I8L3CZW2Ka-pAdO8g2l0w82MG_Zaub0g=w600-h450-p-k-no
ChingYu Huang,5,2025-07-19,10 個月前,東西好吃 還有附湯 只是室內有點熱～,https://lh3.googleusercontent.com/grass-cs/ANxoTn1YjIFCGEgr56cIcoK14ttfThvpxFCKi69g1MIVNoexC0us1vguxozyLAW98WSC8p92DVmUrHaCFsewXOjN23-jKd6OYLHzUDiQkV9xz6XEaBsWtxlv1pPgpuYyO9vl43Br-2bmdVjvGp_7=w600-h450-p-k-no
Sue,4,2024-05-19,2 年前,經過買了幾次，香料雞及辣味雞肉不柴調味較重很下飯，菜不油膩，整體算好吃的便當。,https://lh3.googleusercontent.com/grass-cs/ANxoTn0FJJgnnzuK9RWsRa5CPxO8Ay9EhUJAB3PR_gMZpJt3WW7v7Wh5Pu4zfKWlpooC76RBoWAVdshjvbKe1_UYE4VP5NRF_ZCfvwbulvY2RWBoCUQJwnvM-Hza6xkboLxn4Du8nEMy=w600-h450-p-k-no
Vivian King,5,2024-05-19,2 年前,"有血糖問題、減重可以來這家，這間餐盒可以加點燙青菜、減少飯量至50g即可。
店家用蒸烤箱，健康少油烹調，一餐吃下來身體也比較沒有負擔，一樣秉持著宋晏仁醫師的211餐盤喔！健康好吃的外食，又多了一家可以選擇。",https://lh3.googleusercontent.com/grass-cs/ANxoTn0OJy8R1_N0aEojQqkjzdBN24yALrW4lSb0--v2sgEmwh6AvZPiYXTWEpcjnpbxDazJlpnytXOn25cb7NWaYAvmhoENGHMAHhqTcTaG9CXzQXHOsPSDGCRNq6cWUi6t9Hxg50w=w600-h450-p-k-no
Txd4660,5,2023-05-19,3 年前,嘗試了幾次覺得健康餐口味很讚，不是太淡也不會過重。不管內用外帶皆有附湯，環境整潔乾淨。店員態度親切。讚讚,https://lh3.googleusercontent.com/grass-cs/ANxoTn1_wjr5ATqWydhwYP0dW_XJvNhku1MrZ5XLVwHlR22ruScCwgluO1S-X6Qw4hgamDysE8mJJdjDJbNHH9c_zq6lRrwfVbAMR-iZKj7fhhhCm6ht_am-oMl3VVzXQOZs00HMFWfu=w600-h450-p-k-no
