Username,Stars,Time,Text,Images
Angela Wang,3,2 年前,"飯換菜！
嫩雞肉軟嫩好吃！
蔬菜還好，高麗菜比較硬一點！",https://lh3.googleusercontent.com/grass-cs/ANxoTn1Jy8iu-m9gGJYqv0Pv-JDCK8RAMXTfycpRepDsYKDjG20VJ3rreG0r6ztRPRGNDrGpdwbEgsQm3M_bLLvixT2lOvQ7MO813TsweznssTwHyTdcCrgp_fH2wg68Mew_z82x1A6q=w600-h450-p-k-no
"Hsing,lung Yen",1,2 年前,"這輩子沒吃過那麼難吃的牛肉
騷酸味+冷
其他部分雞腿排還可以
強烈建議移掉牛肉品項",https://lh3.googleusercontent.com/grass-cs/ANxoTn1l9UVuLAa3BZ7_8WGB_O025PQZOp2EaIyWv5pmDh9bYIdnv__iA2pUt2LckQl669Zvz5pn6nXzH53qWFyxF_umDOS1-oiuXwjSc142Qi7q9OKv7CQGWOKgXwc-wiutihfzqYA=w600-h450-p-k-no
Joyce You,5,3 年前,"好吃！而且鯖魚好大一份！
加上七味粉更是讚到不行～～🫶🏻
店家還有提供熱湯自取 太讚了
PS. 便當裡的豆腐有夠好吃 …",https://lh3.googleusercontent.com/grass-cs/ANxoTn2BNVFW2UPNL-9EL9F1cjq1-Lve62jIwi5ebrss2pXqX3Wdk1GH_70u54xINIb1fFJyMQuH9uYeA9KzfDoVFyh-z5KAYUZF2OaXQKQJJCV7CBvVNZgMNmtipyD2H-6CrkzjSuY=w600-h450-p-k-no
仙女只說實話,4,4 個月前,份量很多，也很好吃，缺點是有一點小貴🤣 …,
黃子寧,3,2 年前,點了肉量加大的餐盒，結果實際上卻只有輕食餐盒的感覺，肉也不算厚，打開後還以為自己點錯,https://lh3.googleusercontent.com/grass-cs/ANxoTn0LXVaoAhtwLJfYJe26OQun1icg7zcgE-tCqsCJGxYpgzoEN-bCyCdod7VlD9IoQ4ckh1U_1NwWC5goLyB74vIRv-0rOshXviBiU7Y4SSODdAEYAIBaQ4o4Qs7Dfw633Wm_WP8J=w600-h450-p-k-no
Yu Ho,4,9 個月前,"快速出餐
配菜清淡
雞胸軟嫩","https://lh3.googleusercontent.com/grass-cs/ANxoTn0g6MOm93XknT84toNazlDZ8pqcux1CcJcfDxeDOP7eif0yplPzNBBcrilBJHEQbeW8L03WlFyFliwPUEPxr8WcnfFf7XpF5wIf_D1PjgFA3v17l0RM-2pP5YVqTVPX6Q1FnBy78R_MkSo=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2_yzGAmyq-uKKpzPw5ylzth_76AQhia1e5XdPycTFZgR_Cl4LnSWifHdM07wj1hkJ-qcXJwn6uqagR1edmiI8Ne3Q177Mib_Isajy9Jge7t6HzOdo4cavWIbSyDM1ItN5Xm40BlSYPNwT2=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn14ez6880frd0lURJ-qJ2avnpScmuSSfQsTHIC2hsotSIrVLot8NnPi5-7-Wf5UfiSnEccD99IwOXiD64Hid1WtYq2eLJHGslJbqjNHZXaYovh2Q7eVAHxZ0MVOMRZ6hLWzsazGRpoTcHeS=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn26jVLiLfRpiw4plW34Wg4bjTDxMUvzudfh5X137iKt9vLS3zHC2-ka3X5qBfCZMyfNSvjT5sodYdEyMv8PsB0ZEsrsWnmPcI5EnoftDKQxlbUmkNUJXan1-NF96tHhRWFDU4ejg0kLJter=w300-h225-p-k-no"
無尾熊,4,上次編輯：9 個月前,算是好吃的健康餐盒，但某些配菜較樸素，例如，兩細條切絲的甜椒和一根水煮玉米筍，是紫米飯。,
liz,5,3 年前,餐點還算清爽好吃，鮭魚跟蔥豬都沒有腥味。份量中等。,https://lh3.googleusercontent.com/grass-cs/ANxoTn2tgSHU9nXmHmowVrlLKn0_3M96-38VRZpaP2q30T-62D0vRnUSTA5Xpm8hO1zjDGjTEhQa6VN2cJrO2dQzn2q4M_cVLE9EBhKz-Cgregw1iO4iuRyTBKTxOD7bFTRxZfOAHZDQ=w600-h450-p-k-no
HAI LUN HUANG,5,1 年前,剛好在附近，直接過來買看看，口味豐富，想吃魚跟牛排的就來買看看吧,"https://lh3.googleusercontent.com/grass-cs/ANxoTn170DOj1mPtxFe3nHSXJkzRRSk8SBgt3XLb-PYr9pPnA-S9HDG02Uqryv--YKPlj8tVKSssKyYqmn-ui5qkC4BPX8a37FTN1kKp-tVgBe39tmevhQ1ULFo0X3fs_Nk4aJKG7de24g=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0Gia4Z1Ixudap8Y85VNLLn1PX2AUYHY8AAPdn8o4fFNUiEPasCiULBzYkkXQFG3LT2M0lSz77otGxzGnKOZQPiGQJRC24BW-NnTK1AV-RK5A3jIeO-oBE6xTYZhuZ6dfRuOvSp=w300-h450-p-k-no"
Hsueh Chien,2,2 年前,"吃過算是蠻難吃的健康便當
呼籲民眾不要輕易嘗試",https://lh3.googleusercontent.com/grass-cs/ANxoTn2GoWF7j569u5mqxWDsW2mn0iZgSSJnyH4WI2RCbcQ9rCT60EShMuM7O3VoU4yGy4YQjzcKRqVUkI4h36y_xOhXwUkUhN-mmJlsV4OTixprVHl-tVzjB8X7dZBHPyAEyr39vRohDw=w600-h450-p-k-no
鄭登元,5,1 年前,美味，食材新鮮，很健康,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1fIVS4_24RZTKgyF_K2oAT-e3MB8WEliOVXLlz3SAbGbZ7SdJiA8HXSFmVKif_Os8YTb4IsjGnHSfCLKDgPqkyN91wHuorjlVoE6ybTau89itE0Io6wvF_xxPRGaAy1-Y8GKX8eQ=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn29BfpCjfzrRnieukMc7SugV8ow1V2Ki78AQczVgbN_is4tB5Fv1j9klpgTP0va5kN39_A8v7t5qxpC_pMI70GilnjhW5jFEaIXZUH0rvCtNPn8ijSPFY27iUvfI8P-Poov4E9vYA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2TA3isOnU-GaFMCLIlI2zRCR9emIv8lcDx6AypBo-LKwBVSs7NIpxJNmf_L09ErxiNyy4nwahEcJ236Zmv_jLs3W47Jog1APQPp8DbXrZ5zpgY5CRBlbiDNsQgQTISMXq3ElDY=w300-h225-p-k-no"
Nine Wang,5,1 年前,感謝老闆提供味道乾淨，沒有味精與雞粉這種化學添加味的一餐，無油清爽，嫩雞真的嫩。已吃很多次,
Chan Kuo,5,2 年前,我是外帶，我回購多次，超健康好吃的店！推薦大家！,https://lh3.googleusercontent.com/grass-cs/ANxoTn0AVPmd66vOWc-QH_4wGliyG46p85-zMDyABEQnKgY_7IJUbP3g7TETV1E1DvoiQ6ZYZb4rFmvmMbuUdPujP9XV-yC4Vui4pONq-5pGl1FVF__I0Kgjc60lvMzIBRMBNraNeTXA=w600-h450-p-k-no
兩津巡查長,5,9 個月前,這個外送142元，份量足夠雞胸肉也很嫩，very good👍 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn3F2KcdnLwAf8JwBt4_GsJOY1UAiRyD2cS9hEpcBXPSz_ZL-QuJ3pQYDptnMBkdRjwDmo-2wYHiydR0GFus6jmRGlqEwajJh9eO9WiEfzKUJDb8vAzFpyUHqUF8lev9jZVB3I84_TM77mQ=w600-h450-p-k-no
馮宣瑋,5,2 年前,平價健康餐盒，最便宜120起跳，清爽好吃，紫米不黏q彈,https://lh3.googleusercontent.com/grass-cs/ANxoTn0UDQEb8D0TpFHCiVXjDn5_Nu2zgjwVPj18ycj3Mgow91OG3VsZ45QSCMA0_W2PbNLyOrfUePvS77aX2g_Nc18N5D7mF6R134Kb3ORU-MTVI1PxwOCnkWfXaj2zBEWSSmczaLqXZw=w600-h450-p-k-no
dadadc520,5,2 年前,"用外送叫過好多次，也去過現場吃，以健康餐來說是很好吃的，不會因為水煮就乾澀無味，雞肉外表稍微用粉包裹和調味，好吃滑嫩沒有雞臭味，蔬菜使用多樣，不時變換菜色，如果要求飯一半就好，蔬菜分類會變很多，相當貼心，價格也合理不貴
現場的話還有清湯可以免費喝",
After Photographer,2,1 年前,"第一次來才講沒有幾句話
就感受到態度不是很友善
也不會想再回來了。 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2dm5fBCvD885WfBZm27s_mlIXakkfiQPFi9Ax5azpsgIhCB1eBP05vN_FyVXnnUm83WbHU9agh_srlfZSfUbbN1LTItFRMKA3YyGXtQmkWuLCpcawr2ReWQA-YHFYsj1Z26YqN=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1t3Iriwy5AfCBmzWeWtyN7KN0MXGuC8OVHycePh2uHiGaA3P4SZuDh7FPSzPKCeFqFe_i1BIAWarxGVLyEfPWaPIDKoeujRGwAGXilt0pMhbKnb4Ep5-SWTVDADIeqPVMawofcUQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0vfdovVFBCvovwDXkkBNlEkcKVY5wxc_tWtnbSymGuww2TnzIkqMZy5HqJsbaZIbI0Gu27uW96lL1S5VPiP2np-QwT_k7iNopTaR-fIQdzq0EeEtZ4DbsawyD1aun7Vwqvgz4a=w300-h225-p-k-no"
欠斤,5,上次編輯：1 年前,"更新：前幾個月經過的時候一隻小鼠被趕出店家，最近不敢去了......

南昌路附近的健康餐盒店中最常光顧的一家之一，特別喜歡它的配飯是紫米飯，蛋白質份量也很充足。內用只有三個位子，且無空調，要內用的人可以評估一下是否符合需求。",
MARK LO,1,2 年前,跟評論說的一樣 肉都不新鮮 菜也很破碎 份量又很少 這個價格真的cp值很低 附近很多營養餐盒 這種店肯定活不久 我個人只會買一次當作上當被騙,
Justin Huang,5,2 年前,南昌路一帶最好吃的健康餐盒，非常適合上班族🍱 …,https://lh3.googleusercontent.com/grass-cs/ANxoTn0PJQRRomRS9qsgP_P2KcHmBdS6sAJtLZ1J2A20dql8slelIBEOxCz4g5a4wFO3yw5LTnqxoO8bZ5QiPHojTm14JsESHIoMbC3SpO1p44wU6e34fIy6qWQqsrHWXNP0DQQMeUln=w600-h450-p-k-no
賴盈穎,5,3 年前,很好吃，雞肉很新鮮甜美，豬肉很棒，菜多很健康，讚,https://lh3.googleusercontent.com/grass-cs/ANxoTn3G-nNbnEcO1mhnjo9cDZ19TyJ-XH6ToW-5KjzKNubefOSA0hzSrtn7761pDDHr5sdOR-mFyx_vISWEXpKrBo5Chh1kX4DgzeFJ858cbDHStKpZ-THxQorVNdAYsYukP7fqKLYUjw=w600-h450-p-k-no
Hsiao Fang TSAO,3,2 年前,"主餐雞腿有煎焦的部分未先行去除，但調味是好吃的。配菜的蔬菜部分大多是水煮，沒什麼味道。

謝謝店家的服務，雖然整體來說，不會回購也不推薦。",
丁秀娟,5,1 年前,餐點高品質好吃美味，但點外送時疑似被外送員偷吃，但老闆態度很負責，加分不少，建議公司一定要有封口貼紙，保障用餐衛生安全,
LeLe Shen,3,3 年前,"村民餐盒/南昌店，在 豆味行豆花店旁邊。
優點：那種便當紙盒 可以保溫。
總共 2人做餐點。 牛排現烤要等、外送員也要等。 …",
YUHAN,1,2 年前,"叫Ubereats 吃了蔥鹽豬，真的很像部會煮飯的人出的便當

1. 菜煮過熟、黃瓜，都爛爛的，而且沒味道 …",
H H,5,3 年前,一吃直接上癮基本上每天報到，雞肉鮮嫩多汁非常好吃….，今天7點多打電話過去店家說營業到八點，還是願意幫我做餐點，取餐時間大概八點初還是願意等我，真的很感動…非常推薦給大家喔！！（店內還有附湯可自取）,
LAURA Y.,4,1 年前,主菜跟青菜都新鮮好吃，如果飯能多一點就好了，吃完還是有點餓。,
大頭小葉,5,2 年前,餐點好吃，店家人很好，推推,https://lh3.googleusercontent.com/grass-cs/ANxoTn3nQHtcz47wV-sb3nZeQmaRvYRiZOmVTLwAwvJrdLiZxiAIhdounTdStsbtI_oDd0nKqdAjXkdBkglnjH2kPo0Ugjrk9ApRpF1q3DOI3LXHmazkI_ZjLw7pOI93SStTFZ-NIEug=w600-h450-p-k-no
Yo Wang,5,3 年前,"附近最不油膩的便當店，飯用紫米也是附近少見的。整體清爽無負擔，想吃健康很推。
內用座位只有3個，不建議內用。比較大的缺點是非用餐時段，菜是冷的。",
Rephy,5,3 年前,雞肉跟魚肉都很好吃，蔬菜也常常不一樣每次吃都滿期待的！我也很喜歡紫米吃起來很Q又沒有負擔～然後中午班的男店員很親切可愛,
張姆士,2,1 年前,19:30點餐，被告知不能內用，覺得傷心🥲。不是20:00關店嗎？ 內用時間似乎沒有標準，看遇到誰值班。 …,
Renee Woo,5,3 年前,"浩克增肌健身飯讓我驚豔了，這雞胸嫩肉很可以，市面上的舒肥包口味太重了已經吃到作嘔，發現這家口味很合，份量也符合蛋白質黑洞的我。大推給健人、飲控、求健康飲食的人。
謝謝老闆的好多青菜給走飯。",
Ryan Luo Woof,1,3 年前,"5/7 13:00多用foodpanda預訂15:00-15:15的餐點送達。
15:15外送員依舊沒有出現，所以看了一下訂單狀況是寫已接受，原本要取消，foodpanda客服說，訂單已經接受處理中並且有被延長訂單會在15:58送達。我就繼續等，15:58到了客服又說要到16:17。 …",
Ting,5,3 年前,很好吃的健康餐盒，鯖魚超棒！現烤的真的很讚！配上川燙蔬菜、紫米飯～非常好吃😋好久沒吃到好吃的健康餐盒了！第一次會讓我一直回購的店家！很推 …,
Cecilia Choong,3,3 年前,"第一次買時裡面有綠花椰、高麗菜和地瓜覺得很健康。今天晚上去買打開餐盒一看，有奇怪的不屬於健康的麵筋冒充蔬菜或地瓜，菜葉類只有一種，份量不多，也沒了地瓜，所以今天是令人失望的餐盒
另外，那個女生問我要不要筷子，我說好，結果回去筷子根本沒放，是問好玩的嗎 然後上次男的店員有問我要不要七味粉，今天她沒問。但是有聽到她問前一個男客人。標準不一。",
Ivy,1,2 年前,"已經提早半小時訂餐,到了現場也超過設定取餐時間,餐點卻還沒做好。另外，預訂餐點的客人需要跟現場點餐的一起排隊，不懂預定餐點的意義何在?",
李焄銓,5,1 年前,好好吃吃很多次，太扯，雙拼的好爽，但我比較負擔不起，可是吃過一次真的，太扯,
Karen D,2,2 年前,"雞腿便當外送平台$220打折以後$168
打折後還比現場貴
主食調味好吃 但是蔬菜的口感很尷尬",
yichun,1,2 年前,"份量不穩定，肉量有時多有時少（客人多的時候尤其會發生，是省食材？）
泡菜豬只給一片泡菜太誇張",
何亞函,5,2 年前,2歲多的小孩幾乎每天說要吃，不愛吃菜只愛吃這裡的高麗菜～蔬菜很新鮮很好吃，每天菜也會不一樣！,
Ian,1,1 年前,"吃鮭魚雞肉雙拼結果雞肉只有給4塊🥹
圖片雞肉有6塊耶至少給的5塊不要差這麼多🥲 …",
Alicia,4,2 年前,"餐點不錯，好吃
但，建議既然開放line線上訂餐，取餐方式應該也要規劃，否則即便已經到了取餐時間，但卻耗費在跟現場排隊的時間上，感受上不是很好",
Wendy C,5,3 年前,"點了兩次都覺得好吃
雞肉特別嫩真的很讚
豬肉也好吃
鯛魚不油膩但是真的有點乾",
Katarina Lam,5,2 年前,這附近最喜歡的餐盒，配菜跟主菜都很適合買給孩子吃，低油低鹽，吃外食也能覺得健康！,
Howard Chen,4,3 年前,可以吃到食物的原味，幾乎是無調味的料理方式，但可能沒有保溫，比較容易吃到冷掉的便當，希望可以加強保溫。,
TH Lee,5,3 年前,鮭魚雞肉雙拼，是主打健康便當，兩種主菜份量剛好，食材新鮮，價格小高，值得一試。,
張銨銨,1,2 年前,菜和肉都水水黏黏的，還散發出一種奇怪的味道，吃起來味道都不太對😰 …,
Milkin Addison,1,1 年前,超難吃還貴，怎麼辦法有健康餐做得那麼難吃,
陳筱姍Afra Chen,5,3 年前,吃了好多家健康便當，第一次讓我會想持續回購的，只有它，好吃價格又公道,
Ha Ha,4,1 年前,雞肉很嫩不柴,https://lh3.googleusercontent.com/grass-cs/ANxoTn2IgxcGxjy_ouiDcx__jLZdfWzgwM7pw9RniotkooHqWJ-goQTpp9bl7gq0HhNWkGHvKMcbbhE791niRG9tlUjiOQS-8YZsOm32X4fuxK-5P6WQUvA4c182GGJ5y6uYsgIIzN8=w600-h450-p-k-no
Ellen Li-Yun Cheng,5,2 年前,香煎雞腿排超好吃，讚讚,https://lh3.googleusercontent.com/grass-cs/ANxoTn2Ua7qC6huGYrAsH-SxTr0xspjIqwv7jAuGXUf43dy6VtvJoPnR5F9WcIveq8Cw3XJNGKjv33YDc_En8vB_KzyHST2AjJ-pmruB4feOdgupvFj4i-Q-yZr7f3CxoykDogqfbgA=w600-h450-p-k-no
Patrick Chun-Hua Wu,5,1 年前,我是Uber eats 叫的，雞胸肉非常juicy ，很好吃的調味,
小風,1,1 年前,"說飯一半，直接拿現場裝好的出餐
服務人員和包餐阿姨態度都很差",
Zoie C,2,1 年前,衛生管理要加強，已經遇過三次當餐吃完拉肚子，不敢再來了。,
Justin,5,2 年前,"店員服務態度很好
而且可以免費做菜多飯少 不另外加錢
餐點也蠻好吃的",
Yu Li,1,3 年前,貴又難吃，水煮可以理解但配菜少的可憐，丟四顆小小番茄不知道什麼意思（？,
Parry Ku,5,1 年前,便當好吃，吃的健康又能兼顧美味！推薦,
Taylor Lu,5,上次編輯：1 年前,"適合健身的人吃👍🏽
很推薦！
飯是紫米的
回購好幾次了 …",
lin -,3,3 年前,"高麗菜真的很難吃 半生不熟又水水的
冷凍火鍋肉片 價格蠻高的
但飯煮的ok",
洪煒辰,1,1 年前,"超難吃
飯菜都冷的
店員臉很臭 …",
老維尼,5,1 年前,請問有反應的平台嗎？我想傳照片。,
何志靈,5,2 年前,五顆星送飲料一罐,https://lh3.googleusercontent.com/grass-cs/ANxoTn1WeKqLiwkZZ_3bijOxuX4hI1bc-GlK8Rdvh-31md6EDhWyujWupgTUxSp6zJBOAxxvpWdL81z_Gm_zV_lFv5OJLjz6qyn9XGCYY1m_QlCzk37PXix-gO34k5qIpwZHMqHynTNQjA=w600-h450-p-k-no
Ann,5,2 年前,雞腿排和鯖魚調味的很好新鮮juicy好吃😋紫米飯也煮的很好吃 …,
Meaux Hou,1,2 年前,"外送點雙拼 鮭魚超鹹 雞肉相較好一點
份量有夠少…",
王麗閔,5,1 年前,我幾乎每天都來典這間 真的很好吃,
Hsin-Chun Wang,5,2 年前,雞超嫩超好吃的,https://lh3.googleusercontent.com/grass-cs/ANxoTn0eB55XTPgrIzzKy3tODFsfj_gPB6dqj9DedGgV7yhEMvzATUZwWz-upbJjmGydPPVBrOnXm8Y4BXKZ2FfVyM0HNFiunQeoAHTFsze-7dNUmb5ogp6Sf1lvkhMUMvdvsL2ocfmx=w600-h450-p-k-no
Beck Chen,5,3 年前,"價格不算便宜
主菜選擇多
非常健康跟美味",
潘柏宏,5,2 年前,餐點CP值高，食材新鮮，種類豐富，價格稍高,
Claire Wang,5,2 年前,非常好吃，會想再回購，健康美味！,
Harry Chen,5,2 年前,"評論活動
好吃又健康的餐盒好選擇 回購很多次了",
Yu,5,1 年前,"好吃好吃好吃
已經吃好幾天了",https://lh3.googleusercontent.com/grass-cs/ANxoTn1nagdpYn9lJZFeS7CFzKbEl3mM8w9pOZ3M_1Q4XySzKRy-mccE17gC_m-KSDPMEV41ePbBLBFDYPhC7Q-RwQlj35hUv3SlkFYjVfhxJf8TJSs2d1quu_ONgEf5fNPt6CVHToRi=w600-h450-p-k-no
LOSTXMAS,2,2 年前,Foodpanda點的 是好吃沒錯 但是吃完拉到一個懷疑人生,
Pei,5,2 年前,鹽蔥豬肉飯，豬肉沒有豬腥味很推,
Augustine奧古斯丁,5,3 年前,服務態度很棒，餐點也健康好吃。值得推薦。,
陳盈君,5,2 年前,首次來吃，看起來很美味,
T-win Li,5,2 年前,Cp值超高的是減脂的好幫手😎 …,
神羅天征,5,2 年前,東西好吃，還有小內用區,
Daryl Tsai,5,2 年前,雞胸肉就這家最好吃,
蔡柏儀,5,2 年前,餐點清爽好吃 不知道吃什麼吃村民就對了,
Caiyun Kang,1,2 年前,點外送明明選要餐具 結果沒給餐具,
Pinhan Wang,5,2 年前,餐點好吃，價錢合理❤️❤️推推！,
Rachel,5,3 年前,吃了很多次很好吃減脂期間一直吃,
tiffany chang,3,1 年前,怎麼覺得肉越來越少,
李冠毅1080098,5,1 年前,出餐快又好吃！推薦,
Lily,5,2 年前,健康好吃，離學校很近👍🏻 …,
Yeyi (葉子),5,2 年前,餐點好吃、清爽，值得推薦！,
Heunu,5,2 年前,店家很親切！餐點很好吃！,
Johnson Y,5,2 年前,健康餐很好吃，養生,
Bei,5,2 年前,教師會館附近，很方便菜色又多,
diving style Laibo,5,2 年前,吃了有瘦！有飽足感的餐盒,
Silver Chen,5,2 年前,健康 上班族的午餐好選擇,
WUNSIN LI,5,2 年前,很多選項，吃健康餐的好選擇,
金猿萱,5,1 年前,很美味很養生很好吃,
miine2 Yang,5,2 年前,便當好吃，服務快速,
Lian,5,1 年前,QR CODE點餐非常方便,
張素華,5,1 年前,好吃，食材新鮮,
陳冠偉,5,2 年前,食材乾淨好吃！,
解鴻平,5,2 年前,雞腿煎的很好吃,
Jeff Lin,4,2 年前,健康餐盒還不錯吃,
wei-jin,5,3 年前,雞胸肉很好吃,
i hui chiang,5,1 年前,輕食健康餐盒，優,
Feng,5,2 年前,服務親切，餐盒精緻,
陳弘威,5,上次編輯：2 年前,服務好，環境乾淨,
Costar Ho,1,2 年前,服務態度非常需要改善,
紅興,5,上次編輯：1 年前,好吃的減肥餐👍🏽 …,
KH H,5,2 年前,雞腿鴨胸好吃,
Shiauyee Chen,5,11 個月前,食材新鮮美味。,
John,1,2 年前,沒有筷子 哭,
李昶慶,5,2 年前,平價的健康餐盒！,
Chang-En Lee,5,2 年前,"好吃
謝謝😊 …",
JayT,4,1 年前,還好,
Hsin Huang,5,2 年前,東西好吃😋 …,
伊伊,5,2 年前,讚,
KYLE JJ,5,1 年前,很不錯,
陳宥綸,5,2 年前,老闆親切,
shenghuey,5,2 年前,讚,
Ming June,1,1 個月前,用手抓食物的廚師被我看到 超噁,
ja ling Chen,5,1 年前,好吃又健康,https://lh3.googleusercontent.com/grass-cs/ANxoTn1lA4syMo6el8rUzODm-CUT33n6kK2KsIDleGVSW0opJSnqSu8WfSf8Jx1CWft1ZML8O0RWnT4RCkawg2Sne94PAe-wyczgbB7FXoUewX-6w9IZ-Pm1miIcSAYregtp81Xad1PC=w600-h450-p-k-no
周子修,5,上次編輯：1 年前,,"https://lh3.googleusercontent.com/grass-cs/ANxoTn010-deZHwBHODmDa21BQHmQ6zrXzM9MqZaWMLm5W6R5GiHysYPiuOf6iIqfdmWnocmuGVAhsOTPixnAmxP4ktEoomDlPFnf4ohkXQxI3cgDkRRb1BYjC95PV1iJ3OJImLy-HE=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1_FGaBgHnKKm3cB_57TInWfaFdlPCGXakmLr-ihbulRRx9apGPQG47vCjjtNi_UubOneGHVgvgzZ02G_I1xBe2_2ZYTHF-qwcPYBswFTp7lEM4Dvn2cCu6csULzbUF3BQwybgt=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3uwmXDCzQk1dGu_rJM07ZFQNhER23_Soa5vyRfhAurOAtOBVqJH0co5oLvZZk_rvKmnYoibV2XK8FexvWFj-2Z3LrXQ_s6bIy10qarYP-KDKgACGKgkTvvnNfknmlWgWvvCSk9=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2RSgsZOrsI9oarkaA_FZUmPNkqwuY-6yfImV7Rw0hshutssOicNOKplhtvFaiuyFAyNF4VQ0BuShbA3ZFu-lUU7Buzxl37VjyKBRcIPK6afDdgmM5ooFLCnV_WEuVb0QufhjeFpw=w300-h225-p-k-no"
Erog,5,1 年前,真的很好吃😋 …,
Chris L,5,2 年前,,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1JymxzO1s-CtTBlU-H3Pgy5pYZ0T7tWlgFeFN8MxnBLclQ5YB5rlBaZ6oMBxgRlbQOIDt2TFotXjeuJG9B2ZtPvNW10sjDeZ5PkCxOHRUY76J68p-3DreDcvnmdULn8X-P-g=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn02E39lF7XK1tRP6SUR_41eIeuZvfkf9z-Tb03vdxQ-QluH6vBIV-zhzpK5xsoEQfhKBJue9uuLPk-5b2-R6Jx_yytdyvI9raLUzZd9UNu8C3YLIrTVD-wkaQKRwdcmkv5VSFiA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn158fsVJGJtebTrEXDHqi4h01xx7v97W2dG1Bjg137eYfllWLQIcKA5b06pKEphzne5Di9Q4r5P0wackpnt8Na9dtkpSfDY1I8PZj2HUAub61YzJ6nPW_f9xX9zUzr3BVZUeEYmMA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0YbZqyTQCIdnCzbUUG9ZqXx813wl1qC69xNeEifd9NXwHdaO5V_eaIhNuizTXsEjEP_y2nVMAb2lfUMuJx8LMJgWxdcxBUD9RAPQnsUZMoYtiW4J7QkFYinggKSVws9QfAJPt_=w300-h225-p-k-no"
林軒汝,5,3 年前,很清淡，好吃,
林稟軒,5,1 年前,好吃得健康餐盒,
Feng Jack,5,2 年前,超好吃的～～,
leamao,5,2 年前,好吃健康cp高,
林幼鎂,5,1 年前,好吃,
Slash Huang,4,3 年前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn1J3T4eW012Na3c7Ggu5cvAAVIU1NUg8TvNOgKKs9DdZKrgG49CSVEyZdlNBGtIQgssEjUq_aoDHHO30-_m7jR5oCTvnLrC4YuZs9eU1RjdGtuN4KcSSK4i_MrjY17-1BqP8ZoX=w600-h450-p-k-no
尤筠瑄,5,2 年前,很好,
烏拉那拉馬塔塔,5,2 年前,很好吃,
Wawa Lin,5,2 年前,好吃又健康,
我很機掰,5,2 年前,椅子很大,
eve,5,2 年前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn2SsPAryIrgpqbTO4ETVJX1CQfPUNE6W5M01YzMTNLuHZtVVyXtViUjGeC4pk3XNKbcSwyuHtwdXpT_nQxEgCi6EjG53oeJttff1IjWMHFQ73J6exBZzi18gHEGf8sEDrN9fJ13pw=w600-h450-p-k-no
Joe Chang,5,2 年前,,https://lh3.googleusercontent.com/grass-cs/ANxoTn30bf8aObH4v-ps1TXhBVT91BRoX2DRX8irn4hJaIQj0sZv8-xXTQMArcxQKpBCpg-F5gUG9cZ7MFFR-jfaKi9xIytwhShDVwao6G8YJl3Lpw42g9lZvm8IGgJRncueldRfUkLB=w600-h450-p-k-no
Yutung Liang,5,1 年前,美味又健康,
高育煒,5,2 年前,健康好吃,
許定維,5,2 年前,好吃,
Jim Shih,5,2 年前,好吃又健康,
Yu Chien,4,2 年前,可以,
黃惠靖,5,2 年前,健康好吃的餐盒👍 …,
陳奕樵,5,2 年前,很棒！,
Andy Shih,1,2 年前,量偏少。,
林立芯,1,10 個月前,,
Beege,1,10 個月前,,
何芷婷,1,11 個月前,,
shirley keng,5,11 個月前,,
albert lu,5,1 年前,,
Rose Jiang,5,1 年前,,
Alicia Tsai,5,1 年前,,
舒荷,5,1 年前,,
葉騏嘉,5,1 年前,,
林彥均,5,1 年前,,
judy guo,5,1 年前,,
以潔陳,5,2 年前,,
謝秉錡,5,2 年前,,
Steven Chang,5,2 年前,,
Lu Morris,5,2 年前,,
張智超,5,2 年前,,
Dark Fox冥狐,5,2 年前,,
Nini,5,2 年前,,
李季芹,5,2 年前,,
RBMDFCJ方,5,2 年前,,
Liao Heng-An,5,2 年前,,
Morris Lu,5,2 年前,,
Sophie,5,2 年前,,
IRIS LI,3,2 年前,,
Sab K,1,2 年前,,
Anna,5,2 年前,,
